"datarateSelected:vector manet.host[0].wlan[0].mac.dcf ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-11:59:51-11324)",
25.488136963525,54000000
25.48843851528,54000000
25.48869651528,54000000
25.489033067061,54000000
25.489842067061,54000000
25.490933862841,54000000
25.492203863056,54000000
25.492505415016,54000000
25.492952415016,54000000
25.493809967016,54000000
25.494654967035,54000000
25.495004967035,54000000
25.49638065004,54000000
25.497723447857,54000000
25.500368447857,54000000
25.504237447857,54000000
25.504569447857,54000000
25.504648447857,54000000
25.504790447857,54000000
25.504923447857,54000000
25.505101447857,54000000
25.505184447857,54000000
25.505393447857,54000000
25.505602447857,54000000
25.505739447857,54000000
25.506008310516,54000000
25.506181310516,54000000
25.506390310516,54000000
25.506599310516,54000000
25.506697066887,24000000
25.506823066887,54000000
25.506978066887,54000000
25.507187066887,54000000
25.507378066887,54000000
25.507461066887,54000000
25.507648929262,54000000
25.507731929262,54000000
25.507805929262,54000000
25.507984791578,54000000
25.508094791578,54000000
25.508360085557,54000000
25.509208933767,54000000
25.509774933767,54000000
25.510076486612,54000000
25.511032255111,54000000
25.511624319211,54000000
25.513392017509,54000000
25.514454016332,54000000
25.517238852122,54000000
25.518111405346,54000000
25.518368405346,54000000
25.519201166363,54000000
25.520177418546,54000000
25.521674724366,54000000
25.522330724366,54000000
25.524797549731,24000000
25.526491675452,54000000
25.533834705526,24000000
25.534119705552,24000000
25.535964705552,54000000
25.539581705552,54000000
25.542880705552,54000000
25.547745705552,54000000
25.548128705552,54000000
25.549168705552,54000000
25.557273705552,54000000
25.564241470752,24000000
25.565042470752,54000000
25.573048470752,54000000
25.579995470752,54000000
25.580651470752,54000000
25.580953027185,54000000
25.581337027185,54000000
25.581801027185,54000000
25.583183729727,54000000
25.585429729727,54000000
25.586487729727,54000000
25.592891729727,54000000
25.593130729727,54000000
25.593903729727,54000000
25.594205286833,54000000
25.594616286833,54000000
25.595188286833,54000000
25.59652699244,54000000
25.59708999244,54000000
25.59958799244,54000000
25.60131199244,54000000
25.60166799244,54000000
25.60242223273,54000000
25.60311423273,54000000
25.60430123273,54000000
25.60456123273,54000000
25.60789023273,54000000
25.609729474004,24000000
25.609969248846,24000000
25.610218023731,24000000
25.611136023814,24000000
25.614007023814,54000000
25.61532402419,24000000
25.61545002419,54000000
25.616818024324,24000000
25.617844024417,24000000
25.622299024417,54000000
25.625583024417,54000000
25.62836026977,24000000
25.63123126977,54000000
25.637144270561,24000000
25.637393050336,24000000
25.638293050336,54000000
25.639190050498,24000000
25.643051050498,54000000
25.644669831462,24000000
25.646838831462,54000000
25.649168831462,54000000
25.649972391386,54000000
25.650520391386,54000000
25.651077391386,54000000
25.651994391386,54000000
25.652740391386,54000000
25.654458391386,54000000
25.655333642473,24000000
25.65551964249,24000000
25.65679764249,54000000
25.65736364249,54000000
25.65767464249,54000000
25.65806664249,54000000
25.659870894284,54000000
25.660520678197,24000000
25.660754678197,54000000
25.661010238711,54000000
25.661639238711,54000000
25.662655238711,54000000
25.664301238711,54000000
25.666793238711,54000000
25.668727238711,54000000
25.673833234555,24000000
25.675423234527,24000000
25.676870231643,54000000
25.677171792985,54000000
25.677564792985,54000000
25.677812792985,54000000
25.678609792985,54000000
25.680045792985,54000000
25.680346354487,54000000
25.681561049409,54000000
25.682352049409,54000000
25.683521049409,54000000
25.684807049409,54000000
25.685108611158,54000000
25.686018337387,54000000
25.686341337387,54000000
25.687075899204,54000000
25.687695899204,54000000
25.689611899204,54000000
25.690204899204,54000000
25.694172899204,54000000
25.694450899204,54000000
25.694623899204,54000000
25.694840653855,54000000
25.695071653855,54000000
25.695447408487,54000000
25.696726863748,54000000
25.696867863748,54000000
25.696994618319,54000000
25.697184372886,54000000
25.697523372886,54000000
25.697889372886,54000000
25.698220127419,54000000
25.698472881942,54000000
25.698820881942,54000000
25.698947636445,54000000
25.699286636445,54000000
25.699476390932,54000000
25.699779390932,54000000
25.699915145401,54000000
25.700167899866,54000000
25.700533899866,54000000
25.700737899866,54000000
25.701013899866,54000000
25.701440900792,54000000
25.70344190112,54000000
25.703658655461,54000000
25.704159655455,54000000
25.70427740977,54000000
25.70447240977,54000000
25.70460440977,54000000
25.70544740977,54000000
25.707447007461,54000000
25.712196043785,54000000
25.715762255799,54000000
25.715966255799,54000000
25.716296255774,54000000
25.716477009663,54000000
25.716591009663,54000000
25.717194009654,54000000
25.717401763511,54000000
25.717646049971,54000000
25.718012049971,54000000
25.718729049971,54000000
25.718855803774,54000000
25.718969803774,54000000
25.719279807346,54000000
25.720088807346,54000000
25.720386561098,54000000
25.720698561098,54000000
25.721018561098,54000000
25.721779561098,54000000
25.7240300247,54000000
25.728237233737,54000000
25.733759233737,54000000
25.734124233737,54000000
25.734421986999,54000000
25.734724986999,54000000
25.735296986999,54000000
25.736499986966,54000000
25.737125986966,54000000
25.737431740125,54000000
25.737528740125,54000000
25.738283740125,54000000
25.738940009653,54000000
25.740451009653,54000000
25.742133762677,54000000
25.745855960129,54000000
25.747888960129,54000000
25.74819176001,54000000
25.74853976001,54000000
25.74879676001,54000000
25.74995376001,54000000
25.752023223835,54000000
25.752467223941,24000000
25.752692223941,54000000
25.755421912296,54000000
25.755759912296,54000000
25.756361912296,54000000
25.757035912296,54000000
25.757637912296,54000000
25.759582664726,54000000
25.764363800543,54000000
25.767449800543,54000000
25.769028366212,54000000
25.777857118226,54000000
25.781156118226,54000000
25.785841118226,54000000
25.792408603933,54000000
25.795932603933,54000000
25.801284355023,54000000
25.809047355023,54000000
25.812332105698,54000000
25.812634917402,54000000
25.812991729156,54000000
25.813638729156,54000000
25.814564729156,54000000
25.815283729156,54000000
25.815975729156,54000000
25.819053479563,54000000
25.819356292506,54000000
25.819704292506,54000000
25.820474292506,54000000
25.821307292506,54000000
25.823256292506,54000000
25.826735292506,54000000
25.831276292506,54000000
25.831614292506,54000000
25.831874292506,54000000
25.832251292506,54000000
25.833081583604,54000000
25.834835583604,54000000
25.836535583604,54000000
25.843032583604,54000000
25.843283400967,54000000
25.844083400967,54000000
25.845180400967,54000000
25.845899400967,54000000
25.847563400967,54000000
25.852474423738,54000000
25.860402423738,54000000
25.861049423738,54000000
25.861288423738,54000000
25.861761423738,54000000
25.862882423738,54000000
25.865065423738,54000000
25.866447423738,54000000
25.872059423738,54000000
25.873414423738,54000000
25.883155247022,54000000
25.890572450465,54000000
25.895285450396,54000000
25.900475450287,54000000
25.906154197828,54000000
25.915181197677,54000000
25.916395197677,54000000
25.919874433693,24000000
25.924973365936,54000000
25.927483112729,54000000
25.931015490878,54000000
25.934514744268,24000000
25.936204860666,24000000
25.940921249478,24000000
25.941344249478,54000000
25.943114297968,24000000
25.943486297962,24000000
25.948152586238,54000000
25.949648272416,54000000
25.951096272395,54000000
25.952259229911,54000000
25.960560149274,54000000
25.967965894898,54000000
25.969746894898,54000000
25.973769822902,54000000
25.983657978408,54000000
25.993180747829,54000000
25.999030769211,54000000
25.999368615683,54000000
26.000127858333,54000000
26.001118039701,54000000
26.002107039701,54000000
26.002880039701,54000000
26.004744088872,54000000
26.0123710359,54000000
26.0129460359,54000000
26.0133020359,54000000
26.0140630359,54000000
26.015675151662,54000000
26.017514451442,54000000
26.021904332397,54000000
26.022170183182,54000000
26.022412183182,54000000
26.022951183182,54000000
26.023877183182,54000000
26.026179272465,54000000
26.029453232097,54000000
26.032094066187,54000000
26.032390066187,54000000
26.033073066187,54000000
26.034098066187,54000000
26.034400919286,54000000
26.034793919286,54000000
26.035077919286,54000000
26.035568919286,54000000
26.037745019131,54000000
26.039966965925,54000000
26.047341975425,54000000
26.047598831021,54000000
26.048128831021,54000000
26.048968471454,54000000
26.050308471454,54000000
26.052287471454,54000000
26.055040471454,54000000
26.060592471454,54000000
26.061194471454,54000000
26.061658471454,54000000
26.062347471454,54000000
26.063441471454,54000000
26.064184471454,54000000
26.068069859083,54000000
26.070513859083,54000000
26.075947000781,54000000
26.077377000781,54000000
26.078816000781,54000000
26.079697000781,54000000
26.085114000781,54000000
26.090232175517,54000000
26.093300175517,54000000
26.09360303985,54000000
26.09399603985,54000000
26.09422603985,54000000
26.09541903985,54000000
26.09767403985,54000000
26.10230503985,54000000
26.10366003985,54000000
26.10400703985,54000000
26.10460903985,54000000
26.10550803985,54000000
26.105810906509,54000000
26.106149906509,54000000
26.106388906509,54000000
26.107176906509,54000000
26.108702906509,54000000
26.111992906509,54000000
26.114724906509,54000000
26.114963906509,54000000
26.115214906509,54000000
26.115735906509,54000000
26.117102906509,54000000
26.117416775372,54000000
26.118180775372,54000000
26.119223775372,54000000
26.120482775372,54000000
26.122083775372,54000000
26.125223775372,54000000
26.130991775372,54000000
26.131294646897,54000000
26.131678646897,54000000
26.131935646897,54000000
26.133065646897,54000000
26.133394646897,54000000
26.135505646897,54000000
26.141099646897,54000000
26.141446646897,54000000
26.142183646897,54000000
26.143064646897,54000000
26.143621646897,54000000
26.145150646897,54000000
26.145896646897,54000000
26.147821646897,54000000
26.150565646897,54000000
26.153684646897,54000000
26.160502646897,54000000
26.162991646897,54000000
26.165966646897,54000000
26.174791646897,54000000
26.175075646897,54000000
26.183630646897,54000000
26.191306646897,54000000
26.196579646897,54000000
26.200358646897,54000000
26.202760646897,54000000
26.209113646897,54000000
26.209416533428,54000000
26.209899533428,54000000
26.210282533428,54000000
26.210611533428,54000000
26.212317533428,54000000
26.216408533428,54000000
26.223253533428,54000000
26.223537533428,54000000
26.224148533428,54000000
26.225200533428,54000000
26.225503423066,54000000
26.225842423066,54000000
26.226603423066,54000000
26.227445423066,54000000
26.228098423066,54000000
26.231577423066,54000000
26.235848423066,54000000
26.236195423066,54000000
26.236608423066,54000000
26.236958314902,54000000
26.237668314902,54000000
26.238549314902,54000000
26.240213314902,54000000
26.241229314902,54000000
26.243397314902,54000000
26.245043314902,54000000
26.245654314902,54000000
26.245983314902,54000000
26.246375314902,54000000
26.247361314902,54000000
26.249355314902,54000000
26.252069314902,54000000
26.253145314902,54000000
26.255112314902,54000000
26.262329314902,54000000
26.270419314902,54000000
26.278905314902,54000000
26.280371314902,54000000
26.283826314902,54000000
26.286723314902,54000000
26.296244314902,54000000
26.305195314902,54000000
26.313309314902,54000000
26.322377314902,54000000
26.323237314902,54000000
26.324700314902,54000000
26.331221314902,54000000
26.337256314902,54000000
26.346399314902,54000000
26.347424314902,54000000
26.356333314902,54000000
26.360022314902,54000000
26.361794314902,54000000
26.365051314902,54000000
26.371791314902,54000000
26.377979314902,54000000
26.382151314902,54000000
26.383605314902,54000000
26.388713314902,54000000
26.392867314902,54000000
26.400990314902,54000000
26.407916314902,54000000
26.410597314902,54000000
26.416257314902,54000000
26.420009314902,54000000
26.425516314902,54000000
26.431977314902,54000000
26.432280244971,54000000
26.432781244971,54000000
26.433200244971,54000000
26.433691244971,54000000
26.435640244971,54000000
26.438984244971,54000000
26.443858244971,54000000
26.444223244971,54000000
26.444672244971,54000000
26.445238244971,54000000
26.445516244971,54000000
26.446460244971,54000000
26.451211244971,54000000
26.457519244971,54000000
26.466716244971,54000000
26.470234244971,54000000
26.471943244971,54000000
26.480060244971,54000000
26.480680244971,54000000
26.484216244971,54000000
26.489057244971,54000000
26.495716244971,54000000
26.503443244971,54000000
26.505428244971,54000000
26.514262244971,54000000
26.518236244971,54000000
26.520500244971,54000000
26.528875244971,54000000
26.534235244971,54000000
26.541074244971,54000000
26.542783244971,54000000
26.547624244971,54000000
26.551970244971,54000000
26.554705244971,54000000
26.556288244971,54000000
26.564612244971,54000000
26.570233244971,54000000
26.574414244971,54000000
26.582969244971,54000000
26.588608244971,54000000
26.594427244971,54000000
26.600147244971,54000000
26.601727244971,54000000
26.611068244971,54000000
26.618762244971,54000000
26.619904244971,54000000
26.626446244971,54000000
26.634005244971,54000000
26.640439244971,54000000
26.647350244971,54000000
26.650208244971,54000000
26.655001244971,54000000
26.661468244971,54000000
26.662058244971,54000000
26.665186244971,54000000
26.669466244971,54000000
26.677652244971,54000000
26.677955224268,54000000
26.678420224268,54000000
26.678974224268,54000000
26.679834224268,54000000
26.682350224268,54000000
26.684218224268,54000000
26.687157224268,54000000
26.687513224268,54000000
26.687935224268,54000000
26.688483224268,54000000
26.689076224268,54000000
26.689939224268,54000000
26.694627224268,54000000
26.695265224268,54000000
26.704003224268,54000000
26.713596224268,54000000
26.720201224268,54000000
26.726689224268,54000000
26.733870224268,54000000
26.736551224268,54000000
26.745361224268,54000000
26.748375224268,54000000
26.755823224268,54000000
26.765289390948,54000000
26.767724390948,54000000
26.774866390948,54000000
26.782782390948,54000000
26.783849390948,54000000
26.790037390948,54000000
26.795535390948,54000000
26.800907390948,54000000
26.803111390948,54000000
26.811660390948,54000000
26.812604390948,54000000
26.822116390948,54000000
26.823582390948,54000000
26.831849390948,54000000
26.833321390948,54000000
26.835225390948,54000000
26.837840390948,54000000
26.842291390948,54000000
26.845356390948,54000000
26.853011390948,54000000
26.854252390948,54000000
26.855547390948,54000000
26.864339390948,54000000
26.866669390948,54000000
26.872581390948,54000000
26.876963390948,54000000
26.878888390948,54000000
26.886336390948,54000000
26.892092390948,54000000
26.898595390948,54000000
26.901642390948,54000000
26.908802390948,54000000
26.915449390948,54000000
26.919531390948,54000000
26.922095390948,54000000
26.931679390948,54000000
26.940263621828,54000000
26.944717621828,54000000
26.95433255911,54000000
26.95743655911,54000000
26.966811213076,54000000
26.974657810856,54000000
26.979326961303,54000000
26.986112903365,54000000
26.99213684636,54000000
27.001563439281,54000000
27.002447485425,54000000
27.01051953231,54000000
27.010842580327,54000000
27.011624580327,54000000
27.012460580327,54000000
27.013170580327,54000000
27.015671580327,54000000
27.020894629198,54000000
27.022153629198,54000000
27.022692629198,54000000
27.023120629198,54000000
27.023485629198,54000000
27.024138629198,54000000
27.026024629198,54000000
27.029894576991,54000000
27.036453017717,54000000
27.044126017717,54000000
27.045196017717,54000000
27.053322017717,54000000
27.058163017717,54000000
27.066795779905,54000000
27.071555779905,54000000
27.071858840783,54000000
27.072323840783,54000000
27.072580840783,54000000
27.073125840783,54000000
27.074687840783,54000000
27.077728795213,24000000
27.079870795253,54000000
27.081279795253,54000000
27.081608795253,54000000
27.082237795253,54000000
27.082866795253,54000000
27.083169858521,54000000
27.083427858521,54000000
27.084107858521,54000000
27.084418922041,54000000
27.085227922041,54000000
27.085775922041,54000000
27.087079922041,54000000
27.087942922041,54000000
27.088245986383,54000000
27.088494986383,54000000
27.088958986383,54000000
27.089611986383,54000000
27.091281986383,54000000
27.092537986383,54000000
27.094649943532,24000000
27.101696943714,54000000
27.101935943714,54000000
27.102177943714,54000000
27.102950943714,54000000
27.103238011224,54000000
27.103777011224,54000000
27.104586011224,54000000
27.106331011438,54000000
27.108949011438,54000000
27.112377011438,54000000
27.11601008093,54000000
27.11663908093,54000000
27.11687815134,54000000
27.11754315134,54000000
27.11855915134,54000000
27.11938615134,54000000
27.119689222342,54000000
27.120154222342,54000000
27.120735222342,54000000
27.121262222342,54000000
27.121537222342,54000000
27.124305222342,54000000
27.131636222342,54000000
27.131884295935,54000000
27.132459295935,54000000
27.133358295935,54000000
27.134660369834,54000000
27.135568369834,54000000
27.139257369834,54000000
27.143457259094,24000000
27.145401259094,54000000
27.145994259094,54000000
27.146422259094,54000000
27.147021259094,54000000
27.147602259094,54000000
27.148624259094,54000000
27.152418259094,54000000
27.158293336938,54000000
27.158982336938,54000000
27.159285416358,54000000
27.159525416358,54000000
27.160223416358,54000000
27.161020416358,54000000
27.162861416358,54000000
27.164207416358,54000000
27.167416416358,54000000
27.167745416358,54000000
27.168221416358,54000000
27.168922416358,54000000
27.170019416358,54000000
27.170549416358,54000000
27.171817416358,54000000
27.173760416358,54000000
27.181760416358,54000000
27.188482416358,54000000
27.190938416358,54000000
27.198920416358,54000000
27.203561562184,54000000
27.20638170229,24000000
27.212633702394,54000000
27.214450702394,54000000
27.223917702394,54000000
27.225641702394,54000000
27.233368702394,54000000
27.240618702394,54000000
27.240992799259,54000000
27.241774799259,54000000
27.242745799259,54000000
27.243311799259,54000000
27.245677799259,54000000
27.248214799259,54000000
27.249986799259,54000000
27.250552799259,54000000
27.250863799259,54000000
27.251354799259,54000000
27.251701799259,54000000
27.253749799259,54000000
27.256157799259,54000000
27.262282799259,54000000
27.269550799259,54000000
27.272069799259,54000000
27.274552799259,54000000
27.284001799259,54000000
27.287798799259,54000000
27.297310799259,54000000
27.301728799259,54000000
27.308729799259,54000000
27.317590799259,54000000
27.317865912705,54000000
27.318431912705,54000000
27.318979912705,54000000
27.320229912705,54000000
27.321704912705,54000000
27.324151912705,54000000
27.328542912705,54000000
27.329099912705,54000000
27.329392912705,54000000
27.329829912705,54000000
27.331022912705,54000000
27.332647912705,54000000
27.333534912705,54000000
27.3339090296,54000000
27.3343130296,54000000
27.3350410296,54000000
27.3355170296,54000000
27.3375770296,54000000
27.3386110296,54000000
27.3447930296,54000000
27.3450350296,54000000
27.3451360296,54000000
27.3452820296,54000000
27.34549714904,24000000
27.34560514904,54000000
27.34576914904,54000000
27.34588814904,54000000
27.34604314904,54000000
27.34617114904,54000000
27.3462762686,24000000
27.3463572686,54000000
27.3465212686,54000000
27.3466042686,54000000
27.3467142686,54000000
27.3468512686,54000000
27.3470062686,54000000
27.3470982686,54000000
27.3471902686,54000000
27.3473812686,54000000
27.3474642686,54000000
27.3480932686,54000000
27.3486232686,54000000
27.349722208821,54000000
27.352007208821,54000000
27.352852208821,54000000
27.356336998044,24000000
27.358451998044,54000000
27.359026998044,54000000
27.359401120465,54000000
27.359967120465,54000000
27.360884120465,54000000
27.361828120465,54000000
27.362952120465,54000000
27.367172120465,54000000
27.369871120465,54000000
27.370428120465,54000000
27.370919120465,54000000
27.371275120465,54000000
27.372513120465,54000000
27.374391245636,54000000
27.377150245636,54000000
27.383743245636,54000000
27.391929245636,54000000
27.398282245636,54000000
27.405202245636,54000000
27.406452245636,54000000
27.413966245636,54000000
27.418978245636,54000000
27.426888245636,54000000
27.428903245636,54000000
27.431941245636,54000000
27.434403245636,54000000
27.440411245636,54000000
27.441982245636,54000000
27.448584245636,54000000
27.453341245636,54000000
27.459979245636,54000000
27.468681245636,54000000
27.469922245636,54000000
27.470560245636,54000000
27.476715245636,54000000
27.477018393749,54000000
27.477258393749,54000000
27.477650393749,54000000
27.478861393749,54000000
27.480594393749,54000000
27.480869542704,54000000
27.481228542704,54000000
27.481947542704,54000000
27.483287542704,54000000
27.484960542704,54000000
27.487407542704,54000000
27.494057542704,54000000
27.494434542704,54000000
27.494558542704,54000000
27.495331542704,54000000
27.496050542704,54000000
27.496841542704,54000000
27.499144542704,54000000
27.504102542704,54000000
27.509051542704,54000000
27.509626542704,54000000
27.509901542704,54000000
27.510617542704,54000000
27.511468542704,54000000
27.513183542704,54000000
27.514880542704,54000000
27.517135542704,54000000
27.521703542704,54000000
27.524906542704,54000000
27.527218542704,54000000
27.534606542704,54000000
27.543749542704,54000000
27.550849542704,54000000
27.551152707137,54000000
27.551401707137,54000000
27.551811707137,54000000
27.553139707137,54000000
27.553630707137,54000000
27.557397707137,54000000
27.558662707137,54000000
27.558991707137,54000000
27.559593707137,54000000
27.560654707137,54000000
27.562156707137,54000000
27.564090707137,54000000
27.564692707137,54000000
27.567058707137,54000000
27.567957707137,54000000
27.568826707137,54000000
27.576085707137,54000000
27.584109707137,54000000
27.592709707137,54000000
27.598141707137,54000000
27.604428707137,54000000
27.609905707137,54000000
27.618490707137,54000000
27.619074707137,54000000
27.620333707137,54000000
27.620636886964,54000000
27.621146886964,54000000
27.621628886964,54000000
27.622200886964,54000000
27.623249886964,54000000
27.623722886964,54000000
27.632592886964,54000000
27.632876886964,54000000
27.633208886964,54000000
27.633765886964,54000000
27.634295886964,54000000
27.635887886964,54000000
27.639567886964,54000000
27.640088886964,54000000
27.640942886964,54000000
27.647744886964,54000000
27.649011886964,54000000
27.65647761541,54000000
27.661367628625,54000000
27.661972628625,54000000
27.662275817723,54000000
27.662704817723,54000000
27.663195817723,54000000
27.663704817723,54000000
27.664276817723,54000000
27.665176911691,54000000
27.66995499929,54000000
27.67019399929,54000000
27.67079599929,54000000
27.67168599929,54000000
27.67235999929,54000000
27.673755399745,54000000
27.676353663009,24000000
27.677083902537,54000000
27.680102410398,24000000
27.683590503761,54000000
27.684588503761,54000000
27.686207158007,24000000
27.68773415803,54000000
27.689062961897,24000000
27.689212961892,24000000
27.689722961872,24000000
27.690649961872,54000000
27.697665961872,54000000
27.701958007999,24000000
27.702075007999,54000000
27.709478007999,54000000
27.713515007999,54000000
27.719457056268,24000000
27.719943056268,54000000
27.729473056268,54000000
27.731837108118,54000000
27.737042108314,54000000
27.745627108314,54000000
27.746575162632,24000000
27.749777217095,54000000
27.755392217095,54000000
27.76517014334,54000000
27.766312886286,24000000
27.7711529285,54000000
27.7728319285,54000000
27.774031804572,24000000
27.777433804713,54000000
27.780595959547,54000000
27.783831959547,54000000
27.784466959547,54000000
27.784814176107,54000000
27.785461176107,54000000
27.786432176107,54000000
27.787952176107,54000000
27.789868176107,54000000
27.790488176107,54000000
27.797777176107,54000000
27.798379176107,54000000
27.798690176107,54000000
27.799163176107,54000000
27.799663176107,54000000
27.800172176107,54000000
27.802580176107,54000000
27.808507176107,54000000
27.814605176107,54000000
27.818024176107,54000000
27.819967176107,54000000
27.824907176107,54000000
27.827165176107,54000000
27.833635176107,54000000
27.836748176107,54000000
27.837035404482,54000000
27.837709404482,54000000
27.838527404482,54000000
27.839273404482,54000000
27.841054404482,54000000
27.842547404482,54000000
27.851501404482,54000000
27.852085404482,54000000
27.852558404482,54000000
27.853247404482,54000000
27.854467404482,54000000
27.856848404482,54000000
27.859211404482,54000000
27.866200404482,54000000
27.871821404482,54000000
27.881162404482,54000000
27.887119404482,54000000
27.890817404482,54000000
27.891120645141,54000000
27.891450645141,54000000
27.892112645141,54000000
27.893161645141,54000000
27.893472886323,54000000
27.894137886323,54000000
27.895216886323,54000000
27.896124886323,54000000
27.897320886323,54000000
27.900163886323,54000000
27.903933886323,54000000
27.904562886323,54000000
27.904873886323,54000000
27.905121886323,54000000
27.905549886323,54000000
27.906139886323,54000000
27.907440886323,54000000
27.908363886323,54000000
27.908917886323,54000000
27.912570886323,54000000
27.914513886323,54000000
27.917068886323,54000000
27.922134886323,54000000
27.931385886323,54000000
27.937504886323,54000000
27.944667886323,54000000
27.952340886323,54000000
27.960706886323,54000000
27.963402886323,54000000
27.964811886323,54000000
27.965914886323,54000000
27.969816886323,54000000
27.971522886323,54000000
27.973006886323,54000000
27.978531886323,54000000
27.985379886323,54000000
27.985748148576,54000000
27.985908148576,54000000
27.986045148576,54000000
27.986209148576,54000000
27.986315148576,54000000
27.986506148576,54000000
27.986798841293,54000000
27.986980841293,54000000
27.987063841293,54000000
27.987227841293,54000000
27.987335951586,54000000
27.987418951586,54000000
27.987591951586,54000000
27.987691253162,54000000
27.987765253162,54000000
27.987947253162,54000000
27.988033710544,54000000
27.988233710544,54000000
27.988361710544,54000000
27.988466403377,54000000
27.989086403377,54000000
27.990120403377,54000000
27.990911403377,54000000
27.991209104804,54000000
27.991620104804,54000000
27.991886104804,54000000
27.992311368571,24000000
27.993294933791,54000000
27.995503953238,54000000
28.001734992736,54000000
28.009054301825,54000000
28.009392301825,54000000
28.009690003052,54000000
28.010448071562,54000000
28.010965889044,54000000
28.011289590255,54000000
28.012008590255,54000000
28.012306291454,54000000
28.01289535978,54000000
28.014465122969,54000000
28.014707824142,54000000
28.015005525312,54000000
28.015425525312,54000000
28.015880525312,54000000
28.018006255891,54000000
28.018766957026,54000000
28.023213687602,54000000
28.023510388682,54000000
28.024067388682,54000000
28.024912388682,54000000
28.026369388682,54000000
28.029041388682,54000000
28.031110388682,54000000
28.036212388682,54000000
28.036510089625,54000000
28.037433655859,54000000
28.037684655859,54000000
28.038904337503,54000000
28.039276038418,54000000
28.040303739327,54000000
28.040601440228,54000000
28.040935141125,54000000
28.041232842019,54000000
28.04152154291,54000000
28.04211454291,54000000
28.043004658213,54000000
28.043302359086,54000000
28.043645059955,54000000
28.044220059955,54000000
28.044517760815,54000000
28.044766760815,54000000
28.045274826863,54000000
28.045711826863,54000000
28.046607826863,54000000
28.050345969263,54000000
28.05726749599,54000000
28.05756049599,54000000
28.05834249599,54000000
28.05935849599,54000000
28.059656196695,54000000
28.060076196695,54000000
28.061097877448,54000000
28.061656877426,54000000
28.061971578107,54000000
28.062744578107,54000000
28.063706578107,54000000
28.064004278768,54000000
28.064460278768,54000000
28.065203278768,54000000
28.065753343408,54000000
28.066172343408,54000000
28.067923023916,54000000
28.075551023916,54000000
28.075829724457,54000000
28.075962724457,54000000
28.076068724457,54000000
28.076251724457,54000000
28.076357724457,54000000
28.076653788288,54000000
28.0769138521,54000000
28.077209915892,54000000
28.077586979666,54000000
28.077883043411,54000000
28.078215107138,54000000
28.078511170839,54000000
28.078798234523,54000000
28.079042298187,54000000
28.07933836183,54000000
28.079625425456,54000000
28.079921489059,54000000
28.080422489059,54000000
28.080663552609,54000000
28.08095961614,54000000
28.08146061614,54000000
28.08206861614,54000000
28.082426679576,54000000
28.082956679576,54000000
28.083756679576,54000000
28.084637679576,54000000
28.084933742831,54000000
28.085299742831,54000000
28.085711806043,54000000
28.086022806043,54000000
28.086272869205,54000000
28.086570932349,54000000
28.086866995469,54000000
28.087340995469,54000000
28.087690058539,54000000
28.088283058539,54000000
28.08857912154,54000000
28.08889112154,54000000
28.08959812154,54000000
28.089938184452,54000000
28.090234247338,54000000
28.090512310206,54000000
28.090808373053,54000000
28.091104435881,54000000
28.091535435881,54000000
28.092823498659,54000000
28.093112561347,54000000
28.093218561347,54000000
28.093514624006,54000000
28.093774686646,54000000
28.094412686646,54000000
28.095203686646,54000000
28.095499749167,54000000
28.095784749167,54000000
28.096374749167,54000000
28.096669811609,54000000
28.096965874028,54000000
28.097232874028,54000000
28.097572936411,54000000
28.097732936411,54000000
28.098902998744,54000000
28.099206287167,54000000
28.099464287167,54000000
28.099919287167,54000000
28.101085287167,54000000
28.101459576085,54000000
28.102106576085,54000000
28.103113576085,54000000
28.104615576085,54000000
28.106927576085,54000000
28.112411687845,54000000
28.118309622198,54000000
28.118938622198,54000000
28.119420622198,54000000
28.119722622198,54000000
28.120645622198,54000000
28.122063622198,54000000
28.126496622198,54000000
28.128004622198,54000000
28.140273682472,54000000
28.14057698049,54000000
28.14100598049,54000000
28.14165898049,54000000
28.14211398049,54000000
28.14324398049,54000000
28.14354598049,54000000
28.15025598049,54000000
28.15057598049,54000000
28.15118698049,54000000
28.15172598049,54000000
28.15287698049,54000000
28.155556038982,54000000
28.159245038982,54000000
28.159548341411,54000000
28.159887341411,54000000
28.160315341411,54000000
28.160671341411,54000000
28.161189341411,54000000
28.161599341411,54000000
28.170363399358,54000000
28.170728399358,54000000
28.171069399358,54000000
28.171770399358,54000000
28.172156399358,54000000
28.174522399358,54000000
28.177851399358,54000000
28.18815522453,54000000
28.196255280433,54000000
28.203191406856,54000000
28.211552127379,54000000
28.21902818174,54000000
28.21991818174,54000000
28.22502918174,54000000
28.23525501911,54000000
28.23582101911,54000000
28.244994071779,54000000
28.253496124066,54000000
28.255229124066,54000000
28.260177261278,54000000
28.265978261278,54000000
28.271374261278,54000000
28.273152261278,54000000
28.284273110513,54000000
28.290215252337,54000000
28.29803530156,54000000
28.306914350128,54000000
28.308137350128,54000000
28.31668539806,54000000
28.31951039806,54000000
28.32351254451,54000000
28.32593854451,54000000
28.332643499946,54000000
28.342027546483,54000000
28.344111546483,54000000
28.346431592293,54000000
28.347174592267,54000000
28.349654592197,54000000
28.354426637511,54000000
28.361344745682,54000000
28.368912790177,54000000
28.377318834281,54000000
28.385889833839,54000000
28.394202876761,54000000
28.400379919176,54000000
28.408734961254,54000000
28.415903961254,54000000
