"powerConsumption:vector manet.host[1].energyStorage ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-13:24:00-21284)",
8.140013688854,0.004
8.140013688854,0.004
8.140029057647,0
8.140029057647,0.019999999999999996
8.140187057647,0.004
8.140187057647,0.004
8.140197057647,0
8.140197057647,0
8.140197057647,0.004
8.140197057647,0
8.140197057647,0.20000000000000001
8.140231057647,0.004
8.140231057647,0.004
8.140231057647,0
8.140231057647,0.004
8.140231057647,0.004
8.14133105752,0
8.14133105752,0.019999999999999996
8.14148905752,0.004
8.14148905752,0.004
8.14149905752,0
8.14149905752,0
8.14149905752,0.004
8.14149905752,0
8.14149905752,0.20000000000000001
8.14153305752,0.004
8.14153305752,0.004
8.14153305752,0
8.14153305752,0.004
8.14153305752,0.004
8.152735056409,0
8.152735056409,0.019999999999999996
8.152985056409,0.004
8.152985056409,0.004
8.152995056409,0
8.152995056409,0
8.152995056409,0.004
8.152995056409,0
8.152995056409,0.20000000000000001
8.153029056409,0.004
8.153029056409,0.004
8.153029056409,0
8.153029056409,0.004
8.153029056409,0.004
8.153044422664,0
8.153044422664,0.019999999999999996
8.153202422664,0.004
8.153202422664,0.004
8.153212422664,0
8.153212422664,0
8.153212422664,0.004
8.153212422664,0
8.153212422664,0.20000000000000001
8.153246422664,0.004
8.153246422664,0.004
8.153246422664,0
8.153246422664,0.004
8.153246422664,0.004
8.153396788864,0
8.153396788864,0.019999999999999996
8.153646788864,0.004
8.153646788864,0.004
8.153656788864,0
8.153656788864,0
8.153656788864,0.004
8.153656788864,0
8.153656788864,0.20000000000000001
8.153690788864,0.004
8.153690788864,0.004
8.153690788864,0
8.153690788864,0.004
8.153690788864,0.004
8.154178788788,0
8.154178788788,0.019999999999999996
8.154428788788,0.004
8.154428788788,0.004
8.154438788788,0
8.154438788788,0
8.154438788788,0.004
8.154438788788,0
8.154438788788,0.20000000000000001
8.154472788788,0.004
8.154472788788,0.004
8.154472788788,0
8.154472788788,0.004
8.154472788788,0.004
8.167925787449,0
8.167925787449,0.019999999999999996
8.168175787449,0.004
8.168175787449,0.004
8.168185787449,0
8.168185787449,0
8.168185787449,0.004
8.168185787449,0
8.168185787449,0.20000000000000001
8.168219787449,0.004
8.168219787449,0.004
8.168219787449,0
8.168219787449,0.004
8.168219787449,0.004
8.168636150705,0
8.168636150705,0.019999999999999996
8.168794150705,0.004
8.168794150705,0.004
8.168804150705,0
8.168804150705,0
8.168804150705,0.004
8.168804150705,0
8.168804150705,0.20000000000000001
8.168838150705,0.004
8.168838150705,0.004
8.168838150705,0
8.168838150705,0.004
8.168838150705,0.004
8.1707481505,0
8.1707481505,0.019999999999999996
8.1709061505,0.004
8.1709061505,0.004
8.1709161505,0
8.1709161505,0
8.1709161505,0.004
8.1709161505,0
8.1709161505,0.20000000000000001
8.1709501505,0.004
8.1709501505,0.004
8.1709501505,0
8.1709501505,0.004
8.1709501505,0.004
8.171019513258,0
8.171019513258,0.019999999999999996
8.171189513258,0.004
8.171189513258,0.004
8.171199513258,0
8.171199513258,0
8.171199513258,0.004
8.171199513258,0
8.171199513258,0.20000000000000001
8.171233513258,0.004
8.171233513258,0.004
8.171233513258,0
8.171233513258,0.004
8.171233513258,0.004
8.171329875958,0
8.171329875958,0.019999999999999996
8.171579875958,0.004
8.171579875958,0.004
8.171589875958,0
8.171589875958,0
8.171589875958,0.004
8.171589875958,0
8.171589875958,0.20000000000000001
8.171623875958,0.004
8.171623875958,0.004
8.171623875958,0
8.171623875958,0.004
8.171623875958,0.004
8.17163923859,0
8.17163923859,0.019999999999999996
8.17179723859,0.004
8.17179723859,0.004
8.17180723859,0
8.17180723859,0
8.17180723859,0.004
8.17180723859,0
8.17180723859,0.20000000000000001
8.17184123859,0.004
8.17184123859,0.004
8.17184123859,0
8.17184123859,0.004
8.17184123859,0.004
8.171991601167,0
8.171991601167,0.019999999999999996
8.172241601167,0.004
8.172241601167,0.004
8.172251601167,0
8.172251601167,0
8.172251601167,0.004
8.172251601167,0
8.172251601167,0.20000000000000001
8.172285601167,0.004
8.172285601167,0.004
8.172285601167,0
8.172285601167,0.004
8.172285601167,0.004
8.174160963489,0
8.174160963489,0.019999999999999996
8.174318963489,0.004
8.174318963489,0.004
8.174328963489,0
8.174328963489,0
8.174328963489,0.004
8.174328963489,0
8.174328963489,0.20000000000000001
8.174362963489,0.004
8.174362963489,0.004
8.174362963489,0
8.174362963489,0.004
8.174362963489,0.004
8.175245963384,0
8.175245963384,0.019999999999999996
8.175403963384,0.004
8.175403963384,0.004
8.175413963384,0
8.175413963384,0
8.175413963384,0.004
8.175413963384,0
8.175413963384,0.20000000000000001
8.175447963384,0.004
8.175447963384,0.004
8.175447963384,0
8.175447963384,0.004
8.175447963384,0.004
8.180281962893,0
8.180281962893,0.019999999999999996
8.180531962893,0.004
8.180531962893,0.004
8.180541962893,0
8.180541962893,0
8.180541962893,0.004
8.180541962893,0
8.180541962893,0.20000000000000001
8.180575962893,0.004
8.180575962893,0.004
8.180575962893,0
8.180575962893,0.004
8.180575962893,0.004
8.181001323742,0
8.181001323742,0.019999999999999996
8.181159323742,0.004
8.181159323742,0.004
8.181169323742,0
8.181169323742,0
8.181169323742,0.004
8.181169323742,0
8.181169323742,0.20000000000000001
8.181203323742,0.004
8.181203323742,0.004
8.181203323742,0
8.181203323742,0.004
8.181203323742,0.004
8.181820684451,0
8.181820684451,0.019999999999999996
8.182070684451,0.004
8.182070684451,0.004
8.182080684451,0
8.182080684451,0
8.182080684451,0.004
8.182080684451,0
8.182080684451,0.20000000000000001
8.182114684451,0.004
8.182114684451,0.004
8.182114684451,0
8.182114684451,0.004
8.182114684451,0.004
8.185516684091,0
8.185516684091,0.019999999999999996
8.185766684091,0.004
8.185766684091,0.004
8.185776684091,0
8.185776684091,0
8.185776684091,0.004
8.185776684091,0
8.185776684091,0.20000000000000001
8.185810684091,0.004
8.185810684091,0.004
8.185810684091,0
8.185810684091,0.004
8.185810684091,0.004
8.18840468381,0
8.18840468381,0.019999999999999996
8.18865468381,0.004
8.18865468381,0.004
8.18866468381,0
8.18866468381,0
8.18866468381,0.004
8.18866468381,0
8.18866468381,0.20000000000000001
8.18869868381,0.004
8.18869868381,0.004
8.18869868381,0
8.18869868381,0.004
8.18869868381,0.004
8.188980043092,0
8.188980043092,0.019999999999999996
8.189138043092,0.004
8.189138043092,0.004
8.189148043092,0
8.189148043092,0
8.189148043092,0.004
8.189148043092,0
8.189148043092,0.20000000000000001
8.189182043092,0.004
8.189182043092,0.004
8.189182043092,0
8.189182043092,0.004
8.189182043092,0.004
8.189300043061,0
8.189300043061,0.019999999999999996
8.189458043061,0.004
8.189458043061,0.004
8.189468043061,0
8.189468043061,0
8.189468043061,0.004
8.189468043061,0
8.189468043061,0.20000000000000001
8.189502043061,0.004
8.189502043061,0.004
8.189502043061,0
8.189502043061,0.004
8.189502043061,0.004
8.191620402008,0
8.191620402008,0.019999999999999996
8.191790402008,0.004
8.191790402008,0.004
8.191800402008,0
8.191800402008,0
8.191800402008,0.004
8.191800402008,0
8.191800402008,0.20000000000000001
8.191834402008,0.004
8.191834402008,0.004
8.191834402008,0
8.191834402008,0.004
8.191834402008,0.004
8.191966760694,0
8.191966760694,0.019999999999999996
8.192216760694,0.004
8.192216760694,0.004
8.192226760694,0
8.192226760694,0
8.192226760694,0.004
8.192226760694,0
8.192226760694,0.20000000000000001
8.192260760694,0.004
8.192260760694,0.004
8.192260760694,0
8.192260760694,0.004
8.192260760694,0.004
8.192649760628,0
8.192649760628,0.019999999999999996
8.192899760628,0.004
8.192899760628,0.004
8.192909760628,0
8.192909760628,0
8.192909760628,0.004
8.192909760628,0
8.192909760628,0.20000000000000001
8.192943760628,0.004
8.192943760628,0.004
8.192943760628,0
8.192943760628,0.004
8.192943760628,0.004
8.193458760549,0
8.193458760549,0.019999999999999996
8.193708760549,0.004
8.193708760549,0.004
8.193718760549,0
8.193718760549,0
8.193718760549,0.004
8.193718760549,0
8.193718760549,0.20000000000000001
8.193752760549,0.004
8.193752760549,0.004
8.193752760549,0
8.193752760549,0.004
8.193752760549,0.004
8.20455175947,0
8.20455175947,0.019999999999999996
8.20470975947,0.004
8.20470975947,0.004
8.20471975947,0
8.20471975947,0
8.20471975947,0.004
8.20471975947,0
8.20471975947,0.20000000000000001
8.20475375947,0.004
8.20475375947,0.004
8.20475375947,0
8.20475375947,0.004
8.20475375947,0.004
8.20480511565,0
8.20480511565,0.019999999999999996
8.20505511565,0.004
8.20505511565,0.004
8.20506511565,0
8.20506511565,0
8.20506511565,0.004
8.20506511565,0
8.20506511565,0.20000000000000001
8.20509911565,0.004
8.20509911565,0.004
8.20509911565,0
8.20509911565,0.004
8.20509911565,0.004
8.209436471346,0
8.209436471346,0.019999999999999996
8.209594471346,0.004
8.209594471346,0.004
8.209604471346,0
8.209604471346,0
8.209604471346,0.004
8.209604471346,0
8.209604471346,0.20000000000000001
8.209638471346,0.004
8.209638471346,0.004
8.209638471346,0
8.209638471346,0.004
8.209638471346,0.004
8.211538471141,0
8.211538471141,0.019999999999999996
8.211696471141,0.004
8.211696471141,0.004
8.211706471141,0
8.211706471141,0
8.211706471141,0.004
8.211706471141,0
8.211706471141,0.20000000000000001
8.211740471141,0.004
8.211740471141,0.004
8.211740471141,0
8.211740471141,0.004
8.211740471141,0.004
8.214883825662,0
8.214883825662,0.019999999999999996
8.215133825662,0.004
8.215133825662,0.004
8.215143825662,0
8.215143825662,0
8.215143825662,0.004
8.215143825662,0
8.215143825662,0.20000000000000001
8.215177825662,0.004
8.215177825662,0.004
8.215177825662,0
8.215177825662,0.004
8.215177825662,0.004
8.220897179263,0
8.220897179263,0.019999999999999996
8.221055179263,0.004
8.221055179263,0.004
8.221065179263,0
8.221065179263,0
8.221065179263,0.004
8.221065179263,0
8.221065179263,0.20000000000000001
8.221099179263,0.004
8.221099179263,0.004
8.221099179263,0
8.221099179263,0.004
8.221099179263,0.004
8.222615532122,0
8.222615532122,0.019999999999999996
8.222865532122,0.004
8.222865532122,0.004
8.222875532122,0
8.222875532122,0
8.222875532122,0.004
8.222875532122,0
8.222875532122,0.20000000000000001
8.222909532122,0.004
8.222909532122,0.004
8.222909532122,0
8.222909532122,0.004
8.222909532122,0.004
8.222924884775,0
8.222924884775,0.019999999999999996
8.223082884775,0.004
8.223082884775,0.004
8.223092884775,0
8.223092884775,0
8.223092884775,0.004
8.223092884775,0
8.223092884775,0.20000000000000001
8.223126884775,0.004
8.223126884775,0.004
8.223126884775,0
8.223126884775,0.004
8.223126884775,0.004
8.223280884741,0
8.223280884741,0.019999999999999996
8.223438884741,0.004
8.223438884741,0.004
8.223448884741,0
8.223448884741,0
8.223448884741,0.004
8.223448884741,0
8.223448884741,0.20000000000000001
8.223482884741,0.004
8.223482884741,0.004
8.223482884741,0
8.223482884741,0.004
8.223482884741,0.004
8.23556723611,0
8.23556723611,0.019999999999999996
8.23581723611,0.004
8.23581723611,0.004
8.23582723611,0
8.23582723611,0
8.23582723611,0.004
8.23582723611,0
8.23582723611,0.20000000000000001
8.23586123611,0.004
8.23586123611,0.004
8.23586123611,0
8.23586123611,0.004
8.23586123611,0.004
8.236349236034,0
8.236349236034,0.019999999999999996
8.236599236034,0.004
8.236599236034,0.004
8.236609236034,0
8.236609236034,0
8.236609236034,0.004
8.236609236034,0
8.236609236034,0.20000000000000001
8.236643236034,0.004
8.236643236034,0.004
8.236643236034,0
8.236643236034,0.004
8.236643236034,0.004
8.236658586018,0
8.236658586018,0.019999999999999996
8.236816586018,0.004
8.236816586018,0.004
8.236826586018,0
8.236826586018,0
8.236826586018,0.004
8.236826586018,0
8.236826586018,0.20000000000000001
8.236860586018,0.004
8.236860586018,0.004
8.236860586018,0
8.236860586018,0.004
8.236860586018,0.004
8.23962158573,0
8.23962158573,0.019999999999999996
8.23977958573,0.004
8.23977958573,0.004
8.23978958573,0
8.23978958573,0
8.23978958573,0.004
8.23978958573,0
8.23978958573,0.20000000000000001
8.23982358573,0.004
8.23982358573,0.004
8.23982358573,0
8.23982358573,0.004
8.23982358573,0.004
8.240440935037,0
8.240440935037,0.019999999999999996
8.240690935037,0.004
8.240690935037,0.004
8.240700935037,0
8.240700935037,0
8.240700935037,0.004
8.240700935037,0
8.240700935037,0.20000000000000001
8.240734935037,0.004
8.240734935037,0.004
8.240734935037,0
8.240734935037,0.004
8.240734935037,0.004
8.243057934783,0
8.243057934783,0.019999999999999996
8.243307934783,0.004
8.243307934783,0.004
8.243317934783,0
8.243317934783,0
8.243317934783,0.004
8.243317934783,0
8.243317934783,0.20000000000000001
8.243351934783,0.004
8.243351934783,0.004
8.243351934783,0
8.243351934783,0.004
8.243351934783,0.004
8.248518934253,0
8.248518934253,0.019999999999999996
8.248768934253,0.004
8.248768934253,0.004
8.248778934253,0
8.248778934253,0
8.248778934253,0.004
8.248778934253,0
8.248778934253,0.20000000000000001
8.248812934253,0.004
8.248812934253,0.004
8.248812934253,0
8.248812934253,0.004
8.248812934253,0.004
8.253025933815,0
8.253025933815,0.019999999999999996
8.253183933815,0.004
8.253183933815,0.004
8.253193933815,0
8.253193933815,0
8.253193933815,0.004
8.253193933815,0
8.253193933815,0.20000000000000001
8.253227933815,0.004
8.253227933815,0.004
8.253227933815,0
8.253227933815,0.004
8.253227933815,0.004
8.254192933702,0
8.254192933702,0.019999999999999996
8.254350933702,0.004
8.254350933702,0.004
8.254360933702,0
8.254360933702,0
8.254360933702,0.004
8.254360933702,0
8.254360933702,0.20000000000000001
8.254394933702,0.004
8.254394933702,0.004
8.254394933702,0
8.254394933702,0.004
8.254394933702,0.004
8.254527280227,0
8.254527280227,0.019999999999999996
8.254777280227,0.004
8.254777280227,0.004
8.254787280227,0
8.254787280227,0
8.254787280227,0.004
8.254787280227,0
8.254787280227,0.20000000000000001
8.254821280227,0.004
8.254821280227,0.004
8.254821280227,0
8.254821280227,0.004
8.254821280227,0.004
8.254836626681,0
8.254836626681,0.019999999999999996
8.254994626681,0.004
8.254994626681,0.004
8.255004626681,0
8.255004626681,0
8.255004626681,0.004
8.255004626681,0
8.255004626681,0.20000000000000001
8.255038626681,0.004
8.255038626681,0.004
8.255038626681,0
8.255038626681,0.004
8.255038626681,0.004
8.255476626618,0
8.255476626618,0.019999999999999996
8.255634626618,0.004
8.255634626618,0.004
8.255644626618,0
8.255644626618,0
8.255644626618,0.004
8.255644626618,0
8.255644626618,0.20000000000000001
8.255678626618,0.004
8.255678626618,0.004
8.255678626618,0
8.255678626618,0.004
8.255678626618,0.004
8.260090972479,0
8.260090972479,0.019999999999999996
8.260340972479,0.004
8.260340972479,0.004
8.260350972479,0
8.260350972479,0
8.260350972479,0.004
8.260350972479,0
8.260350972479,0.20000000000000001
8.260384972479,0.004
8.260384972479,0.004
8.260384972479,0
8.260384972479,0.004
8.260384972479,0.004
8.266505971856,0
8.266505971856,0.019999999999999996
8.266755971856,0.004
8.266755971856,0.004
8.266765971856,0
8.266765971856,0
8.266765971856,0.004
8.266765971856,0
8.266765971856,0.20000000000000001
8.266799971856,0.004
8.266799971856,0.004
8.266799971856,0
8.266799971856,0.004
8.266799971856,0.004
8.266815315985,0
8.266815315985,0.019999999999999996
8.266973315985,0.004
8.266973315985,0.004
8.266983315985,0
8.266983315985,0
8.266983315985,0.004
8.266983315985,0
8.266983315985,0.20000000000000001
8.267017315985,0.004
8.267017315985,0.004
8.267017315985,0
8.267017315985,0.004
8.267017315985,0.004
8.276983314999,0
8.276983314999,0.019999999999999996
8.277153314999,0.004
8.277153314999,0.004
8.277163314999,0
8.277163314999,0
8.277163314999,0.004
8.277163314999,0
8.277163314999,0.20000000000000001
8.277197314999,0.004
8.277197314999,0.004
8.277197314999,0
8.277197314999,0.004
8.277197314999,0.004
8.279459656892,0
8.279459656892,0.019999999999999996
8.279709656892,0.004
8.279709656892,0.004
8.279719656892,0
8.279719656892,0
8.279719656892,0.004
8.279719656892,0
8.279719656892,0.20000000000000001
8.279753656892,0.004
8.279753656892,0.004
8.279753656892,0
8.279753656892,0.004
8.279753656892,0.004
8.281806656665,0
8.281806656665,0.019999999999999996
8.282056656665,0.004
8.282056656665,0.004
8.282066656665,0
8.282066656665,0
8.282066656665,0.004
8.282066656665,0
8.282066656665,0.20000000000000001
8.282100656665,0.004
8.282100656665,0.004
8.282100656665,0
8.282100656665,0.004
8.282100656665,0.004
8.289581655911,0
8.289581655911,0.019999999999999996
8.289739655911,0.004
8.289739655911,0.004
8.289749655911,0
8.289749655911,0
8.289749655911,0.004
8.289749655911,0
8.289749655911,0.20000000000000001
8.289783655911,0.004
8.289783655911,0.004
8.289783655911,0
8.289783655911,0.004
8.289783655911,0.004
8.291452995421,0
8.291452995421,0.019999999999999996
8.291702995421,0.004
8.291702995421,0.004
8.291712995421,0
8.291712995421,0
8.291712995421,0.004
8.291712995421,0
8.291712995421,0.20000000000000001
8.291746995421,0.004
8.291746995421,0.004
8.291746995421,0
8.291746995421,0.004
8.291746995421,0.004
8.29404299517,0
8.29404299517,0.019999999999999996
8.29429299517,0.004
8.29429299517,0.004
8.29430299517,0
8.29430299517,0
8.29430299517,0.004
8.29430299517,0
8.29430299517,0.20000000000000001
8.29433699517,0.004
8.29433699517,0.004
8.29433699517,0
8.29433699517,0.004
8.29433699517,0.004
8.294825333912,0
8.294825333912,0.019999999999999996
8.294983333912,0.004
8.294983333912,0.004
8.294993333912,0
8.294993333912,0
8.294993333912,0.004
8.294993333912,0
8.294993333912,0.20000000000000001
8.295027333912,0.004
8.295027333912,0.004
8.295027333912,0
8.295027333912,0.004
8.295027333912,0.004
8.300128333398,0
8.300128333398,0.019999999999999996
8.300286333398,0.004
8.300286333398,0.004
8.300296333398,0
8.300296333398,0
8.300296333398,0.004
8.300296333398,0
8.300296333398,0.20000000000000001
8.300330333398,0.004
8.300330333398,0.004
8.300330333398,0
8.300330333398,0.004
8.300330333398,0.004
8.302181333199,0
8.302181333199,0.019999999999999996
8.302431333199,0.004
8.302431333199,0.004
8.302441333199,0
8.302441333199,0
8.302441333199,0.004
8.302441333199,0
8.302441333199,0.20000000000000001
8.302475333199,0.004
8.302475333199,0.004
8.302475333199,0
8.302475333199,0.004
8.302475333199,0.004
8.302927333127,0
8.302927333127,0.019999999999999996
8.303177333127,0.004
8.303177333127,0.004
8.303187333127,0
8.303187333127,0
8.303187333127,0.004
8.303187333127,0
8.303187333127,0.20000000000000001
8.303221333127,0.004
8.303221333127,0.004
8.303221333127,0
8.303221333127,0.004
8.303221333127,0.004
8.304389670081,0
8.304389670081,0.019999999999999996
8.304547670081,0.004
8.304547670081,0.004
8.304557670081,0
8.304557670081,0
8.304557670081,0.004
8.304557670081,0
8.304557670081,0.20000000000000001
8.304591670081,0.004
8.304591670081,0.004
8.304591670081,0
8.304591670081,0.004
8.304591670081,0.004
8.304751006867,0
8.304751006867,0.019999999999999996
8.305001006867,0.004
8.305001006867,0.004
8.305011006867,0
8.305011006867,0
8.305011006867,0.004
8.305011006867,0
8.305011006867,0.20000000000000001
8.305045006867,0.004
8.305045006867,0.004
8.305045006867,0
8.305045006867,0.004
8.305045006867,0.004
8.309130006443,0
8.309130006443,0.019999999999999996
8.309380006443,0.004
8.309380006443,0.004
8.309390006443,0
8.309390006443,0
8.309390006443,0.004
8.309390006443,0
8.309390006443,0.20000000000000001
8.309424006443,0.004
8.309424006443,0.004
8.309424006443,0
8.309424006443,0.004
8.309424006443,0.004
8.31545500583,0
8.31545500583,0.019999999999999996
8.31570500583,0.004
8.31570500583,0.004
8.31571500583,0
8.31571500583,0
8.31571500583,0.004
8.31571500583,0
8.31571500583,0.20000000000000001
8.31574900583,0.004
8.31574900583,0.004
8.31574900583,0
8.31574900583,0.004
8.31574900583,0.004
8.31607500577,0
8.31607500577,0.019999999999999996
8.31623300577,0.004
8.31623300577,0.004
8.31624300577,0
8.31624300577,0
8.31624300577,0.004
8.31624300577,0
8.31624300577,0.20000000000000001
8.31627700577,0.004
8.31627700577,0.004
8.31627700577,0
8.31627700577,0.004
8.31627700577,0.004
8.317084005672,0
8.317084005672,0.019999999999999996
8.317242005672,0.004
8.317242005672,0.004
8.317252005672,0
8.317252005672,0
8.317252005672,0.004
8.317252005672,0
8.317252005672,0.20000000000000001
8.317286005672,0.004
8.317286005672,0.004
8.317286005672,0
8.317286005672,0.004
8.317286005672,0.004
8.318088005575,0
8.318088005575,0.019999999999999996
8.318246005575,0.004
8.318246005575,0.004
8.318256005575,0
8.318256005575,0
8.318256005575,0.004
8.318256005575,0
8.318256005575,0.20000000000000001
8.318290005575,0.004
8.318290005575,0.004
8.318290005575,0
8.318290005575,0.004
8.318290005575,0.004
8.318440339709,0
8.318440339709,0.019999999999999996
8.318690339709,0.004
8.318690339709,0.004
8.318700339709,0
8.318700339709,0
8.318700339709,0.004
8.318700339709,0
8.318700339709,0.20000000000000001
8.318734339709,0.004
8.318734339709,0.004
8.318734339709,0
8.318734339709,0.004
8.318734339709,0.004
8.31874967377,0
8.31874967377,0.019999999999999996
8.31890767377,0.004
8.31890767377,0.004
8.31891767377,0
8.31891767377,0
8.31891767377,0.004
8.31891767377,0
8.31891767377,0.20000000000000001
8.31895167377,0.004
8.31895167377,0.004
8.31895167377,0
8.31895167377,0.004
8.31895167377,0.004
8.319686007719,0
8.319686007719,0.019999999999999996
8.319936007719,0.004
8.319936007719,0.004
8.319946007719,0
8.319946007719,0
8.319946007719,0.004
8.319946007719,0
8.319946007719,0.20000000000000001
8.319980007719,0.004
8.319980007719,0.004
8.319980007719,0
8.319980007719,0.004
8.319980007719,0.004
8.323327007367,0
8.323327007367,0.019999999999999996
8.323577007367,0.004
8.323577007367,0.004
8.323587007367,0
8.323587007367,0
8.323587007367,0.004
8.323587007367,0
8.323587007367,0.20000000000000001
8.323621007367,0.004
8.323621007367,0.004
8.323621007367,0
8.323621007367,0.004
8.323621007367,0.004
8.323947340452,0
8.323947340452,0.019999999999999996
8.324105340452,0.004
8.324105340452,0.004
8.324115340452,0
8.324115340452,0
8.324115340452,0.004
8.324115340452,0
8.324115340452,0.20000000000000001
8.324149340452,0.004
8.324149340452,0.004
8.324149340452,0
8.324149340452,0.004
8.324149340452,0.004
8.327544340104,0
8.327544340104,0.019999999999999996
8.327702340104,0.004
8.327702340104,0.004
8.327712340104,0
8.327712340104,0
8.327712340104,0.004
8.327712340104,0
8.327712340104,0.20000000000000001
8.327746340104,0.004
8.327746340104,0.004
8.327746340104,0
8.327746340104,0.004
8.327746340104,0.004
8.32857967234,0
8.32857967234,0.019999999999999996
8.32882967234,0.004
8.32882967234,0.004
8.32883967234,0
8.32883967234,0
8.32883967234,0.004
8.32883967234,0
8.32883967234,0.20000000000000001
8.32887367234,0.004
8.32887367234,0.004
8.32887367234,0
8.32887367234,0.004
8.32887367234,0.004
8.335062671713,0
8.335062671713,0.019999999999999996
8.335220671713,0.004
8.335220671713,0.004
8.335230671713,0
8.335230671713,0
8.335230671713,0.004
8.335230671713,0
8.335230671713,0.20000000000000001
8.335264671713,0.004
8.335264671713,0.004
8.335264671713,0
8.335264671713,0.004
8.335264671713,0.004
8.337246671502,0
8.337246671502,0.019999999999999996
8.337404671502,0.004
8.337404671502,0.004
8.337414671502,0
8.337414671502,0
8.337414671502,0.004
8.337414671502,0
8.337414671502,0.20000000000000001
8.337448671502,0.004
8.337448671502,0.004
8.337448671502,0
8.337448671502,0.004
8.337448671502,0.004
8.337554001931,0
8.337554001931,0.019999999999999996
8.337804001931,0.004
8.337804001931,0.004
8.337814001931,0
8.337814001931,0
8.337814001931,0.004
8.337814001931,0
8.337814001931,0.20000000000000001
8.337848001931,0.004
8.337848001931,0.004
8.337848001931,0
8.337848001931,0.004
8.337848001931,0.004
8.338282332252,0
8.338282332252,0.019999999999999996
8.338440332252,0.004
8.338440332252,0.004
8.338450332252,0
8.338450332252,0
8.338450332252,0.004
8.338450332252,0
8.338450332252,0.20000000000000001
8.338484332252,0.004
8.338484332252,0.004
8.338484332252,0
8.338484332252,0.004
8.338484332252,0.004
8.338908332191,0
8.338908332191,0.019999999999999996
8.339066332191,0.004
8.339066332191,0.004
8.339076332191,0
8.339076332191,0
8.339076332191,0.004
8.339076332191,0
8.339076332191,0.20000000000000001
8.339110332191,0.004
8.339110332191,0.004
8.339110332191,0
8.339110332191,0.004
8.339110332191,0.004
8.339426332141,0
8.339426332141,0.019999999999999996
8.339584332141,0.004
8.339584332141,0.004
8.339594332141,0
8.339594332141,0
8.339594332141,0.004
8.339594332141,0
8.339594332141,0.20000000000000001
8.339628332141,0.004
8.339628332141,0.004
8.339628332141,0
8.339628332141,0.004
8.339628332141,0.004
8.341974331894,0
8.341974331894,0.019999999999999996
8.342132331894,0.004
8.342132331894,0.004
8.342142331894,0
8.342142331894,0
8.342142331894,0.004
8.342142331894,0
8.342142331894,0.20000000000000001
8.342176331894,0.004
8.342176331894,0.004
8.342176331894,0
8.342176331894,0.004
8.342176331894,0.004
8.343224661317,0
8.343224661317,0.019999999999999996
8.343394661317,0.004
8.343394661317,0.004
8.343404661317,0
8.343404661317,0
8.343404661317,0.004
8.343404661317,0
8.343404661317,0.20000000000000001
8.343438661317,0.004
8.343438661317,0.004
8.343438661317,0
8.343438661317,0.004
8.343438661317,0.004
8.343534990588,0
8.343534990588,0.019999999999999996
8.343784990588,0.004
8.343784990588,0.004
8.343794990588,0
8.343794990588,0
8.343794990588,0.004
8.343794990588,0
8.343794990588,0.20000000000000001
8.343828990588,0.004
8.343828990588,0.004
8.343828990588,0
8.343828990588,0.004
8.343828990588,0.004
8.344226990521,0
8.344226990521,0.019999999999999996
8.344476990521,0.004
8.344476990521,0.004
8.344486990521,0
8.344486990521,0
8.344486990521,0.004
8.344486990521,0
8.344486990521,0.20000000000000001
8.344520990521,0.004
8.344520990521,0.004
8.344520990521,0
8.344520990521,0.004
8.344520990521,0.004
8.344802319565,0
8.344802319565,0.019999999999999996
8.344960319565,0.004
8.344960319565,0.004
8.344970319565,0
8.344970319565,0
8.344970319565,0.004
8.344970319565,0
8.344970319565,0.20000000000000001
8.345004319565,0.004
8.345004319565,0.004
8.345004319565,0
8.345004319565,0.004
8.345004319565,0.004
8.358012318287,0
8.358012318287,0.019999999999999996
8.358262318287,0.004
8.358262318287,0.004
8.358272318287,0
8.358272318287,0
8.358272318287,0.004
8.358272318287,0
8.358272318287,0.20000000000000001
8.358306318287,0.004
8.358306318287,0.004
8.358306318287,0
8.358306318287,0.004
8.358306318287,0.004
8.368927317232,0
8.368927317232,0.019999999999999996
8.369085317232,0.004
8.369085317232,0.004
8.369095317232,0
8.369095317232,0
8.369095317232,0.004
8.369095317232,0
8.369095317232,0.20000000000000001
8.369129317232,0.004
8.369129317232,0.004
8.369129317232,0
8.369129317232,0.004
8.369129317232,0.004
8.36918064154,0
8.36918064154,0.019999999999999996
8.36943064154,0.004
8.36943064154,0.004
8.36944064154,0
8.36944064154,0
8.36944064154,0.004
8.36944064154,0
8.36944064154,0.20000000000000001
8.36947464154,0.004
8.36947464154,0.004
8.36947464154,0
8.36947464154,0.004
8.36947464154,0.004
8.369489965784,0
8.369489965784,0.019999999999999996
8.369647965784,0.004
8.369647965784,0.004
8.369657965784,0
8.369657965784,0
8.369657965784,0.004
8.369657965784,0
8.369657965784,0.20000000000000001
8.369691965784,0.004
8.369691965784,0.004
8.369691965784,0
8.369691965784,0.004
8.369691965784,0.004
8.37107996563,0
8.37107996563,0.019999999999999996
8.37123796563,0.004
8.37123796563,0.004
8.37124796563,0
8.37124796563,0
8.37124796563,0.004
8.37124796563,0
8.37124796563,0.20000000000000001
8.37128196563,0.004
8.37128196563,0.004
8.37128196563,0
8.37128196563,0.004
8.37128196563,0.004
8.377740964987,0
8.377740964987,0.019999999999999996
8.377898964987,0.004
8.377898964987,0.004
