"radioMode:vector manet.host[1].wlan[0].radio ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-13:24:00-21284)",
11.524148245382,3
11.524182245382,2
11.528028892672,3
11.528062892672,2
11.528243970916,3
11.528277970916,2
11.549165990843,3
11.549199990843,2
11.551240353756,3
11.551274353756,2
11.552338426442,3
11.552372426442,2
11.552922426373,3
11.552956426373,2
11.553137498757,3
11.553171498757,2
11.55344557108,3
11.55347957108,2
11.578355931002,3
11.578389931002,2
11.579025997349,3
11.579059997349,2
11.60697499107,3
11.60700899107,2
11.607681050687,3
11.607715050687,2
11.607965050654,3
11.607999050654,2
11.612431679199,3
11.612465679199,2
11.634981037422,3
11.635015037422,2
11.645056659155,3
11.645090659155,2
11.646593658975,3
11.646627658975,2
11.649073709084,3
11.649107709084,2
11.653772708533,3
11.653806708533,2
11.660011068425,3
11.660045068425,2
11.660226115652,3
11.660260115652,2
11.713655469311,3
11.713689469311,2
11.71387050397,3
11.71390450397,2
11.714352503913,3
11.714386503913,2
11.789244780423,3
11.789278780423,2
11.792834780004,3
11.792868780004,2
11.793049796153,3
11.793083796153,2
11.800232367191,3
11.800266367191,2
11.81084236585,3
11.81087636585,2
11.857999534854,3
11.858033534854,2
11.860509534561,3
11.860543534561,2
11.866145107179,3
11.866179107179,2
11.866655107109,3
11.866689107109,2
12.652815156001,3
12.652857156001,2
12.654849867037,3
12.654895867037,2
12.656178044152,3
12.656224044152,2
12.660418844228,3
12.660464844228,2
12.661518501129,3
12.661564501129,2
12.662809586027,3
12.662855586027,2
12.663061196264,3
12.663107196264,2
12.664977295164,3
12.665023295164,2
12.666391797653,3
12.666437797653,2
12.666623613105,3
12.666669613105,2
12.666967347739,3
12.667013347739,2
12.668285383002,3
12.668331383002,2
12.672216776408,3
12.672262776408,2
12.672317776408,3
12.672363776408,2
12.672845034973,3
12.672891034973,2
12.672947608369,3
12.672993608369,2
12.676295825197,3
12.676341825197,2
12.676425392079,3
12.676471392079,2
12.679426918133,3
12.679472918133,2
12.679934403258,3
12.679980403258,2
12.680529490284,3
12.680575490284,2
12.682362882825,3
12.682408882825,2
12.688648221364,3
12.688682221364,2
12.690210619828,3
12.690244619828,2
12.704669295819,3
12.704703295819,2
12.70488410265,3
12.70491810265,2
12.705285102605,3
12.705319102605,2
12.720484439568,3
12.720518439568,2
12.733151830238,3
12.733185830238,2
12.733423630649,3
12.733457630649,2
12.748712967102,3
12.748746967102,2
12.748927764017,3
12.748961764017,2
12.801306635873,3
12.801340635873,2
12.801521420972,3
12.801555420972,2
12.811682684535,3
12.811716684535,2
12.813021684385,3
12.813055684385,2
12.813236466856,3
12.813270466856,2
12.831553511591,3
12.831587511591,2
12.831816289903,3
12.831850289903,2
12.850028518738,3
12.850062518738,2
12.850243292915,3
12.850277292915,2
12.86054096403,3
12.86057496403,2
12.861250963951,3
12.861284963951,2
12.862302963833,3
12.862336963833,2
12.862517735263,3
12.862551735263,2
12.889795632542,3
12.889829632542,2
12.890010397823,3
12.890044397823,2
12.891897755764,3
12.891931755764,2
12.893155755623,3
12.893189755623,2
12.893559755578,3
12.893593755578,2
12.906557089572,3
12.906591089572,2
12.927533087013,3
12.927567087013,2
12.928231086912,3
12.928265086912,2
12.946317419424,3
12.946351419424,2
12.94653217209,3
12.94656617209,2
12.955391852456,3
12.955425852456,2
12.955606603099,3
12.955640603099,2
12.972343184891,3
12.972377184891,2
12.97255793176,3
12.97259193176,2
13.005747596106,3
13.005781596106,2
13.006358596038,3
13.006392596038,2
13.007428595919,3
13.007462595919,2
13.009092595734,3
13.009126595734,2
13.009307334427,3
13.009341334427,2
13.035940999202,3
13.035974999202,2
13.036155731933,3
13.036189731933,2
13.056095328751,3
13.056129328751,2
13.05658505698,3
13.05661905698,2
13.072211326825,3
13.072245326825,2
13.072426051512,3
13.072460051512,2
13.09272232438,3
13.09275632438,2
13.126308316117,3
13.126342316117,2
13.12790831594,3
13.12794231594,2
13.128123028303,3
13.128157028303,2
13.168569343478,3
13.168603343478,2
13.169852343337,3
13.169886343337,2
13.170743046378,3
13.170777046378,2
13.170957749287,3
13.170991749287,2
13.171202452146,3
13.171236452146,2
13.172262452029,3
13.172296452029,2
13.176989782481,3
13.177023782481,2
13.177204484012,3
13.177238484012,2
13.20019011068,3
13.20022411068,2
13.204769110176,3
13.204803110176,2
13.204983805589,3
13.205017805589,2
13.205483805534,3
13.205517805534,2
13.230408463441,3
13.230442463441,2
13.230623153214,3
13.230657153214,2
13.232251453461,3
13.232285453461,2
13.233021783435,3
13.233055783435,2
13.248707732758,3
13.248741732758,2
13.2510537325,3
13.2510877325,2
13.253383732245,3
13.253417732245,2
13.261670731335,3
13.261704731335,2
13.26188541424,3
13.26191941424,2
13.315473022973,3
13.315507022973,2
13.315687694086,3
13.315721694086,2
13.393599960258,3
13.393633960258,2
13.408452201584,3
13.408486201584,2
13.408666852398,3
13.408700852398,2
13.409325109945,3
13.409359109945,2
13.409717109902,3
13.409751109902,2
13.410068760436,3
13.410102760436,2
13.410283410898,3
13.410317410898,2
13.411355410781,3
13.411389410781,2
13.418228994479,3
13.418262994479,2
13.419262994366,3
13.419296994366,2
13.419477642827,3
13.419511642827,2
13.443386222658,3
13.443420222658,2
13.443600865871,3
13.443634865871,2
13.445875443622,3
13.445909443622,2
13.446117443596,3
13.446151443596,2
13.466656094891,3
13.466690094891,2
13.46687073305,3
13.46690473305,2
13.476096993682,3
13.476130993682,2
13.476311629791,3
13.476345629791,2
13.477320629682,3
13.477354629682,2
13.509937870667,3
13.509971870667,2
13.51015249944,3
13.51018649944,2
13.513655063666,3
13.513689063666,2
13.547246059822,3
13.547280059822,2
13.549035059629,3
13.549069059629,2
13.549249679944,3
13.549283679944,2
13.56696555995,3
13.56699955995,2
13.567545176352,3
13.567579176352,2
13.600173472787,3
13.600207472787,2
13.600746472715,3
13.600780472715,2
13.601134081862,3
13.601168081862,2
13.602506690809,3
13.602540690809,2
13.602760299583,3
13.602794299583,2
13.627219167738,3
13.627253167738,2
13.627924771141,3
13.627958771141,2
13.628712771056,3
13.628746771056,2
13.62976537411,3
13.62979937411,2
13.630862976922,3
13.630896976922,2
13.640909192039,3
13.640943192039,2
13.642338191886,3
13.642372191886,2
13.642552792091,3
13.642586792091,2
13.703043509314,3
13.703077509314,2
13.704688509138,3
13.704722509138,2
13.705362509066,3
13.705396509066,2
13.705577095747,3
13.705611095747,2
13.719635620089,3
13.719669620089,2
13.81363713274,3
13.81367113274,2
13.813851696307,3
13.813885696307,2
13.822601661761,3
13.822635661761,2
13.82281622342,3
13.82285022342,2
13.830317486402,3
13.830351486402,2
13.830762046396,3
13.830796046396,2
13.833871808002,3
13.833905808002,2
13.838418807482,3
13.838452807482,2
13.83882536576,3
13.83885936576,2
13.870588540701,3
13.870622540701,2
13.87080309217,3
13.87083709217,2
13.891229675383,3
13.891263675383,2
13.89211067529,3
13.89214467529,2
13.892325222198,3
13.892359222198,2
13.89273076905,3
13.89276476905,2
13.892945315827,3
13.892979315827,2
13.910265935942,3
13.910299935942,2
13.915026577514,3
13.915060577514,2
13.915414119565,3
13.915448119565,2
13.915628661542,3
13.915662661542,2
13.940633437759,3
13.940667437759,2
13.942035437611,3
13.942069437611,2
13.942249973964,3
13.942283973964,2
13.944298973748,3
13.944332973748,2
14.004231287786,3
14.004265287786,2
14.004445811035,3
14.004479811035,2
14.004702811008,3
14.004736811008,2
14.08302359828,3
14.08305759828,2
14.085142917219,3
14.085176917219,2
14.085668423468,3
14.085702423468,2
14.086249423407,3
14.086283423407,2
14.086807929423,3
14.086841929423,2
14.107972337584,3
14.108006337584,2
14.108925337484,3
14.108959337484,2
14.109423838766,3
14.109457838766,2
14.110724476396,3
14.110758476396,2
14.111866977244,3
14.111900977244,2
14.11406747604,3
14.11410147604,2
14.114281976278,3
14.114315976278,2
14.114624476468,3
14.114658476468,2
14.1152714764,3
14.1153054764,2
14.115485976387,3
14.115519976387,2
14.131467923068,3
14.131501923068,2
14.131682419676,3
14.131716419676,2
14.132412419599,3
14.132446419599,2
14.220049550231,3
14.220083550231,2
14.220575028392,3
14.220609028392,2
14.220949028354,3
14.220983028354,2
14.2689106583,3
14.2689446583,2
14.269125126385,3
14.269159126385,2
14.302095226194,3
14.302129226194,2
14.302809687382,3
14.302843687382,2
14.327184223487,3
14.327218223487,2
14.363556536043,3
14.363590536043,2
14.366585535733,3
14.366619535733,2
14.372561167843,3
14.372595167843,2
14.380371116079,3
14.380405116079,2
14.381264115978,3
14.381298115978,2
14.382280560877,3
14.382314560877,2
14.382495005641,3
14.382529005641,2
14.382828450358,3
14.382862450358,2
14.38304289501,3
14.38307689501,2
14.383380894975,3
14.383414894975,2
14.391165876198,3
14.391199876198,2
14.391380319143,3
14.391414319143,2
14.419696632313,3
14.419730632313,2
14.420603632221,3
14.420637632221,2
14.476287704368,3
14.476321704368,2
14.476903129899,3
14.476937129899,2
14.487806444212,3
14.487840444212,2
14.488669444125,3
14.488703444125,2
14.488883867179,3
14.488917867179,2
14.489203867146,3
14.489237867146,2
14.49161649759,3
14.49165049759,2
14.492719497478,3
14.492753497478,2
14.508588756827,3
14.508622756827,2
14.512174071644,3
14.512208071644,2
14.512388489925,3
14.512422489925,2
14.513298489833,3
14.513332489833,2
14.513730907873,3
14.513764907873,2
14.513945325838,3
14.513979325838,2
14.517984804502,3
14.518018804502,2
14.555204745402,3
14.555238745402,2
14.555419154966,3
14.555453154966,2
14.568123468461,3
14.568157468461,2
14.568743468399,3
14.568777468399,2
14.573339189478,3
14.573373189478,2
14.59918950127,3
14.59922350127,2
14.599403901955,3
14.599437901955,2
14.600086815645,3
14.600120815645,2
14.600373815616,3
14.600407815616,2
14.638631330309,3
14.638669330309,2
15.638567330309,3
15.638605330309,2
15.779543089681,3
15.779585089681,2
15.785613835042,3
15.785659835042,2
15.790062521782,3
15.790108521782,2
15.790569968179,3
15.790615968179,2
15.791535154486,3
15.791581154486,2
15.797755097761,3
15.797801097761,2
15.798202831124,3
15.798248831124,2
16.638567330309,3
16.638605330309,2
18.948076801465,3
18.948114801465,2
18.948303801465,3
18.948341801465,2
18.948908801465,3
18.948946801465,2
18.949900801465,3
18.949938801465,2
18.950397801465,3
18.950435801465,2
18.952991801465,3
18.953029801465,2
18.956134801465,3
18.956172801465,2
19.780412822505,3
19.780454822505,2
19.780661822505,3
19.780703822505,2
19.780892822505,3
19.780934822505,2
19.782146051156,3
19.782188051156,2
19.782494051156,3
19.782536051156,2
19.783959306085,3
19.784001306085,2
19.787682306085,3
19.787724306085,2
19.790312363796,3
19.790354363796,2
19.793090307988,3
19.793132307988,2
19.798397221845,3
19.798439221845,2
19.799468329192,3
19.799510329192,2
19.800001461672,3
19.800043461672,2
19.804434696464,3
19.804476696464,2
19.805482898379,3
19.805524898379,2
19.817533425908,3
19.817575425908,2
19.825420017395,3
19.825462017395,2
19.834036852449,3
19.834078852449,2
19.838582238859,3
19.838624238859,2
19.84089092662,3
19.84093292662,2
19.841103080721,3
19.841145080721,2
19.841299080721,3
19.841341080721,2
19.841548080721,3
19.841590080721,2
19.842202080721,3
19.842244080721,2
19.842433080721,3
19.842475080721,2
19.844482080721,3
19.844524080721,2
19.847098804156,3
19.847140804156,2
19.855924804156,3
19.855966804156,2
19.856092804156,3
19.856134804156,2
19.856330528719,3
19.856372528719,2
19.856552528719,3
19.856594528719,2
19.856801528719,3
19.856843528719,2
19.856922253351,3
19.856964253351,2
19.857036253351,3
19.857078253351,2
19.857690253351,3
19.857732253351,2
19.858542253351,3
19.858584253351,2
19.858779978154,3
19.858821978154,2
19.859109978154,3
19.859151978154,2
19.859538978154,3
19.859580978154,2
19.860462978154,3
19.860504978154,2
19.861026978154,3
19.861068978154,2
19.862481978154,3
19.862523978154,2
19.866942978154,3
19.866984978154,2
19.867117703779,3
19.867159703779,2
19.867249703779,3
19.867291703779,2
19.867885703779,3
19.867927703779,2
19.868674703779,3
19.868716703779,2
19.870732703779,3
19.870774703779,2
19.871575703779,3
19.871617703779,2
19.873417703779,3
19.873459703779,2
19.873603703779,3
19.873645703779,2
19.873789703779,3
19.873831703779,2
19.873912703779,3
19.873954703779,2
19.874503703779,3
19.874545703779,2
19.875220703779,3
19.875262703779,2
19.877413703779,3
19.877455703779,2
19.87757043043,3
19.87761243043,2
19.87793643043,3
19.87797843043,2
19.87814043043,3
19.87818243043,2
19.878297157153,3
19.878339157153,2
19.878546157153,3
19.878588157153,2
19.878684883915,3
19.878726883915,2
19.879077883915,3
19.879119883915,2
19.879191883915,3
19.879233883915,2
19.880268883915,3
19.880310883915,2
19.881939883915,3
19.881981883915,2
19.885329883915,3
19.885371883915,2
19.890366883915,3
19.890408883915,2
19.890570883915,3
19.890612883915,2
19.890738883915,3
19.890780883915,2
19.891320883915,3
19.891362883915,2
19.892523883915,3
19.892565883915,2
19.892655883915,3
19.892697883915,2
19.895937883915,3
19.895979883915,2
19.896933883915,3
19.896975883915,2
19.905543883915,3
19.905585883915,2
19.905700613328,3
19.905742613328,2
19.905911342757,3
19.905953342757,2
19.906223342757,3
19.906265342757,2
19.906346342757,3
19.906388342757,2
19.90659307225,3
19.90663507225,2
19.90695907225,3
19.90700107225,2
19.90729807225,3
19.90734007225,2
19.907499801836,3
19.907541801836,2
19.907622801836,3
19.907664801836,2
19.908033801836,3
19.908075801836,2
19.908208531495,3
19.908250531495,2
19.908520531495,3
19.908562531495,2
19.908895531495,3
19.908937531495,2
19.909459531495,3
19.909501531495,2
19.909679261294,3
19.909721261294,2
19.909811261294,3
19.909853261294,2
19.910231261294,3
19.910273261294,2
19.910642261294,3
19.910684261294,2
19.910762991209,3
19.910804991209,2
19.911020991209,3
19.911062991209,2
19.911269991209,3
19.911311991209,2
19.911626991209,3
19.911668991209,2
19.912082991209,3
19.912124991209,2
19.912781991209,3
19.912823991209,2
19.912938721334,3
19.912980721334,2
19.913241721334,3
19.913283721334,2
19.913409721334,3
19.913451721334,2
19.914549721334,3
19.914591721334,2
19.916904721334,3
19.916946721334,2
19.917873721334,3
19.917915721334,2
19.926627721334,3
19.926669721334,2
19.926784452823,3
19.926826452823,2
19.927060452823,3
19.927102452823,2
19.927714452823,3
19.927756452823,2
19.928800452823,3
19.928842452823,2
19.930039452823,3
19.930081452823,2
19.931017452823,3
19.931059452823,2
19.933975452823,3
19.934017452823,2
19.934125452823,3
19.934167452823,2
19.934374452823,3
19.934416452823,2
19.934848452823,3
19.934890452823,2
19.935880452823,3
19.935922452823,2
19.937317452823,3
19.937359452823,2
19.939600452823,3
19.939642452823,2
19.941658452823,3
19.941700452823,2
19.943725452823,3
19.943767452823,2
19.946179452823,3
19.946221452823,2
19.953107810954,3
19.953149810954,2
19.954247810954,3
19.954289810954,2
19.957007810954,3
19.957049810954,2
19.964726810954,3
19.964768810954,2
19.964856546205,3
19.964898546205,2
19.965049281469,3
19.965091281469,2
19.965182281469,3
19.965224281469,2
19.965296281469,3
19.965338281469,2
19.965536281469,3
19.965578281469,2
19.9657560168,3
19.9657980168,2
19.9661220168,3
19.9661640168,2
19.9667670168,3
19.9668090168,2
19.9673670168,3
19.9674090168,2
19.9675800168,3
19.9676220168,2
19.9715730168,3
19.9716150168,2
19.9733430168,3
19.9733850168,2
19.9735380168,3
19.9735800168,2
19.9737150168,3
19.9737570168,2
19.9738920168,3
19.9739340168,2
19.9750500168,3
19.9750920168,2
19.9759200168,3
19.9759620168,2
19.9805520168,3
19.9805940168,2
19.9829070168,3
19.9829490168,2
19.9859910168,3
19.9860330168,2
19.986165754157,3
19.986207754157,2
19.986540754157,3
19.986582754157,2
19.986843754157,3
19.986885754157,2
19.987038754157,3
19.987080754157,2
19.988223754157,3
19.988265754157,2
19.990578754157,3
19.990620754157,2
19.99078949197,3
19.99083149197,2
19.99094849197,3
19.99099049197,2
19.99116149197,3
19.99120349197,2
19.99176149197,3
19.99180349197,2
19.99363949197,3
19.99368149197,2
19.99790249197,3
19.99794449197,2
19.998032230509,3
19.998074230509,2
19.998164230509,3
19.998206230509,2
19.998674230509,3
19.998716230509,2
19.999814230509,3
19.999856230509,2
20.000873230509,3
20.000915230509,2
20.001473230509,3
20.001515230509,2
20.006564230509,3
20.006606230509,2
20.006768230509,3
20.006810230509,2
20.006999230509,3
20.007041230509,2
20.007374230509,3
20.007416230509,2
20.00755796999,3
20.00759996999,2
20.00781596999,3
20.00785796999,2
20.007945709515,3
20.007987709515,2
20.008084449052,3
20.008126449052,2
20.008405449052,3
20.008447449052,2
20.008816449052,3
20.008858449052,2
20.009956449052,3
20.009998449052,2
20.011798449052,3
20.011840449052,2
20.014099449052,3
20.014141449052,2
20.020702449052,3
20.020744449052,2
20.020949189858,3
20.020991189858,2
20.021207189858,3
20.021249189858,2
20.021636189858,3
20.021678189858,2
20.022371189858,3
20.022413189858,2
20.023394189858,3
20.023436189858,2
20.023640930932,3
20.023682930932,2
20.023871930932,3
20.023913930932,2
20.024282930932,3
20.024324930932,2
20.025449930932,3
20.025491930932,2
20.025624672211,3
20.025666672211,2
20.025936672211,3
20.025978672211,2
20.026050672211,3
20.026092672211,2
20.02627041355,3
20.02631241355,2
20.02651941355,3
20.02656141355,2
20.02678641355,3
20.02682841355,2
20.02741341355,3
20.02745541355,2
20.027615155024,3
20.027657155024,2
20.027972155024,3
20.028014155024,2
20.028347155024,3
20.028389155024,2
20.028506155024,3
20.028548155024,2
20.030789155024,3
20.030831155024,2
20.032622155024,3
20.032664155024,2
20.041016155024,3
20.041058155024,2
20.041136897853,3
20.041178897853,2
20.041484897853,3
20.041526897853,2
20.04168664073,3
20.04172864073,2
20.04180964073,3
20.04185164073,2
20.04248164073,3
20.04252364073,2
20.04336964073,3
20.04341164073,2
20.04460864073,3
20.04465064073,2
20.04795364073,3
20.04799564073,2
20.048137384251,3
20.048179384251,2
20.048251384251,3
20.048293384251,2
20.048716384251,3
20.048758384251,2
20.049415384251,3
20.049457384251,2
20.050636384251,3
20.050678384251,2
20.053972384251,3
20.054014384251,2
20.060989384251,3
20.061031384251,2
20.061139384251,3
20.061181384251,2
20.061298384251,3
20.061340384251,2
20.061844384251,3
20.061886384251,2
20.062462384251,3
20.062504384251,2
20.063953384251,3
20.063995384251,2
20.067163384251,3
20.067205384251,2
20.073082384251,3
20.073124384251,2
20.073266130284,3
20.073308130284,2
20.073461130284,3
20.073503130284,2
20.073989130284,3
20.074031130284,2
20.075174130284,3
20.075216130284,2
20.076755130284,3
20.076797130284,2
20.080523130284,3
20.080565130284,2
20.080652877061,3
20.080694877061,2
20.081000877061,3
20.081042877061,2
20.081492877061,3
20.081534877061,2
20.081750877061,3
20.081792877061,2
20.082701877061,3
20.082743877061,2
20.083553877061,3
20.083595877061,2
20.089445877061,3
20.089487877061,2
20.089694877061,3
20.089736877061,2
20.089869624757,3
20.089911624757,2
20.090172624757,3
20.090214624757,2
20.090410372501,3
20.090452372501,2
20.090542372501,3
20.090584372501,2
20.090753120282,3
20.090795120282,2
20.091065120282,3
20.091107120282,2
20.091485120282,3
20.091527120282,2
20.091797120282,3
20.091839120282,2
20.093234120282,3
20.093276120282,2
20.096939120282,3
20.096981120282,2
20.103488120282,3
20.103530120282,2
20.103647120282,3
20.103689120282,2
20.103726120282,3
20.103764120282,2
20.104043120282,3
20.104081120282,2
20.104207120282,3
20.104245120282,2
20.105055120282,3
20.105093120282,2
20.105489120282,3
20.105527120282,2
20.109892120282,3
20.109930120282,2
20.112063120282,3
20.112101120282,2
22.959015267612,3
22.959053267612,2
22.959278267612,3
22.959316267612,2
22.959460267612,3
22.959498267612,2
22.959669267612,3
22.959707267612,2
22.961444267612,3
22.961482267612,2
22.962328267612,3
22.962366267612,2
22.969044267612,3
22.969082267612,2
22.977163651481,3
22.977197651481,2
22.977546651503,3
22.977580651503,2
22.981107651708,3
22.981141651708,2
22.998191652693,3
22.998225652693,2
23.042114655261,3
23.042148655261,2
23.046651655527,3
23.046685655527,2
23.049933655714,3
23.049967655714,2
23.060325656325,3
23.060359656325,2
23.060546050374,3
23.060580050374,2
23.065687444733,3
23.065721444733,2
23.075380445311,3
23.075414445311,2
23.077769841263,3
23.077803841263,2
23.085449841712,3
23.085483841712,2
23.086051841748,3
23.086085841748,2
23.086736238862,3
23.086770238862,2
23.087092238883,3
23.087126238883,2
23.101116239715,3
23.101150239715,2
23.110162639107,3
23.110196639107,2
23.115995639459,3
23.116029639459,2
23.117135040151,3
23.117169040151,2
23.118319440987,3
23.118353440987,2
23.119458441055,3
23.119492441055,2
23.119905842118,3
23.119939842118,2
23.120126243227,3
23.120160243227,2
23.122720243381,3
23.122754243381,2
23.125560243551,3
23.125594243551,2
23.134987244113,3
23.135021244113,2
23.147356244854,3
23.147390244854,2
23.192013247546,3
23.192047247546,2
23.195570657517,3
23.195604657517,2
23.200609657823,3
23.200643657823,2
23.200830068639,3
23.200864068639,2
23.204828068882,3
23.204862068882,2
23.206660068993,3
23.206694068993,2
23.209030069132,3
23.209064069132,2
23.213688069415,3
23.213722069415,2
23.2150820695,3
23.2151160695,2
23.219290069761,3
23.219324069761,2
23.22987148348,3
23.22990548348,2
23.232035897975,3
23.232069897975,2
23.239259898416,3
23.239293898416,2
23.245517898795,3
23.245551898795,2
23.247162315173,3
23.247196315173,2
23.251748315454,3
23.251782315454,2
23.256060315713,3
23.256094315713,2
23.261687733628,3
23.261721733628,2
23.26588473388,3
23.26591873388,2
23.267331733969,3
23.267365733969,2
23.280953734808,3
23.280987734808,2
23.294365735643,3
23.294399735643,2
23.311340158979,3
23.311374158979,2
23.311560583386,3
23.311594583386,2
23.319042583851,3
23.319076583851,2
23.321702584016,3
23.321736584016,2
23.327267010038,3
23.327301010038,2
23.339046010773,3
23.339080010773,2
23.340682010881,3
23.340716010881,2
23.342037010965,3
23.342071010965,2
23.342403439199,3
23.342437439199,2
23.342987439236,3
23.343021439236,2
23.357517440145,3
23.357551440145,2
23.35846444021,3
23.35849844021,2
23.407240443283,3
23.407274443283,2
23.412830880049,3
23.412864880049,2
23.413952317247,3
23.413986317247,2
23.414353317272,3
23.414387317272,2
23.420181317641,3
23.420215317641,2
23.421340317715,3
23.421374317715,2
23.446775319328,3
23.446809319328,2
23.446995760785,3
23.447029760785,2
23.459938761606,3
23.459972761606,2
23.460578204772,3
23.460612204772,2
23.464409205017,3
23.464443205017,2
23.467121648882,3
23.467155648882,2
23.475558649429,3
23.475592649429,2
23.477305649541,3
23.477339649541,2
23.489904650345,3
23.489938650345,2
23.508000651511,3
23.508034651511,2
23.509766100928,3
23.509800100928,2
23.55933010414,3
23.55936410414,2
23.559915560145,3
23.559949560145,2
23.570770016891,3
23.570804016891,2
23.571684474412,3
23.571718474412,2
23.580807475003,3
23.580841475003,2
23.593197475815,3
23.593231475815,2
23.621704477698,3
23.621738477698,2
23.623769941981,3
23.623803941981,2
23.624704942043,3
23.624738942043,2
23.627043942198,3
23.627077942198,2
23.633362942622,3
23.633396942622,2
23.634439408387,3
23.634473408387,2
23.635104408431,3
23.635138408431,2
23.641468874771,3
23.641502874771,2
23.642643874855,3
23.642677874855,2
23.653396342493,3
23.653430342493,2
23.653626342508,3
23.653660342508,2
23.705417345965,3
23.705451345965,2
23.709301346225,3
23.709335346225,2
23.715296346628,3
23.715330346628,2
23.717217823372,3
23.717251823372,2
23.718258300321,3
23.718292300321,2
23.718589777361,3
23.718623777361,2
23.719056777393,3
23.719090777393,2
23.723139777667,3
23.723173777667,2
23.73276477831,3
23.73279877831,2
23.734165257377,3
23.734199257377,2
23.73792425763,3
23.73795825763,2
23.738371737322,3
23.738405737322,2
23.746736737887,3
23.746770737887,2
23.748262737997,3
23.748296737997,2
23.757787738641,3
23.757821738641,2
23.763670739034,3
23.763704739034,2
23.767458739291,3
23.767492739291,2
23.77481973979,3
23.77485373979,2
23.775736739853,3
23.775770739853,2
23.783709740395,3
23.783743740395,2
23.788322740715,3
23.788356740715,2
23.789552227295,3
23.789586227295,2
23.79037022735,3
23.79040422735,2
23.794507227632,3
23.794541227632,2
23.803481228251,3
23.803515228251,2
23.804044228289,3
23.804078228289,2
23.810467228728,3
23.810501228728,2
23.823196229599,3
23.823230229599,2
23.824110720923,3
23.824144720923,2
23.825009720985,3
23.825043720985,2
23.836471721771,3
23.836505721771,2
23.839980722019,3
23.840014722019,2
23.842118722166,3
23.842152722166,2
23.861729723511,3
23.861763723511,2
23.889143725414,3
23.889177725414,2
23.930211728267,3
23.930245728267,2
23.940882729013,3
23.940916729013,2
23.950717729709,3
23.950751729709,2
23.974241731355,3
23.974275731355,2
23.975471243699,3
23.975505243699,2
23.98058924406,3
23.98062324406,2
23.981827757299,3
23.981861757299,2
23.989416757828,3
23.989450757828,2
23.997548758403,3
23.997582758403,2
24.009717759271,3
24.009751759271,2
24.018927277194,3
24.018961277194,2
24.019774277254,3
24.019808277254,2
24.100970283059,3
24.101004283059,2
24.104833813636,3
24.104867813636,2
24.105437344541,3
24.105471344541,2
24.115774345286,3
24.115808345286,2
24.143747347303,3
24.143781347303,2
24.144913883875,3
24.144947883875,2
24.153012884456,3
24.153046884456,2
24.153517422324,3
24.153551422324,2
24.161190422875,3
24.161224422875,2
24.161712961933,3
24.161746961933,2
24.162212961969,3
24.162246961969,2
24.174571962869,3
24.174605962869,2
24.175585962936,3
24.175619962936,2
24.205481965128,3
24.205515965128,2
24.215517965864,3
24.215551965864,2
24.216181512871,3
24.216215512871,2
24.216882512922,3
24.216916512922,2
24.217952513001,3
24.217986513001,2
24.230669115296,3
24.230711115296,2
24.235285350557,3
24.235327350557,2
24.238586894849,3
24.238628894849,2
24.239066083809,3
24.239108083809,2
24.240306141686,3
24.240348141686,2
24.240447141686,3
24.240489141686,2
24.240925988138,3
24.240967988138,2
24.241608509107,3
24.241650509107,2
24.242959036277,3
24.243001036277,2
24.243739698785,3
24.243781698785,2
24.243864630989,3
24.243906630989,2
24.244044776185,3
24.244086776185,2
24.244230776185,3
24.244272776185,2
24.244587776185,3
24.244629776185,2
24.245884702219,3
24.245926702219,2
24.246018634727,3
24.246060634727,2
24.246213634727,3
24.246255634727,2
24.247197025539,3
24.247239025539,2
24.247606039291,3
24.247648039291,2
24.248926417794,3
24.248968417794,2
24.249223212992,3
24.249265212992,2
24.249456145972,3
24.249498145972,2
24.249635078986,3
24.249677078986,2
24.250216571645,3
24.250258571645,2
24.252897985864,3
24.252939985864,2
24.253056985864,3
24.253098985864,2
24.253806919427,3
24.253848919427,2
24.253920919427,3
24.253962919427,2
24.254457919427,3
24.254499919427,2
24.256510178476,3
24.256552178476,2
24.273437652008,3
24.273479652008,2
24.292143063516,3
24.292185063516,2
24.292320063516,3
24.292362063516,2
24.299156649521,3
24.299198649521,2
24.376202355623,3
24.376244355623,2
24.376948306862,3
24.376982306862,2
24.377162258177,3
24.377196258177,2
24.377603209534,3
24.377637209534,2
24.377817160945,3
24.377851160945,2
24.378272160978,3
24.378306160978,2
24.378704112495,3
24.378738112495,2
24.378918064066,3
24.378952064066,2
24.380644941021,3
24.380686941021,2
24.382389892985,3
24.382423892985,2
24.382731845095,3
24.382765845095,2
24.382945797252,3
24.382979797252,2
24.383481224713,3
24.383515224713,2
24.383695176979,3
24.383729176979,2
24.383937129285,3
24.383979129285,2
24.385654529787,3
24.385696529787,2
24.396843104791,3
24.396889104791,2
24.400760577617,3
24.400806577617,2
24.403837899147,3
24.403883899147,2
24.404855257788,3
24.404901257788,2
24.408832692218,3
24.408878692218,2
24.411725244382,3
24.411771244382,2
24.412220539085,3
24.412266539085,2
24.414617569992,3
24.414663569992,2
24.418661242082,3
24.418707242082,2
24.430401516291,3
24.430435516291,2
24.430615475422,3
24.430649475422,2
24.505566006897,3
24.505600006897,2
24.50577997716,3
24.50581397716,2
24.520358011325,3
24.520392011325,2
24.520571983798,3
24.520605983798,2
