"datarateSelected:vector manet.host[1].wlan[0].mac.dcf ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-11:59:51-11324)",
7.192553860799,54000000
7.204647080787,54000000
7.204811635173,54000000
7.205150635173,54000000
7.205297189458,54000000
7.205447189458,54000000
7.205597189458,54000000
7.206278189458,54000000
7.206406743516,54000000
7.206754743516,54000000
7.207201743516,54000000
7.207892381835,24000000
7.20846593553,24000000
7.20856493553,54000000
7.209797489033,24000000
7.21072348894,24000000
7.21115648894,54000000
7.21154048894,54000000
7.212273041932,24000000
7.212895041932,54000000
7.213117041932,54000000
7.213438041932,54000000
7.213975041932,54000000
7.214737041932,54000000
7.216381041932,54000000
7.219771041932,54000000
7.226086041932,54000000
7.23006333521,24000000
7.231121335103,24000000
7.232863334928,24000000
7.234024334928,54000000
7.234197883391,54000000
7.234536883391,54000000
7.234947883391,54000000
7.235790883391,54000000
7.237560883391,54000000
7.238277883391,54000000
7.248499534029,54000000
7.248640534029,54000000
7.248997534029,54000000
7.249156534029,54000000
7.249477534029,54000000
7.250831714752,54000000
7.252952714752,54000000
7.254037255747,54000000
7.258808356706,54000000
7.259062900177,54000000
7.259299443597,54000000
7.266796620625,24000000
7.275723627182,24000000
7.277933260647,24000000
7.28176879867,24000000
7.283017798544,24000000
7.292559696118,24000000
7.295683232513,24000000
7.301094864246,24000000
7.317069555747,24000000
7.320310087203,24000000
7.320883618267,24000000
7.321899872496,54000000
7.323208041175,24000000
7.323864041109,24000000
7.325771040918,24000000
7.335424922278,24000000
7.336773922143,24000000
7.336991449935,24000000
7.339889977424,24000000
7.346965606215,24000000
7.347412606161,24000000
7.348690864194,24000000
7.352453121567,24000000
7.353553646123,24000000
7.357119274215,24000000
7.361246273679,24000000
7.368560528781,24000000
7.369526050128,24000000
7.374616049618,24000000
7.375072569792,24000000
7.376771450977,24000000
7.377817704952,24000000
7.397079463015,24000000
7.403292964625,24000000
7.413959088764,24000000
7.445437170751,24000000
7.448939415338,24000000
7.509155261089,24000000
7.517071878408,24000000
7.517577370087,24000000
7.518269370018,24000000
7.522127369634,24000000
7.522344860324,24000000
7.526135094842,24000000
7.53819571092,24000000
7.541628198085,24000000
7.552711124058,24000000
7.558817454159,24000000
7.5699140681,24000000
7.581769776235,24000000
7.582223255024,24000000
7.587214177864,24000000
7.605066241208,24000000
7.606193715292,24000000
7.621611548101,24000000
7.664582086742,24000000
7.665029549058,24000000
7.665826548979,24000000
7.667188010958,24000000
7.670392472492,24000000
7.670609933678,24000000
7.672132080345,24000000
7.675471540885,24000000
7.679802148123,24000000
7.683044362231,24000000
7.692914361252,24000000
7.693978817895,24000000
7.697622423908,24000000
7.698730485857,24000000
7.711763301929,24000000
7.713528754766,24000000
7.719416754174,24000000
7.719691754146,24000000
7.723141640996,24000000
7.723541091714,24000000
7.724305091638,24000000
7.726202091451,24000000
7.733352299191,24000000
7.733699299157,24000000
7.738169506511,24000000
7.761324570404,24000000
7.763490446463,24000000
7.764569446357,24000000
7.769032047885,24000000
7.77024948943,24000000
7.775063930388,24000000
7.778509930047,24000000
7.778727369817,24000000
7.779064809534,24000000
7.779665809474,24000000
7.783867010906,24000000
7.810298081434,24000000
7.810670514917,24000000
7.812585948165,24000000
7.850531922182,24000000
7.86116837054,24000000
7.866411370024,24000000
7.886112002567,24000000
7.902942782837,24000000
7.921350522598,24000000
7.928347540574,24000000
7.929887950676,24000000
7.931681542218,24000000
7.940397132819,24000000
7.942905132573,24000000
7.943122539942,24000000
7.944114947202,24000000
7.944332354334,24000000
7.944589354308,24000000
7.944979761339,24000000
7.945635761275,24000000
7.945853168108,24000000
7.949115349062,24000000
7.956143938773,24000000
7.956361343542,24000000
7.960922343094,24000000
7.961618746879,24000000
7.962027150563,24000000
7.962244554176,24000000
7.962663554135,24000000
7.967239967215,24000000
7.967457369805,24000000
7.968592369693,24000000
7.976069771315,24000000
7.981278591298,24000000
7.982574179722,24000000
7.98446575603,24000000
7.985980743475,24000000
7.987454561307,24000000
7.993555959355,24000000
8.007992957947,24000000
8.014348541409,24000000
8.021957329523,54000000
8.022278329523,54000000
8.022518329523,54000000
8.023724701409,54000000
8.024505793065,54000000
8.02879747831,54000000
8.029007853233,54000000
8.029209228147,54000000
8.029350228147,54000000
8.029473228147,54000000
8.030019228147,54000000
8.030193603018,54000000
8.030451603018,54000000
8.031040455936,24000000
8.031301455936,54000000
8.031983276958,54000000
8.033168276958,54000000
8.036993793141,54000000
8.041226316035,24000000
8.044754316035,54000000
8.044976316035,54000000
8.045315316035,54000000
8.045879316035,54000000
8.046101316035,54000000
8.046257690225,54000000
8.046434690225,54000000
8.046636064401,54000000
8.046858064401,54000000
8.047143064401,54000000
8.047410064401,54000000
8.049495064401,54000000
8.053614064401,54000000
8.059541313407,24000000
8.062431313407,54000000
8.062653313407,54000000
8.062857313407,54000000
8.063097313407,54000000
8.063247313407,54000000
8.064603313407,54000000
8.067768313407,54000000
8.067942686684,54000000
8.068137686684,54000000
8.068512686684,54000000
8.069697686684,54000000
8.071764686684,54000000
8.072931686684,54000000
8.073873686684,54000000
8.074050686684,54000000
8.07681506811,24000000
8.077032449234,24000000
8.07758244918,24000000
8.090616447906,24000000
8.090943826331,24000000
8.093757826057,24000000
8.094484203821,24000000
8.110607202255,24000000
8.111288576733,24000000
8.113616576505,24000000
8.11828357605,24000000
8.118584949067,24000000
8.132651320681,24000000
8.133007320646,24000000
8.133363320612,24000000
8.139642319999,24000000
8.139969688854,24000000
8.140187057647,24000000
8.14148905752,24000000
8.152985056409,24000000
8.153202422664,24000000
8.153646788864,24000000
8.154428788788,24000000
8.168175787449,24000000
8.168794150705,24000000
8.1709061505,24000000
8.171189513258,24000000
8.171579875958,24000000
8.17179723859,24000000
8.172241601167,24000000
8.174318963489,24000000
8.175403963384,24000000
8.180531962893,24000000
8.181159323742,24000000
8.182070684451,24000000
8.185766684091,24000000
8.18865468381,24000000
8.189138043092,24000000
8.189458043061,24000000
8.191790402008,24000000
8.192216760694,24000000
8.192899760628,24000000
8.193708760549,24000000
8.20470975947,24000000
8.20505511565,24000000
8.209594471346,24000000
8.211696471141,24000000
8.215133825662,24000000
8.221055179263,24000000
8.222865532122,24000000
8.223082884775,24000000
8.223438884741,24000000
8.23581723611,24000000
8.236599236034,24000000
8.236816586018,24000000
8.23977958573,24000000
8.240690935037,24000000
8.243307934783,24000000
8.248768934253,24000000
8.253183933815,24000000
8.254350933702,24000000
8.254777280227,24000000
8.254994626681,24000000
8.255634626618,24000000
8.260340972479,24000000
8.266755971856,24000000
8.266973315985,24000000
8.277153314999,24000000
8.279709656892,24000000
8.282056656665,24000000
8.289739655911,24000000
8.291702995421,24000000
8.29429299517,24000000
8.294983333912,24000000
8.300286333398,24000000
8.302431333199,24000000
8.303177333127,24000000
8.304547670081,24000000
8.305001006867,24000000
8.309380006443,24000000
8.31570500583,24000000
8.31623300577,24000000
8.317242005672,24000000
8.318246005575,24000000
8.318690339709,24000000
8.31890767377,24000000
8.319936007719,24000000
8.323577007367,24000000
8.324105340452,24000000
8.327702340104,24000000
8.32882967234,24000000
8.335220671713,24000000
8.337404671502,24000000
8.337804001931,24000000
8.338440332252,24000000
8.339066332191,24000000
8.339584332141,24000000
8.342132331894,24000000
8.343394661317,24000000
8.343784990588,24000000
8.344476990521,24000000
8.344960319565,24000000
8.358262318287,24000000
8.369085317232,24000000
8.36943064154,24000000
8.369647965784,24000000
8.37123796563,24000000
8.377898964987,24000000
8.378963287522,24000000
8.379581609886,24000000
8.380744932079,24000000
8.390764931119,24000000
8.391357931062,24000000
8.395845930629,24000000
8.408350929413,24000000
8.409972246014,24000000
8.41122156233,24000000
8.413746562086,24000000
8.421325561355,24000000
8.421724875572,24000000
8.422861189631,24000000
8.42401818952,24000000
8.425004189425,24000000
8.447909187226,24000000
8.484756183671,24000000
8.492762182901,24000000
8.504841181739,24000000
8.528073179517,24000000
8.541562178222,24000000
8.547618177641,24000000
8.587930173768,24000000
8.593142173269,24000000
8.595406173052,24000000
8.601146172511,24000000
8.602171172413,24000000
8.602852451844,24000000
8.615061450684,24000000
8.616044727618,24000000
8.61687600438,24000000
8.617217004347,24000000
8.619216280781,24000000
8.620235556918,24000000
8.622373688478,54000000
8.622973832703,24000000
8.623191108197,24000000
8.625051108019,24000000
8.626249107904,24000000
8.640157274285,24000000
8.645301273784,24000000
8.646311544943,24000000
8.64706654487,24000000
8.648445815647,24000000
8.654924815037,24000000
8.6594938146,24000000
8.659711083114,24000000
8.660603083029,24000000
8.662440082853,24000000
8.664682082639,24000000
8.665005082609,24000000
8.66552608256,24000000
8.665777082536,24000000
8.666019082513,24000000
8.66793508233,24000000
8.673144081833,24000000
9.622219688478,54000000
9.622363227385,24000000
9.622435227385,54000000
9.622810227385,54000000
9.622924227385,54000000
9.623218766132,54000000
9.625479870184,54000000
9.625696408292,54000000
9.626329946294,54000000
9.626659946294,54000000
9.62775848414,54000000
9.63010448414,54000000
9.633432483433,54000000
9.642107584064,54000000
9.642293584064,54000000
9.642686584064,54000000
9.643232584064,54000000
9.643544584064,54000000
9.645584584064,54000000
9.645720117205,54000000
9.646014117205,54000000
9.64618565024,54000000
9.64657865024,54000000
9.647260292835,54000000
9.647476825562,54000000
9.647644825562,54000000
9.648253825562,54000000
9.648371358044,54000000
9.648515890497,54000000
9.648665890497,54000000
9.648819422877,54000000
9.649026955219,54000000
9.649239955219,54000000
9.649375487458,54000000
9.649538019663,54000000
9.649673551828,54000000
9.649845083959,54000000
9.649968083959,54000000
9.650559083959,54000000
9.651168083959,54000000
9.651975083959,54000000
9.656291327472,54000000
9.664754422851,54000000
9.664940422851,54000000
9.665054422851,54000000
9.665207951184,54000000
9.665304951184,54000000
9.665401951184,54000000
9.671096176285,54000000
9.676903480958,24000000
9.677484006319,24000000
9.679253817215,54000000
9.683327372955,54000000
9.683755043367,54000000
9.686207157732,54000000
9.689866053524,54000000
9.707767072404,24000000
9.708414072324,24000000
9.710557488799,24000000
9.711312488706,24000000
9.711528005621,24000000
9.72776181682,24000000
9.729352816624,24000000
9.72956832909,24000000
9.730684841403,24000000
9.73090035354,24000000
9.731441353473,24000000
9.73211235339,24000000
9.736915184605,24000000
9.787997252853,24000000
9.789670252647,24000000
9.789885750248,24000000
9.79043575018,24000000
9.813843574259,24000000
9.817269573838,24000000
9.817485064644,24000000
9.81792206459,24000000
9.81833206454,24000000
9.819003064457,24000000
9.835327529682,24000000
9.83906052916,24000000
9.839695014551,24000000
9.847427425849,24000000
9.847642909234,24000000
9.872931953117,24000000
9.893326360933,24000000
9.893541833033,24000000
9.894586832905,24000000
9.930233238563,24000000
9.930448701596,24000000
10.040106993709,24000000
10.040669429751,24000000
10.041004865684,24000000
10.077632830461,24000000
10.078855830311,24000000
10.079071256907,24000000
10.139392629314,24000000
10.140500040994,24000000
10.143215040662,24000000
10.15005203018,24000000
10.150267439364,24000000
10.179083239069,24000000
10.200403601853,24000000
10.200618998739,24000000
10.225182354915,24000000
10.225397745755,24000000
10.225888745695,24000000
10.235939753385,24000000
10.23736715281,24000000
10.237947540632,24000000
10.322594876319,24000000
10.332035875027,24000000
10.341358270329,24000000
10.345710269789,24000000
10.387742188036,24000000
10.387957539293,24000000
10.388376539242,24000000
10.388858539183,24000000
10.392056187438,24000000
10.521818564175,24000000
10.525031345466,24000000
10.52870934502,24000000
10.529406662018,24000000
10.547183831105,24000000
10.547399143687,24000000
10.548548706082,24000000
10.549687705944,24000000
10.561983484232,24000000
10.562246793228,24000000
10.565661053912,24000000
10.56694005374,24000000
10.56715536154,24000000
10.602037919413,24000000
10.602672218674,24000000
10.611398079325,24000000
10.611613376374,24000000
10.612113376313,24000000
10.612499673169,24000000
10.641327444941,24000000
10.641542734759,24000000
10.675440661832,24000000
10.677669943183,24000000
10.677885224227,24000000
10.681035067637,24000000
10.681727067553,24000000
10.682383067474,24000000
10.683220347306,24000000
10.691409960661,24000000
10.691625238391,24000000
10.691954238351,24000000
10.707880115466,24000000
10.708514389174,24000000
10.709298662712,24000000
10.744960881148,24000000
10.745706881058,24000000
10.7459221457,24000000
10.746943973191,24000000
10.761698739808,24000000
10.762273739738,24000000
10.762782000355,24000000
10.775152356888,24000000
10.77536761444,24000000
10.776205614339,24000000
10.776468871633,24000000
10.797429761131,24000000
10.797965013285,24000000
10.824159140233,24000000
10.824824140154,24000000
10.825305385727,24000000
10.920344324169,24000000
10.921068546782,24000000
10.933163303779,24000000
10.933644523348,24000000
10.934111742804,24000000
10.992205650087,24000000
10.992740855511,24000000
11.002813403562,24000000
11.006785780295,24000000
11.014008533519,24000000
11.014465533474,24000000
11.015085533399,24000000
11.015300733388,24000000
11.029511484994,24000000
11.030163681482,24000000
11.040062859867,24000000
11.040754859784,24000000
11.040970053637,24000000
11.041344053592,24000000
11.041718053547,24000000
11.063624808809,24000000
11.065242808616,24000000
11.065457996619,24000000
11.07449374641,24000000
11.081110871178,24000000
11.08789005461,24000000
11.160862538538,24000000
11.161419538472,24000000
11.165643641215,24000000
11.167685640972,24000000
11.167900804549,24000000
11.168409804488,24000000
11.169067967841,24000000
11.199636173189,24000000
11.200153329126,24000000
11.24811969478,24000000
11.249609839077,24000000
11.252017838791,24000000
11.25581183834,24000000
11.316748908087,24000000
11.31696403625,24000000
11.317694036163,24000000
11.318185036105,24000000
11.325931404035,24000000
11.332870771795,24000000
11.333312896121,24000000
11.334049896034,24000000
11.335110895908,24000000
11.336090895792,24000000
11.345904999358,24000000
11.347067488703,24000000
11.349261488443,24000000
11.349946856499,24000000
11.350161976796,24000000
11.350684976734,24000000
11.361226223159,24000000
11.36392422284,24000000
11.367361222433,24000000
11.367576338608,24000000
11.412065951073,24000000
11.412281056674,24000000
11.426333193567,24000000
11.430249193104,24000000
11.445749557201,24000000
11.44745865468,24000000
11.447948751888,24000000
11.448930751772,24000000
11.473606844817,24000000
11.473821935886,24000000
11.474222935839,24000000
11.479988030127,24000000
11.480203119691,24000000
11.48105911959,24000000
11.481406119549,24000000
11.496288482484,24000000
11.49715748235,24000000
11.502855846113,24000000
11.503666930217,24000000
11.504771582463,24000000
11.518050596967,24000000
11.520704245797,24000000
11.523637245451,24000000
11.524138245382,24000000
11.528018892672,24000000
11.528233970916,24000000
11.549155990843,24000000
11.551230353756,24000000
11.552328426442,24000000
11.552912426373,24000000
11.553127498757,24000000
11.55343557108,24000000
11.578345931002,24000000
11.579015997349,24000000
11.60696499107,24000000
11.607671050687,24000000
11.607955050654,24000000
11.612421679199,24000000
11.634971037422,24000000
11.645046659155,24000000
11.646583658975,24000000
11.649063709084,24000000
11.653762708533,24000000
11.660001068425,24000000
11.660216115652,24000000
11.713645469311,24000000
11.71386050397,24000000
11.714342503913,24000000
11.789234780423,24000000
11.792824780004,24000000
11.793039796153,24000000
11.800222367191,24000000
11.81083236585,24000000
11.857989534854,24000000
11.860499534561,24000000
11.866135107179,24000000
11.866645107109,24000000
12.652815156001,54000000
12.654849867037,54000000
12.656178044152,54000000
12.660418844228,54000000
12.661518501129,54000000
12.662809586027,54000000
12.663061196264,54000000
12.664977295164,54000000
12.666391797653,54000000
12.666623613105,54000000
12.666967347739,54000000
12.668285383002,54000000
12.672216776408,54000000
12.672317776408,54000000
12.672845034973,54000000
12.672947608369,54000000
12.676295825197,54000000
12.676425392079,54000000
12.679426918133,54000000
12.679934403258,54000000
12.680529490284,54000000
12.682362882825,54000000
12.688638221364,24000000
12.690200619828,24000000
12.704659295819,24000000
12.70487410265,24000000
12.705275102605,24000000
12.720474439568,24000000
12.733141830238,24000000
12.733413630649,24000000
12.748702967102,24000000
12.748917764017,24000000
12.801296635873,24000000
12.801511420972,24000000
12.811672684535,24000000
12.813011684385,24000000
12.813226466856,24000000
12.831543511591,24000000
12.831806289903,24000000
12.850018518738,24000000
12.850233292915,24000000
12.86053096403,24000000
12.861240963951,24000000
12.862292963833,24000000
12.862507735263,24000000
12.889785632542,24000000
12.890000397823,24000000
12.891887755764,24000000
12.893145755623,24000000
12.893549755578,24000000
12.906547089572,24000000
12.927523087013,24000000
12.928221086912,24000000
12.946307419424,24000000
12.94652217209,24000000
12.955381852456,24000000
12.955596603099,24000000
12.972333184891,24000000
12.97254793176,24000000
13.005737596106,24000000
13.006348596038,24000000
13.007418595919,24000000
13.009082595734,24000000
13.009297334427,24000000
13.035930999202,24000000
13.036145731933,24000000
13.056085328751,24000000
13.05657505698,24000000
13.072201326825,24000000
13.072416051512,24000000
13.09271232438,24000000
13.126298316117,24000000
13.12789831594,24000000
13.128113028303,24000000
13.168559343478,24000000
13.169842343337,24000000
13.170733046378,24000000
13.170947749287,24000000
13.171192452146,24000000
13.172252452029,24000000
13.176979782481,24000000
13.177194484012,24000000
13.20018011068,24000000
13.204759110176,24000000
13.204973805589,24000000
13.205473805534,24000000
13.230398463441,24000000
13.230613153214,24000000
13.232241453461,24000000
13.233011783435,24000000
13.248697732758,24000000
13.2510437325,24000000
13.253373732245,24000000
13.261660731335,24000000
13.26187541424,24000000
13.315463022973,24000000
13.315677694086,24000000
13.393589960258,24000000
13.408442201584,24000000
13.408656852398,24000000
13.409315109945,24000000
13.409707109902,24000000
13.410058760436,24000000
13.410273410898,24000000
13.411345410781,24000000
13.418218994479,24000000
13.419252994366,24000000
13.419467642827,24000000
13.443376222658,24000000
13.443590865871,24000000
13.445865443622,24000000
13.446107443596,24000000
13.466646094891,24000000
13.46686073305,24000000
13.476086993682,24000000
13.476301629791,24000000
13.477310629682,24000000
13.509927870667,24000000
13.51014249944,24000000
13.513645063666,24000000
13.547236059822,24000000
13.549025059629,24000000
13.549239679944,24000000
13.56695555995,24000000
13.567535176352,24000000
13.600163472787,24000000
13.600736472715,24000000
13.601124081862,24000000
13.602496690809,24000000
13.602750299583,24000000
13.627209167738,24000000
13.627914771141,24000000
13.628702771056,24000000
13.62975537411,24000000
13.630852976922,24000000
13.640899192039,24000000
13.642328191886,24000000
13.642542792091,24000000
13.703033509314,24000000
13.704678509138,24000000
13.705352509066,24000000
13.705567095747,24000000
13.719625620089,24000000
13.81362713274,24000000
13.813841696307,24000000
13.822591661761,24000000
13.82280622342,24000000
13.830307486402,24000000
13.830752046396,24000000
13.833861808002,24000000
13.838408807482,24000000
13.83881536576,24000000
13.870578540701,24000000
13.87079309217,24000000
13.891219675383,24000000
13.89210067529,24000000
13.892315222198,24000000
13.89272076905,24000000
13.892935315827,24000000
13.910255935942,24000000
13.915016577514,24000000
13.915404119565,24000000
13.915618661542,24000000
13.940623437759,24000000
13.942025437611,24000000
13.942239973964,24000000
13.944288973748,24000000
14.004221287786,24000000
14.004435811035,24000000
14.004692811008,24000000
14.08301359828,24000000
14.085132917219,24000000
14.085658423468,24000000
14.086239423407,24000000
14.086797929423,24000000
14.107962337584,24000000
14.108915337484,24000000
14.109413838766,24000000
14.110714476396,24000000
14.111856977244,24000000
14.11405747604,24000000
14.114271976278,24000000
14.114614476468,24000000
14.1152614764,24000000
14.115475976387,24000000
14.131457923068,24000000
14.131672419676,24000000
14.132402419599,24000000
14.220039550231,24000000
14.220565028392,24000000
14.220939028354,24000000
14.2689006583,24000000
14.269115126385,24000000
14.302085226194,24000000
14.302799687382,24000000
14.327174223487,24000000
14.363546536043,24000000
14.366575535733,24000000
14.372551167843,24000000
14.380361116079,24000000
14.381254115978,24000000
14.382270560877,24000000
14.382485005641,24000000
14.382818450358,24000000
14.38303289501,24000000
14.383370894975,24000000
14.391155876198,24000000
14.391370319143,24000000
14.419686632313,24000000
14.420593632221,24000000
14.476277704368,24000000
14.476893129899,24000000
14.487796444212,24000000
14.488659444125,24000000
14.488873867179,24000000
14.489193867146,24000000
14.49160649759,24000000
14.492709497478,24000000
14.508578756827,24000000
14.512164071644,24000000
14.512378489925,24000000
14.513288489833,24000000
14.513720907873,24000000
14.513935325838,24000000
14.517974804502,24000000
14.555194745402,24000000
14.555409154966,24000000
14.568113468461,24000000
14.568733468399,24000000
14.573329189478,24000000
14.59917950127,24000000
14.599393901955,24000000
14.600076815645,24000000
14.600363815616,24000000
14.638631330309,54000000
15.638567330309,54000000
15.779543089681,54000000
15.785613835042,54000000
15.790062521782,54000000
15.790569968179,54000000
15.791535154486,54000000
15.797755097761,54000000
15.798202831124,54000000
16.638567330309,54000000
18.948076801465,54000000
18.948303801465,54000000
18.948908801465,54000000
18.949900801465,54000000
18.950397801465,54000000
18.952991801465,54000000
18.956134801465,54000000
19.780412822505,54000000
19.780661822505,54000000
19.780892822505,54000000
19.782146051156,54000000
19.782494051156,54000000
19.783959306085,54000000
19.787682306085,54000000
19.790312363796,54000000
19.793090307988,54000000
19.798397221845,54000000
19.799468329192,54000000
19.800001461672,54000000
19.804434696464,54000000
19.805482898379,54000000
19.817533425908,54000000
19.825420017395,54000000
19.834036852449,54000000
19.838582238859,54000000
19.84089092662,54000000
19.841103080721,54000000
19.841299080721,54000000
19.841548080721,54000000
19.842202080721,54000000
19.842433080721,54000000
19.844482080721,54000000
19.847098804156,54000000
19.855924804156,54000000
19.856092804156,54000000
19.856330528719,54000000
19.856552528719,54000000
19.856801528719,54000000
19.856922253351,54000000
19.857036253351,54000000
19.857690253351,54000000
19.858542253351,54000000
19.858779978154,54000000
19.859109978154,54000000
19.859538978154,54000000
19.860462978154,54000000
19.861026978154,54000000
19.862481978154,54000000
19.866942978154,54000000
19.867117703779,54000000
19.867249703779,54000000
19.867885703779,54000000
19.868674703779,54000000
19.870732703779,54000000
19.871575703779,54000000
19.873417703779,54000000
19.873603703779,54000000
19.873789703779,54000000
19.873912703779,54000000
19.874503703779,54000000
19.875220703779,54000000
19.877413703779,54000000
19.87757043043,54000000
19.87793643043,54000000
19.87814043043,54000000
19.878297157153,54000000
19.878546157153,54000000
19.878684883915,54000000
19.879077883915,54000000
19.879191883915,54000000
19.880268883915,54000000
19.881939883915,54000000
19.885329883915,54000000
19.890366883915,54000000
19.890570883915,54000000
19.890738883915,54000000
19.891320883915,54000000
19.892523883915,54000000
19.892655883915,54000000
19.895937883915,54000000
19.896933883915,54000000
19.905543883915,54000000
19.905700613328,54000000
19.905911342757,54000000
19.906223342757,54000000
19.906346342757,54000000
19.90659307225,54000000
19.90695907225,54000000
19.90729807225,54000000
19.907499801836,54000000
19.907622801836,54000000
19.908033801836,54000000
19.908208531495,54000000
19.908520531495,54000000
19.908895531495,54000000
19.909459531495,54000000
19.909679261294,54000000
19.909811261294,54000000
19.910231261294,54000000
19.910642261294,54000000
19.910762991209,54000000
19.911020991209,54000000
19.911269991209,54000000
19.911626991209,54000000
19.912082991209,54000000
19.912781991209,54000000
19.912938721334,54000000
19.913241721334,54000000
19.913409721334,54000000
19.914549721334,54000000
19.916904721334,54000000
19.917873721334,54000000
19.926627721334,54000000
19.926784452823,54000000
19.927060452823,54000000
19.927714452823,54000000
19.928800452823,54000000
19.930039452823,54000000
19.931017452823,54000000
19.933975452823,54000000
19.934125452823,54000000
19.934374452823,54000000
19.934848452823,54000000
19.935880452823,54000000
19.937317452823,54000000
19.939600452823,54000000
19.941658452823,54000000
19.943725452823,54000000
19.946179452823,54000000
19.953107810954,54000000
19.954247810954,54000000
19.957007810954,54000000
19.964726810954,54000000
19.964856546205,54000000
19.965049281469,54000000
19.965182281469,54000000
19.965296281469,54000000
19.965536281469,54000000
19.9657560168,54000000
19.9661220168,54000000
19.9667670168,54000000
19.9673670168,54000000
19.9675800168,54000000
19.9715730168,54000000
19.9733430168,54000000
19.9735380168,54000000
19.9737150168,54000000
19.9738920168,54000000
19.9750500168,54000000
19.9759200168,54000000
19.9805520168,54000000
19.9829070168,54000000
19.9859910168,54000000
19.986165754157,54000000
19.986540754157,54000000
19.986843754157,54000000
19.987038754157,54000000
19.988223754157,54000000
19.990578754157,54000000
19.99078949197,54000000
19.99094849197,54000000
19.99116149197,54000000
19.99176149197,54000000
19.99363949197,54000000
19.99790249197,54000000
19.998032230509,54000000
19.998164230509,54000000
19.998674230509,54000000
19.999814230509,54000000
20.000873230509,54000000
20.001473230509,54000000
20.006564230509,54000000
20.006768230509,54000000
20.006999230509,54000000
20.007374230509,54000000
20.00755796999,54000000
20.00781596999,54000000
20.007945709515,54000000
20.008084449052,54000000
20.008405449052,54000000
20.008816449052,54000000
20.009956449052,54000000
20.011798449052,54000000
20.014099449052,54000000
20.020702449052,54000000
20.020949189858,54000000
20.021207189858,54000000
20.021636189858,54000000
20.022371189858,54000000
20.023394189858,54000000
20.023640930932,54000000
20.023871930932,54000000
20.024282930932,54000000
20.025449930932,54000000
20.025624672211,54000000
20.025936672211,54000000
20.026050672211,54000000
20.02627041355,54000000
20.02651941355,54000000
20.02678641355,54000000
20.02741341355,54000000
20.027615155024,54000000
20.027972155024,54000000
20.028347155024,54000000
20.028506155024,54000000
20.030789155024,54000000
20.032622155024,54000000
20.041016155024,54000000
20.041136897853,54000000
20.041484897853,54000000
20.04168664073,54000000
20.04180964073,54000000
20.04248164073,54000000
20.04336964073,54000000
20.04460864073,54000000
20.04795364073,54000000
20.048137384251,54000000
20.048251384251,54000000
20.048716384251,54000000
20.049415384251,54000000
20.050636384251,54000000
20.053972384251,54000000
20.060989384251,54000000
