"packetErrorRate:vector manet.host[1].wlan[0].radio ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-11:59:51-11324)",
7.493559141355,0
7.493603310284,0
7.494646929484,0
7.495028379825,0
7.495585379751,0
7.495629548681,0
7.498666236918,0
7.498905236886,0
7.501596855574,0
7.504169642992,0
7.504617092686,0.000000000042733816
7.504955092641,0.000000917072032091
7.507970261195,0
7.509155261089,0
7.512145879012,0
7.512945878906,0
7.51390870983,0
7.514834709707,0
7.517071878408,0.000000000970215907
7.517577370087,0
7.518269370018,0
7.519833369862,1
7.522127369634,0.000000006820719988
7.522344860324,0
7.523386477691,0
7.524050477638,1
7.526135094842,0
7.526577712057,0
7.527090543031,0
7.53819571092,0
7.541628198085,0
7.544321645029,0
7.545275260965,0.000000000001342925
7.5458200459,0
7.548292661483,0
7.548935108261,0
7.548979277236,0
7.550004508682,0
7.551532955214,0
7.552711124058,0.000004740940543812
7.554616054963,0
7.554832670358,0.000000000006330935
7.555143670317,0.000000000033237412
7.55564367025,1
7.556899670084,0.000000069455111439
7.557307285327,1
7.558817454159,0
7.5699140681,0.000000000482110351
7.576631162835,0
7.57754299371,0
7.581769776235,0.000000248430637839
7.582223255024,0
7.5828980093,1
7.584183178166,1
7.584992178085,1
7.587214177864,0
7.588611791069,0
7.588913235265,0.000000000003453237
7.591416017121,0
7.592657847955,0
7.592874460897,0
7.59317562987,0
7.597164629344,0
7.597492072992,0
7.5989922418,0
7.605066241208,0
7.606193715292,0
7.616947156849,0
7.61881137934,0
7.618855548363,0
7.619164990607,0.000001148786399674
7.621198990279,1
7.621611548101,0
7.622266990102,1
7.624947158771,0
7.625591769596,0
7.626776822104,0
7.626820991123,0
7.628052821936,0
7.631541990503,0
7.631758600962,0
7.634105211124,0
7.635007652303,0.000000852949540997
7.636067821193,0
7.636524262292,0.000001455909210745
7.636940041445,0
7.637584651502,0
7.638049482401,0.0000000000023741
7.643286091792,0
7.643546870525,0
7.644718480085,0
7.651078310202,0.000000361859535669
7.655439087706,0
7.657843918338,0
7.657888087385,0
7.664582086742,0.00000000122877708
7.665029549058,0
7.665826548979,0
7.667188010958,0
7.670392472492,0
7.670609933678,0
7.670844911411,0
7.670889080465,0
7.671265080418,0
7.671966911275,1
7.672132080345,0.000000010746763479
7.675471540885,0
7.676302148448,0
7.679802148123,0.000010506795998232
7.681124978759,0
7.681169147811,0
7.682040193253,0.00000141374840934
7.682084362314,0
7.6824411932,0
7.683044362231,0
7.683994800223,0
7.692914361252,0
7.693978817895,0.000005155147067559
7.697308423918,0
7.697622423908,0.000000859739368141
7.698247316828,0
7.698291485889,0
7.698730485857,0.000000008879928792
7.699158485815,1
7.700290922761,0
7.700819091787,1
7.703127697559,0
7.705743528137,0
7.708383527803,0
7.709174527699,0
7.710389133005,0
7.710880132941,0
7.711443132867,0
7.711763301929,0.000000874743431689
7.713528754766,0
7.714175754702,1
7.716642190456,0.000000000005539568
7.719416754174,0
7.719691754146,0
7.723141640996,0.000000000138129507
7.723541091714,0.000007457969567803
7.724305091638,0.000005701940477553
7.726202091451,0
7.728723526477,0
7.731164695331,1
7.732761130154,0
7.733352299191,0
7.733699299157,0.000000000117913678
7.737111337507,0
7.737155506599,0
7.738169506511,0.000000001411798677
7.741303388396,0
7.743983557093,0
7.750048968708,0
7.755413570989,1
7.756484004344,1
7.761324570404,0
7.763122879505,0.000000126285542356
7.763490446463,0.00011247346316878
7.764569446357,0
7.765191879191,0.000000003059424713
7.766234048141,0
7.769032047885,0
7.77024948943,0
7.775063930388,0.00000003044278396
7.778509930047,0
7.778727369817,0
7.779064809534,0
7.779665809474,0
7.782506410148,0
7.782678841918,0
7.783034010992,0
7.783867010906,0
7.78600548175,0
7.786350913288,0.000000000119520393
7.788853283204,0
7.789234714556,0.000000000647290221
7.790879714341,1
7.791472714264,0
7.794201483422,0
7.796388314019,0
7.806238912703,0.0000000000023741
7.807220912575,1
7.810298081434,0.000000000001582733
7.810670514917,0
7.812585948165,0
7.81876164115,1
7.828622571815,0
7.83123853449,0
7.831584132305,0
7.832393132246,1
7.833021132118,0
7.833848132011,0
7.835491158023,0
7.846914156535,0
7.847307325637,0
7.847523922466,0
7.847853753273,0.000000071528492906
7.848470753192,0
7.848907753135,0.000000000828561219
7.850531922182,0.000006835264841353
7.853052774907,0
7.86116837054,0
7.866411370024,0
7.867480218815,0
7.868418645135,0
7.869440645002,0
7.871172813938,0
7.885535833373,0.000000001419472539
7.886112002567,0
7.89373542684,0.000000001156187146
7.894036020772,0
7.894574189871,0
7.895520783671,0
7.896357614401,0
7.897715614224,0
7.897759783382,0
7.902942782837,0
7.906108782301,0
7.906502613072,0.000000894492769853
7.907837375199,0
7.909575798857,0
7.909967798806,0.000000000242158293
7.914911391097,0
7.91495556027,0
7.915606745479,0
7.916167930626,0
7.916451353995,0
7.920145522696,0
7.921350522598,0
7.922556357128,0
7.92635194881,0
7.926568540737,0
7.928347540574,0.000000000075179862
7.928962950767,1
7.929887950676,0
7.931227964734,0
7.931681542218,0
7.93195954219,1
7.937555133077,0
7.940397132819,0.000002949722707645
7.942905132573,0
7.943122539942,0
7.944114947202,0
7.944332354334,0
7.944589354308,0.000000019935325279
7.944979761339,0
7.945635761275,0.000000019985421206
7.945853168108,0
7.948280758534,0
7.948791179881,0
7.949115349062,0
7.950461348929,1
7.954421938921,0
7.956143938773,0.00000041274546525
7.956361343542,0.000000220091793012
7.960922343094,0.000000096238133462
7.961618746879,0
7.962027150563,0
7.962244554176,0
7.962663554135,0.000000002632086548
7.963089957612,1
7.964205377986,1
7.967239967215,0
7.967457369805,0
7.968592369693,0
7.976069771315,0
7.980475591386,1
7.981278591298,0
7.982574179722,0.000000000402805788
7.983606998483,0
7.983823586879,0
7.984178756037,0
7.98446575603,0
7.985980743475,0
7.986633561386,0
7.987454561307,0
7.989697378602,0.003845529071535899
7.993555959355,0
7.995113377765,0
7.996640377569,0.000000000002589928
8.004049376314,0
8.007992957947,0.000000000424364543
8.014348541409,0
8.021794329523,0.000000022479138439
8.022913701409,0.000000000016786572
8.023919793065,0
8.02736670605,0
8.02817547831,0.000000000326019211
8.028889853233,0
8.029100228147,0
8.030111603018,0
8.030681808824,0.000000000037649883
8.031040455936,0
8.031874276958,0
8.033806661596,0
8.034247610867,0
8.034411156762,0.000001288886212091
8.034819088693,0
8.03670865511,0.000000002050719594
8.036929793141,0.00000000035179859
8.037283060025,0
8.037396980791,0
8.037493892766,1
8.038410665129,0
8.041226316035,0
8.046193690225,0
8.046527064401,0
8.059541313407,0.000000000001342925
8.067860686684,0
8.07681506811,0
8.077032449234,0
8.07758244918,0
8.090616447906,0
8.090943826331,0
8.093757826057,0
8.094484203821,0
8.110607202255,0.000000006271463348
8.111288576733,0
8.113616576505,0.000000000003956834
8.11828357605,0
8.118584949067,0.000000022048922576
8.132651320681,0
8.133007320646,0
8.133363320612,0
8.139642319999,0
8.139969688854,0
8.140187057647,0.000000016930504886
8.14148905752,0
8.152985056409,0
8.153202422664,0
8.153646788864,0
8.154428788788,0
8.168175787449,0
8.168794150705,0.000000426444621282
8.1709061505,0.000000000007122302
8.171189513258,0
8.171579875958,0
8.17179723859,0
8.172241601167,0
8.174318963489,0.00000002664849108
8.175403963384,0.000001773863325005
8.180531962893,0.000000000408249434
8.181159323742,0
8.182070684451,0
8.185766684091,0
8.18865468381,0
8.189138043092,0
8.189458043061,0
8.191790402008,0.000004228051559196
8.192216760694,0
8.192899760628,0
8.193708760549,0.000000000171894498
8.20470975947,0
8.20505511565,0.0000000708393324
8.209594471346,0
8.211696471141,0.00000000763115171
8.215133825662,0
8.221055179263,0.000000000765251861
8.222865532122,0
8.223082884775,0
8.223438884741,0.00000006383719775
8.23581723611,0
8.236599236034,0
8.236816586018,0
8.23977958573,0
8.240690935037,0
8.243307934783,0
8.248768934253,0
8.253183933815,0.000000328000191451
8.254350933702,0
8.254777280227,0
8.254994626681,0.0000000000023741
8.255634626618,0
8.260340972479,0
8.266755971856,0
8.266973315985,0
8.277153314999,0
8.279709656892,0
8.282056656665,0.000000025016021032
8.289739655911,0
8.291702995421,0
8.29429299517,0
8.294983333912,0
8.300286333398,0
8.302431333199,0
8.303177333127,0
8.304547670081,0.000002545529934949
8.305001006867,0
8.309380006443,0.000000014984365748
8.31570500583,0
8.31623300577,0
8.317242005672,0.000000018767267628
8.318246005575,0
8.318690339709,0
8.31890767377,0
8.319936007719,0.00000000620431706
8.323577007367,0
8.324105340452,0
8.327702340104,0
8.32882967234,0.000000012027243201
8.335220671713,0
8.337404671502,0
8.337804001931,0
8.338440332252,0
8.339066332191,0
8.339584332141,0
8.342132331894,0
8.343394661317,0
8.343784990588,0
8.344476990521,0
8.344960319565,0.000000000005539568
8.358262318287,0.000004880278397401
8.369085317232,0.0000002949946587
8.36943064154,0
8.369647965784,0
8.37123796563,0
8.377898964987,0
8.378963287522,0
8.379581609886,0.000000006125971729
8.380744932079,0.000000000312518011
8.390764931119,0
8.391357931062,0
8.395845930629,0
8.408350929413,0.000000000001582733
8.409972246014,0.000000000001342925
8.41122156233,0
8.413746562086,0
8.421325561355,0
8.421724875572,0
8.422861189631,0.000000090274392294
8.42401818952,0.000000096206478783
8.425004189425,0.000004493988847831
8.447909187226,0
8.484756183671,0
8.492762182901,0
8.504841181739,0
8.528073179517,0
8.541562178222,0
8.547618177641,0.000000024493622907
8.587930173768,0.000000001005036054
8.593142173269,0.000000000012661871
8.595406173052,0
8.601146172511,0.000000000499568386
8.602171172413,0
8.602852451844,0
8.615061450684,0
8.616044727618,0
8.61687600438,0
8.617217004347,0.000000000095827346
8.619216280781,0
8.620235556918,0
8.622219688478,0.000000000244964049
8.622973832703,0
8.623191108197,0
8.625051108019,0
8.626249107904,0.000000011963094515
8.629288337357,0.000000002749400707
8.63186193805,0
8.632439768811,1
8.635774682016,0
8.638458718843,0.000000000227482033
8.640157274285,0
8.640912274212,1
8.645301273784,0.000001998425942395
8.646311544943,0
8.64706654487,0
8.648445815647,0
8.654924815037,0
8.6594938146,0
8.659711083114,0
8.660603083029,0
8.662440082853,0
8.664682082639,0
8.665005082609,0.000000000000863309
8.66552608256,0
8.665777082536,0
8.666019082513,0
8.66793508233,0
8.673144081833,0
8.67345934772,0
8.673632347704,0
8.673742347694,0
8.673843347684,0
8.674080759322,0.002050646962272999
8.674339086955,0.000000000000239808
8.674600881708,0
8.674728881695,0.000000508164181622
8.675086691246,1
8.67530884426,0
8.676011258603,0
8.680938533701,0
8.681454309704,0.000000000013429257
8.681945710024,0.000000038573743532
8.682426496286,0.00000008160719811
8.682748221121,0
8.682902065578,0
8.68573940045,0.000000073726622251
8.686611021968,1
8.686724633848,1
8.688316441979,0
8.689272348407,0
8.689471671083,0.000000000000239808
8.690157847286,0
8.693625275648,0
8.694298966312,0.000000000000119904
8.694653966269,0
8.697064438762,0
8.69801378675,0
8.698099623629,0
8.699949670177,0
8.701488583137,0
9.622363227385,0
9.623073766132,0
9.623849870274,0
9.624312870218,0
9.624588870184,0.00000021572239317
9.625569408292,0
9.625990946323,0
9.626221946294,0
9.62684948414,0
9.632567483433,0
9.640154584116,0
9.640548584064,0
9.645674117205,0
9.64610365024,0
9.647016292835,0
9.647349825562,0
9.648343358044,0
9.648460890497,0
9.648755422877,0
9.648908955219,0
9.649329487458,0
9.649465019663,0
9.649627551828,0
9.649763083959,0
9.652420327472,0.000000004377938012
9.660164422851,0
9.665143951184,0
9.668908441124,0
9.672653525707,0
9.67534848115,1
9.676226333424,0
9.676575738811,0
9.676903480958,0
9.677484006319,0
9.680321841218,0
9.68128361171,0
9.682761644736,0
9.683173372955,1
9.687316964607,0.000000000000119904
9.688900430849,0
9.68921228555,0
9.692868461304,0
9.694117805211,0.000000000002685851
9.694683805147,0
9.701150656439,0
9.706117655742,0
9.706292220674,0
9.706639220634,0
9.706905220604,0.000000000001582733
9.706950072478,0
9.707767072404,0
9.708414072324,0.000000056558660421
9.710027488837,0
9.710557488799,0
9.711312488706,0.000000038015542269
9.711528005621,0.000000213809923321
9.722382568985,0
9.724018568756,0
9.726035984705,1
9.72776181682,0
9.729352816624,0
9.72956832909,0
9.730684841403,0
9.73090035354,0
9.731441353473,0
9.73211235339,0
9.734328769049,0
9.734982333735,0
9.736582333554,0
9.736627184623,0
9.736915184605,0
9.742997408193,0.000002277632997316
9.753204257665,0
9.76027740625,0
9.785993253073,0
9.787997252853,0.000000007083933439
9.789670252647,0
9.789885750248,0
9.79043575018,0
9.81127116127,0
9.811445725519,0
9.813843574259,0.000002400863715279
9.814688574155,1
9.815416781028,0.000003619267053167
9.817269573838,0
9.817485064644,0.000000003618129795
9.81792206459,0
9.81833206454,0
9.819003064457,0
9.830037269164,0
9.830082117672,0
9.830529117608,0
9.831463117519,1
9.832206681586,0
9.832251530034,0
9.832944529975,1
9.833653681424,0
9.835327529682,0
9.835983529512,0
9.83906052916,0
9.839695014551,0
9.845837577963,0
9.846775577848,0.000000735413103747
9.847427425849,0
9.847642909234,0
9.850119108312,0
9.872931953117,0
9.886519104244,0
9.89031610382,0
9.891645950488,0
9.892374361023,0
9.892679361012,1
9.893326360933,0.000000000059088733
9.893541833033,0.000000013144605404
9.894022924645,1
9.894586832905,0
9.899862242698,0
9.902586242318,0
9.916542394262,0
9.917475394148,0
9.925963393203,0
9.926286239047,1
9.926978238962,1
9.928048238831,1
9.929307238676,1
9.930233238563,0
9.930448701596,0
9.932858882214,0
9.939297726972,0
9.939671881447,0.000000000004748201
9.954598724845,0
9.98682287623,0
9.986867720361,0
10.014935873114,0
10.022604674352,0
10.039426587979,1
10.039792993721,0
10.040106993709,0
10.040669429751,0
10.041004865684,0.000002953709576702
10.042018992755,0
10.044456834994,0
10.057565991054,0
10.058158990989,0
10.059686832885,0
10.075403989085,0
10.075448830702,0
10.077632830461,0
10.078855830311,0
10.079071256907,0.000000095283744894
10.090618392023,0.000000000027697844
10.107131390225,0.000000000029544366
10.133281227313,0
10.133455790152,0
10.138961789551,0
10.139006629335,0
10.139392629314,0
10.140500040994,0
10.143215040662,0.000000000067266192
10.1479486281,0
10.149657190723,0
10.149702030196,0
10.15005203018,0
10.150267439364,0
10.158362001281,0
10.158765001247,0.000000331689183119
10.164134000663,0
10.178015837798,0
10.178831239083,0
10.179083239069,0
10.18155636501,0
10.192604202039,0
10.193188201959,0
10.194590363603,0.00000000004431655
10.19521020168,0
10.195384764365,0
10.200071763857,0.000001167008414348
10.200403601853,0
10.200618998739,0
10.210357119225,0
10.216654956059,0
10.222051117949,0.000000349231768836
10.223168517829,1
10.224327517703,0
10.224372354988,0
10.225182354915,0
10.225397745755,0
10.225888745695,0.005707383443466699
10.231769916823,0.000000191301077645
10.234043916577,0
10.234088753585,0
10.235058753493,0.999974743154270037
10.235939753385,0.000002041168553623
10.23736715281,0
10.237947540632,0
10.243723653465,0
10.28095064945,0
10.305142646838,0.000000000014244605
10.317217645543,0
10.322307876354,0.97510607577479002
10.322594876319,0
10.324194041736,0.00000979438109161
10.326416041498,0
10.32646087576,0
10.33088004101,0.000001466060061239
10.332035875027,0
10.33455287472,1
10.339082436683,0
10.341358270329,0
10.345710269789,0.000005490481903236
10.359922358546,0
10.359967191805,0
10.369955357474,0.00000000049822546
10.370000190432,0
10.380213356379,0
10.387742188036,0
10.387957539293,0
10.388376539242,0
10.388858539183,0
10.391447355172,0
10.392056187438,0
10.406246748029,0
10.408009579658,0
10.415636747021,0
10.419571746603,0
10.427987745709,0
10.431422745354,0
10.445838743825,0.000006664667277278
10.452920573529,0
10.45787774255,0
10.464741741813,0.000000000005539568
10.475101740718,0
10.500892737996,0
10.511165736914,0
10.521000564258,0
10.521315564236,1
10.521818564175,0
10.522929126576,0
10.522973954882,0
10.5235759548,0
10.524674517208,0
10.525031345466,0.000000006942926233
10.528210907625,0
10.52870934502,0
10.529406662018,0
10.535662223895,0.000000003126331193
10.53629105173,0
10.539212613962,0.000000000050647486
10.539667613915,0
10.541564004014,0
10.541608831754,0
10.544673831409,1
10.547183831105,0
10.547399143687,0
10.547674143654,1
10.548548706082,0.00000459617682047
10.549687705944,0
10.55593009513,0
10.556385095068,0
10.557586484759,0
10.558251484669,0
10.561983484232,0.000000000066474825
10.562246793228,0
10.563820837468,0
10.565365053922,0
10.565661053912,0.000000000001342925
10.566536226789,0.000000036834175265
10.56694005374,0
10.56715536154,0
10.57756692268,0
10.577942922631,0
10.60035791959,0
10.602037919413,0.00031908729417629
10.602672218674,0.000001169765533437
10.605243080128,0
10.607339079843,0
10.611398079325,0
10.611613376374,0
10.612113376313,0
10.612499673169,0
10.61323123574,0.000004611222219286
10.616157235435,0
10.638506057843,0
10.641327444941,0
10.641542734759,0
10.645766297029,0
10.646273490666,0
10.646343490658,0
10.646389780654,0
10.646628453244,0
10.646787453225,0
10.647396453151,0
10.648638840176,0.000000000000191846
10.648808130239,0
10.649082242117,0
10.649170242107,0.000000000000095923
10.649329242088,0
10.649551242061,1
10.649900804769,0
10.650834629032,0
10.650987591634,0
10.6512635916,0
10.651800591536,0
10.652785881636,0
10.65322199322,0
10.6639043788,0
10.665186941442,0.000000000001582733
10.6655683786,0
10.665614669251,0
10.66619794131,0
10.666242765169,0
10.667475327821,0
10.667881764973,0
10.667928055702,0
10.668732151455,0
10.66958615134,0
10.670242151262,0
10.670288442072,0
10.670644113833,0
10.670806076434,0
10.670852367263,0
10.670941039037,0
10.671244039001,0
10.671754038939,0
10.672354001487,0
10.672652254968,0
10.672794926674,0
10.672980926651,0
10.673804312991,0
10.674700312884,0
10.674746603846,0
10.67489827548,1
10.675150699231,0
10.675440661832,0
10.676051943378,1
10.677669943183,0
10.677885224227,0
10.681035067637,0
10.681727067553,0.000000001258321447
10.682383067474,0
10.683220347306,0.000000002641582952
10.690538574805,0
10.691409960661,0
10.691625238391,0
10.691954238351,0
10.704051344851,0
10.704601907668,0
10.704646730316,0
10.705417293121,1
10.706172293043,0.000000484390714983
10.706217115641,0
10.707880115466,0
10.708514389174,0
10.709298662712,0
10.716125499795,0
10.723084061996,0
10.726156061689,0.000008774614372986
10.726749061628,0.000000000581486858
10.727351061566,0
10.742149060032,0
10.744960881148,0.072687571278672979
10.745706881058,0.000000000017458035
10.7459221457,0
10.746351973248,0
10.746943973191,0
10.74854653603,0
10.748591357277,0
10.751712919972,0
10.751757741118,0
10.761348918972,0
10.761393739818,0
10.761698739808,0
10.762273739738,0
10.762782000355,0
10.767129823371,0
10.768385206958,0
10.771892385977,0.000000000162494018
10.771937206479,0
10.772156590067,0
10.772990153084,0.000003263745467774
10.773034973558,0
10.774139973451,1
10.774703536491,0.000000100955399484
10.775152356888,0
10.77536761444,0
10.776205614339,0
10.776468871633,0
10.776755177395,0
10.777365997673,0
10.782869176776,0.00000001625343049
10.786547996439,0
10.797151761139,0
10.797429761131,0
10.797645013323,1
10.797965013285,0
10.801171941019,0
10.801216760593,0
10.80495676009,0
10.81155432265,0
10.811599141883,0
10.820609321716,0
10.821055321671,0
10.823225321449,0
10.823270140314,0
10.824159140233,0
10.824824140154,0
10.825305385727,0
10.82685837556,0.000000000136115119
10.826903194309,0
10.827214757599,0
10.829425757374,0
10.844293755849,0.000000000075971229
10.846395755635,0.000000000000791366
10.846440573754,0
10.847219755551,0.000000000000791366
10.872637752968,0
10.872682570237,0
10.87544795063,0
10.88013613297,0
10.880851949983,0
10.896269131343,0.000000002462925863
10.898905131076,0
10.913183945583,0
10.918924944814,0
10.919437324252,0
10.919778324237,1
10.920344324169,0.000008775710191866
10.921068546782,0
10.923704110247,0
10.930086109603,0.000000218197260815
10.93208348855,0.000000000000791366
10.932511488507,0
10.933163303779,0.000000002934292808
10.933644523348,0
10.934111742804,0.000000127469427235
10.962179084281,0
10.968269083659,0
10.968313897811,0
10.973166083167,0.000000914014192554
10.980802896146,0
10.985844273283,0
10.989266650413,0
10.989652650392,1
10.992205650087,0
10.992740855511,0
10.997214026934,1
10.998037404176,0
11.002389403597,0
11.002563967768,0
11.002813403562,0
11.003464780676,0
11.003919967632,0.000005169936450166
11.005166967507,0
11.006785780295,0
11.008359534245,0
11.011263533858,0
11.014008533519,0
11.014465533474,0
11.015085533399,0.000001000072297974
11.015300733388,0
11.017870297392,0.000000021196740251
11.022837109246,0
11.023320296838,0
11.023365109174,0
11.023661109164,1
11.024389109077,1
11.025986673235,0.000004443758389038
11.028899485041,0
11.029511484994,0
11.030163681482,0
11.039676859887,0
11.040062859867,0
11.040754859784,0
11.040970053637,0
