"endToEndDelay:vector manet ($rateControl="""", #0 - Dynamic-0-20220518-10:59:00-12456)",
6.897596840975,1.37953961451000006
6.897596840975,1.37953961451000006
6.897596840975,1.37953961451000006
6.897596840975,1.37953961451000006
6.897596840975,1.37953961451000006
6.897596840975,1.37953961451000006
6.897596840975,1.37953961451000006
6.897596840975,1.37953961451000006
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.09929189291,1.112673033624999691
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.112016548455,0.627465674545999882
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.130848174888,0.131306830197000012
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
9.555776134364,0.043689063281000001
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.052778030094,0.032952490065999997
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
10.584023339212,0.049019451599999999
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.080342007947,0.033086083909000002
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
11.593834151259,0.046446734121999996
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.11173292943,0.054098998267
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
12.578771933358,0.031724800795999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
13.071459060321,0.029265245719999999
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.057643154601,0.026616628246000001
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
14.564858894301,0.049556497035999999
15.537989736909,0.024854666806
15.537989736909,0.024854666806
15.537989736909,0.024854666806
15.537989736909,0.024854666806
15.537989736909,0.024854666806
15.537989736909,0.024854666806
15.537989736909,0.024854666806
15.537989736909,0.024854666806
15.537989736909,0.024854666806
15.537989736909,0.024854666806
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.050181489045,0.030241999205000001
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
16.545570656403,0.031732539391999991
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.047730074748,0.021889978366999997
17.559767332783,0.030796980213
17.559767332783,0.030796980213
17.559767332783,0.030796980213
17.559767332783,0.030796980213
17.559767332783,0.030796980213
17.559767332783,0.030796980213
17.559767332783,0.030796980213
17.559767332783,0.030796980213
17.559767332783,0.030796980213
17.559767332783,0.030796980213
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
18.077801612272,0.044963745866999998
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.061710738823,0.029957425533
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
19.568058164297,0.021863160384999996
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.096087784649,0.034459663148000002
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
20.588014327835,0.012655570960999999
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.104097309348,0.044514111757999991
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
21.584847277886,0.017667835307000001
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.098932983592,0.036503183027999999
22.602991229518,0.024507249612
22.602991229518,0.024507249612
22.602991229518,0.024507249612
22.602991229518,0.024507249612
22.602991229518,0.024507249612
22.602991229518,0.024507249612
22.602991229518,0.024507249612
22.602991229518,0.024507249612
22.602991229518,0.024507249612
22.602991229518,0.024507249612
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.10981796114,0.030537785648999997
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
23.610817654938,0.039474967397999993
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
24.623065726995,0.058188724784999992
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.137025368032,0.06566274201199998
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
25.649446107022,0.063037275379000001
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
26.60984991143,0.025790703861999997
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.107579891957,0.018269295913999998
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.571721180063,1.489203434969999843
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
27.611202318694,0.016242045005999995
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.196311500119,2.090087527681999891
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.318054375825,1.692130796939999897
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.361266178656,1.22219668774200007
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.818629642162,0.692855224506000008
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
32.990800842013,0.36590699692899997
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.189919446178,0.051919085685999996
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
33.683214407674,0.056480898187999991
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.16090343727,0.039921412816999998
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
34.654361738187,0.035801937569999997
35.154875188965,0.030382270863
35.154875188965,0.030382270863
35.154875188965,0.030382270863
35.154875188965,0.030382270863
35.154875188965,0.030382270863
35.154875188965,0.030382270863
35.154875188965,0.030382270863
35.154875188965,0.030382270863
35.154875188965,0.030382270863
35.154875188965,0.030382270863
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
36.671799941361,0.042074227679999992
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
37.180774399399,0.033692782675999996
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
38.704155451579,0.083971134015999981
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.173851759629,0.058840652250999991
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
39.664676401553,0.04570915598099999
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
40.668851930125,0.074065912562999991
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
42.175483830231,0.09742168037899998
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.087432803296,0.027949821129999996
43.614124831357,0.045914613723
43.614124831357,0.045914613723
43.614124831357,0.045914613723
43.614124831357,0.045914613723
43.614124831357,0.045914613723
43.614124831357,0.045914613723
43.614124831357,0.045914613723
43.614124831357,0.045914613723
43.614124831357,0.045914613723
43.614124831357,0.045914613723
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
44.63236104511,0.068962529501999991
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.086749830038,0.041119756128999998
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
45.611974949953,0.049560410302999999
46.565461206862,0.036021681744
46.565461206862,0.036021681744
46.565461206862,0.036021681744
46.565461206862,0.036021681744
46.565461206862,0.036021681744
46.565461206862,0.036021681744
46.565461206862,0.036021681744
46.565461206862,0.036021681744
46.565461206862,0.036021681744
46.565461206862,0.036021681744
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.114334031546,0.087269944836999984
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
47.602701163301,0.06572453621999999
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.057481336475,0.036827565194000003
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
48.561133256357,0.043739098273000001
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
49.615270036818,0.088713798342999999
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.079866069188,0.055239152365000001
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
50.565398265184,0.036783828796999998
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.070852192197,0.053585453652999992
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
51.576003492001,0.040158067440999991
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
52.585016656757,0.055653707895000001
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
53.082091626537,0.052228247144999989
54.63170884272,0.067187407418
54.63170884272,0.067187407418
54.63170884272,0.067187407418
54.63170884272,0.067187407418
54.63170884272,0.067187407418
54.63170884272,0.067187407418
54.63170884272,0.067187407418
54.63170884272,0.067187407418
54.63170884272,0.067187407418
54.63170884272,0.067187407418
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
55.099348720945,0.027945864239000001
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.130459727464,0.070102613817000003
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
56.647580998044,0.096882688625999996
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
57.622035094846,0.070885583370999982
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.065379526005,0.029833642558
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
58.636422175463,0.114706412645000004
59.569357772372,0.063050091655
59.569357772372,0.063050091655
59.569357772372,0.063050091655
59.569357772372,0.063050091655
59.569357772372,0.063050091655
59.569357772372,0.063050091655
59.569357772372,0.063050091655
59.569357772372,0.063050091655
59.569357772372,0.063050091655
59.569357772372,0.063050091655
60.051928895053,0.042278522387
60.051928895053,0.042278522387
60.051928895053,0.042278522387
60.051928895053,0.042278522387
60.051928895053,0.042278522387
60.051928895053,0.042278522387
60.051928895053,0.042278522387
60.051928895053,0.042278522387
60.051928895053,0.042278522387
60.051928895053,0.042278522387
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.067344611682,0.041247252230000003
61.570978164339,0.053683611761999996
61.570978164339,0.053683611761999996
61.570978164339,0.053683611761999996
