"powerConsumption:vector manet.host[0].energyStorage ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-13:24:00-21284)",
3.129861015587,0.004
3.129861015587,0.004
3.130094734472,0
3.130094734472,0.019999999999999996
3.130128734472,0.004
3.130128734472,0.004
3.130213668889,0
3.130213668889,0.019999999999999996
3.130259668889,0.004
3.130259668889,0.004
3.130551362552,0
3.130551362552,0.019999999999999996
3.130589362552,0.004
3.130589362552,0.004
3.131058774348,0
3.131058774348,0.019999999999999996
3.131104774348,0.004
3.131104774348,0.004
3.131721942268,0
3.131721942268,0.019999999999999996
3.131755942268,0.004
3.131755942268,0.004
3.133344327727,0
3.133344327727,0.019999999999999996
3.133378327727,0.004
3.133378327727,0.004
3.134017389841,0
3.134017389841,0.019999999999999996
3.134063389841,0.004
3.134063389841,0.004
3.134091389841,0
3.134091389841,0
3.134091389841,0.004
3.134091389841,0
3.134091389841,0.20000000000000001
3.134137389841,0.004
3.134137389841,0.004
3.134137389841,0
3.134137389841,0.004
3.134137389841,0.004
3.134681306934,0
3.134681306934,0.019999999999999996
3.134727306934,0.004
3.134727306934,0.004
3.1349410252,0
3.1349410252,0.019999999999999996
3.1349830252,0.004
3.1349830252,0.004
3.1351900252,0
3.1351900252,0
3.1351900252,0.004
3.1351900252,0
3.1351900252,0.20000000000000001
3.1352360252,0.004
3.1352360252,0.004
3.1352360252,0
3.1352360252,0.004
3.1352360252,0.004
3.1353900252,0
3.1353900252,0
3.1353900252,0.004
3.1353900252,0
3.1353900252,0.20000000000000001
3.1354360252,0.004
3.1354360252,0.004
3.1354360252,0
3.1354360252,0.004
3.1354360252,0.004
3.1354640252,0
3.1354640252,0
3.1354640252,0.004
3.1354640252,0
3.1354640252,0.20000000000000001
3.1355100252,0.004
3.1355100252,0.004
3.1355100252,0
3.1355100252,0.004
3.1355100252,0.004
3.135543774519,0
3.135543774519,0.019999999999999996
3.135589774519,0.004
3.135589774519,0.004
3.136969044103,0
3.136969044103,0.019999999999999996
3.137011044103,0.004
3.137011044103,0.004
3.137188764654,0
3.137188764654,0.019999999999999996
3.137230764654,0.004
3.137230764654,0.004
3.137473307501,0
3.137473307501,0.019999999999999996
3.137519307501,0.004
3.137519307501,0.004
3.138549365371,0
3.138549365371,0.019999999999999996
3.138595365371,0.009999999999999998
3.138595365371,0.009999999999999998
3.138603976706,0.004
3.138886786002,0
3.138886786002,0
3.138886786002,0.004
3.138886786002,0
3.138886786002,0.20000000000000001
3.138932786002,0.004
3.138932786002,0.004
3.138932786002,0
3.138932786002,0.004
3.138932786002,0.004
3.139251535762,0
3.139251535762,0.019999999999999996
3.139297535762,0.004
3.139297535762,0.004
3.143906629684,0
3.143906629684,0
3.143906629684,0.004
3.143906629684,0
3.143906629684,0.20000000000000001
3.143952629684,0.004
3.143952629684,0.004
3.143952629684,0
3.143952629684,0.004
3.143952629684,0.004
3.14410051438,0
3.14410051438,0.019999999999999996
3.14414651438,0.004
3.14414651438,0.004
3.144499944831,0
3.144499944831,0.019999999999999996
3.144545944831,0.004
3.144545944831,0.004
3.144781048948,0
3.144781048948,0.019999999999999996
3.144827048948,0.004
3.144827048948,0.004
3.144945048948,0
3.144945048948,0
3.144945048948,0.004
3.144945048948,0
3.144945048948,0.20000000000000001
3.144991048948,0.004
3.144991048948,0.004
3.144991048948,0
3.144991048948,0.004
3.144991048948,0.004
3.145543972113,0
3.145543972113,0
3.145543972113,0.004
3.145543972113,0
3.145543972113,0.20000000000000001
3.145589972113,0.004
3.145589972113,0.004
3.145589972113,0
3.145589972113,0.004
3.145589972113,0.004
3.146765332329,0
3.146765332329,0.019999999999999996
3.146811332329,0.004
3.146811332329,0.004
3.147431586828,0
3.147431586828,0.019999999999999996
3.147477586828,0.004
3.147477586828,0.004
3.147942762833,0
3.147942762833,0.019999999999999996
3.147984762833,0.009999999999999998
3.147984762833,0.009999999999999998
3.147995443547,0.004
3.148155762798,0
3.148155762798,0.019999999999999996
3.148197762798,0.004
3.148197762798,0.004
3.148672765687,0
3.148672765687,0.019999999999999996
3.148714765687,0.004
3.148714765687,0.004
3.148864482151,0
3.148864482151,0.019999999999999996
3.148906482151,0.004
3.148906482151,0.004
3.148989005954,0
3.148989005954,0.019999999999999996
3.149035005954,0.004
3.149035005954,0.004
3.150288428586,0
3.150288428586,0.019999999999999996
3.150330428586,0.004
3.150330428586,0.004
3.153979478335,0
3.153979478335,0.019999999999999996
3.154025478335,0.004
3.154025478335,0.004
3.155027721587,0
3.155027721587,0.019999999999999996
3.155073721587,0.004
3.155073721587,0.004
3.155292492001,0
3.155292492001,0
3.155292492001,0.004
3.155292492001,0
3.155292492001,0.20000000000000001
3.155338492001,0.004
3.155338492001,0.004
3.155338492001,0
3.155338492001,0.004
3.155338492001,0.004
3.157431817145,0
3.157431817145,0.019999999999999996
3.157465817145,0.004
3.157465817145,0.004
3.161794813182,0
3.161794813182,0.019999999999999996
3.161836813182,0.004
3.161836813182,0.004
3.162356816529,0
3.162356816529,0.019999999999999996
3.162398816529,0.004
3.162398816529,0.004
3.164693530881,0
3.164693530881,0.019999999999999996
3.164735530881,0.004
3.164735530881,0.004
3.164862534355,0
3.164862534355,0.019999999999999996
3.164904534355,0.004
3.164904534355,0.004
3.165837534275,0
3.165837534275,0.019999999999999996
3.165879534275,0.004
3.165879534275,0.004
3.166293534238,0
3.166293534238,0.019999999999999996
3.166335534238,0.004
3.166335534238,0.004
3.166348323066,0
3.166348323066,0.019999999999999996
3.166382323066,0.004
3.166382323066,0.004
3.168459534062,0
3.168459534062,0.019999999999999996
3.168501534062,0.004
3.168501534062,0.004
3.170180251367,0
3.170180251367,0.019999999999999996
3.170214251367,0.004
3.170214251367,0.004
3.170724247608,0
3.170724247608,0.019999999999999996
3.170766247608,0.004
3.170766247608,0.004
3.173639250917,0
3.173639250917,0.019999999999999996
3.173673250917,0.004
3.173673250917,0.004
3.176170680625,0
3.176170680625,0.019999999999999996
3.176212680625,0.004
3.176212680625,0.004
3.177533684378,0
3.177533684378,0.019999999999999996
3.177575684378,0.004
3.177575684378,0.004
3.177926684346,0
3.177926684346,0.019999999999999996
3.177968684346,0.004
3.177968684346,0.004
3.183276627551,0
3.183276627551,0.019999999999999996
3.183318627551,0.004
3.183318627551,0.004
3.183331416122,0
3.183331416122,0.019999999999999996
3.183365416122,0.004
3.183365416122,0.004
3.183394571181,0
3.183394571181,0.019999999999999996
3.183436571181,0.004
3.183436571181,0.004
7.110136577967,0
7.110136577967,0
7.110136577967,0.004
7.110136577967,0
7.110136577967,0.20000000000000001
7.110178577967,0.004
7.110178577967,0.004
7.110178577967,0
7.110178577967,0.004
7.110178577967,0.004
7.118564977526,0
7.118564977526,0.019999999999999996
7.118606977526,0.004
7.118606977526,0.004
7.120303758735,0
7.120303758735,0
7.120303758735,0.004
7.120303758735,0
7.120303758735,0.20000000000000001
7.120345758735,0.004
7.120345758735,0.004
7.120345758735,0
7.120345758735,0.004
7.120345758735,0.004
7.120375323162,0
7.120375323162,0.019999999999999996
7.120417323162,0.004
7.120417323162,0.004
7.123547588296,0
7.123547588296,0.019999999999999996
7.123585588296,0.004
7.123585588296,0.004
7.124254990274,0
7.124254990274,0.019999999999999996
7.124288990274,0.004
7.124288990274,0.004
7.124769990204,0
7.124769990204,0.019999999999999996
7.124811990204,0.004
7.124811990204,0.004
7.124822158837,0
7.124822158837,0.019999999999999996
7.124856158837,0.004
7.124856158837,0.004
7.125717990075,0
7.125717990075,0.019999999999999996
7.125759990075,0.004
7.125759990075,0.004
7.126133982485,0
7.126133982485,0.019999999999999996
7.126179982485,0.004
7.126179982485,0.004
7.126307634391,0
7.126307634391,0
7.126307634391,0.004
7.126307634391,0
7.126307634391,0.20000000000000001
7.126353634391,0.004
7.126353634391,0.004
7.126353634391,0
7.126353634391,0.004
7.126353634391,0.004
7.127018971284,0
7.127018971284,0.019999999999999996
7.127056971284,0.004
7.127056971284,0.004
7.129872425027,0
7.129872425027,0.019999999999999996
7.129918425027,0.004
7.129918425027,0.004
7.130217111234,0
7.130217111234,0.019999999999999996
7.130263111234,0.004
7.130263111234,0.004
7.130270933793,0
7.130270933793,0.019999999999999996
7.130308933793,0.004
7.130308933793,0.004
7.13032433456,0
7.13032433456,0.019999999999999996
7.13035833456,0.004
7.13035833456,0.004
7.132762334228,0
7.132762334228,0.019999999999999996
7.132804334228,0.004
7.132804334228,0.004
7.13281450287,0
7.13281450287,0.019999999999999996
7.13284850287,0.004
7.13284850287,0.004
7.132935903111,0.009999999999999998
7.132967462191,0.004
7.133139903083,0
7.133139903083,0.019999999999999996
7.133181903083,0.004
7.133181903083,0.004
7.134194071589,0
7.134194071589,0.019999999999999996
7.134228071589,0.004
7.134228071589,0.004
7.13465737586,0
7.13465737586,0
7.13465737586,0.004
7.13465737586,0
7.13465737586,0.20000000000000001
7.13470337586,0.004
7.13470337586,0.004
7.13470337586,0
7.13470337586,0.004
7.13470337586,0.004
7.135768935135,0
7.135768935135,0
7.135768935135,0.004
7.135768935135,0
7.135768935135,0.20000000000000001
7.135814935135,0.004
7.135814935135,0.004
7.135814935135,0
7.135814935135,0.004
7.135814935135,0.004
7.138155966149,0
7.138155966149,0
7.138155966149,0.004
7.138155966149,0
7.138155966149,0.20000000000000001
7.138201966149,0.004
7.138201966149,0.004
7.138201966149,0
7.138201966149,0.004
7.138201966149,0.004
7.13844683964,0
7.13844683964,0.019999999999999996
7.13848883964,0.004
7.13848883964,0.004
7.13863840737,0
7.13863840737,0.019999999999999996
7.13868040737,0.004
7.13868040737,0.004
7.13900440732,0
7.13900440732,0.019999999999999996
7.13904640732,0.004
7.13904640732,0.004
7.139127407303,0
7.139127407303,0.019999999999999996
7.139169407303,0.004
7.139169407303,0.004
7.139318974896,0
7.139318974896,0.019999999999999996
7.139360974896,0.004
7.139360974896,0.004
7.14028134558,0
7.14028134558,0.019999999999999996
7.14031934558,0.004
7.14031934558,0.004
7.140356345577,0
7.140356345577,0.019999999999999996
7.140402345577,0.004
7.140402345577,0.004
7.140448345574,0
7.140448345574,0.019999999999999996
7.140494345574,0.004
7.140494345574,0.004
7.140648345574,0
7.140648345574,0
7.140648345574,0.004
7.140648345574,0
7.140648345574,0.20000000000000001
7.140686345574,0.004
7.140686345574,0.004
7.140686345574,0
7.140686345574,0.004
7.140686345574,0.004
7.140805345562,0
7.140805345562,0.019999999999999996
7.140851345562,0.004
7.140851345562,0.004
7.140951345557,0
7.140951345557,0.019999999999999996
7.140997345557,0.004
7.140997345557,0.004
7.141043345557,0
7.141043345557,0
7.141043345557,0.004
7.141043345557,0
7.141043345557,0.20000000000000001
7.141081345557,0.004
7.141081345557,0.004
7.141081345557,0
7.141081345557,0.004
7.141081345557,0.004
7.141189345557,0
7.141189345557,0
7.141189345557,0.004
7.141189345557,0
7.141189345557,0.20000000000000001
7.141227345557,0.004
7.141227345557,0.004
7.141227345557,0
7.141227345557,0.004
7.141227345557,0.004
7.141520555568,0
7.141520555568,0.019999999999999996
7.141570555568,0.009999999999999998
7.141570555568,0.009999999999999998
7.141582476013,0.004
7.141823518177,0
7.141823518177,0.019999999999999996
7.141865518177,0.004
7.141865518177,0.004
7.142286518177,0
7.142286518177,0
7.142286518177,0.004
7.142286518177,0
7.142286518177,0.20000000000000001
7.142324518177,0.004
7.142324518177,0.004
7.142324518177,0
7.142324518177,0.004
7.142324518177,0.004
7.142366518159,0
7.142366518159,0.019999999999999996
7.142408518159,0.004
7.142408518159,0.004
7.142691965934,0
7.142691965934,0.019999999999999996
7.142741965934,0.004
7.142741965934,0.004
7.143070793543,0
7.143070793543,0.019999999999999996
7.143112793543,0.004
7.143112793543,0.004
7.143122793543,0
7.143122793543,0
7.143122793543,0.004
7.143122793543,0
7.143122793543,0.20000000000000001
7.143156793543,0.004
7.143156793543,0.004
7.143156793543,0
7.143156793543,0.004
7.143156793543,0.004
7.143328793543,0
7.143328793543,0
7.143328793543,0.004
7.143328793543,0
7.143328793543,0.20000000000000001
7.143366793543,0.004
7.143366793543,0.004
7.143366793543,0
7.143366793543,0.004
7.143366793543,0.004
7.143659436188,0
7.143659436188,0.019999999999999996
7.143701436188,0.004
7.143701436188,0.004
7.143711436188,0
7.143711436188,0
7.143711436188,0.004
7.143711436188,0
7.143711436188,0.20000000000000001
7.143745436188,0.004
7.143745436188,0.004
7.143745436188,0
7.143745436188,0.004
7.143745436188,0.004
7.143812307592,0
7.143812307592,0.019999999999999996
7.143862307592,0.004
7.143862307592,0.004
7.143964546088,0
7.143964546088,0.019999999999999996
7.144006546088,0.004
7.144006546088,0.004
7.144082466555,0
7.144082466555,0.019999999999999996
7.144128466555,0.004
7.144128466555,0.004
7.144796806933,0
7.144796806933,0.019999999999999996
7.144838806933,0.004
7.144838806933,0.004
7.144848806933,0
7.144848806933,0
7.144848806933,0.004
7.144848806933,0
7.144848806933,0.20000000000000001
7.144882806933,0.004
7.144882806933,0.004
7.144882806933,0
7.144882806933,0.004
7.144882806933,0.004
7.1452213208,0
7.1452213208,0.019999999999999996
7.1452713208,0.004
7.1452713208,0.004
7.14533755938,0
7.14533755938,0.019999999999999996
7.14538755938,0.004
7.14538755938,0.004
7.145444229436,0
7.145444229436,0.019999999999999996
7.145494229436,0.009999999999999998
7.145494229436,0.009999999999999998
7.145506559376,0.004
7.146016364914,0
7.146016364914,0.019999999999999996
7.146066364914,0.004
7.146066364914,0.004
7.146662438651,0
7.146662438651,0.019999999999999996
7.146712438651,0.004
7.146712438651,0.004
7.146871868547,0
7.146871868547,0.019999999999999996
7.146917868547,0.004
7.146917868547,0.004
7.146990868547,0
7.146990868547,0
7.146990868547,0.004
7.146990868547,0
7.146990868547,0.20000000000000001
7.147028868547,0.004
7.147028868547,0.004
7.147028868547,0
7.147028868547,0.004
7.147028868547,0.004
7.147043510954,0
7.147043510954,0.019999999999999996
7.147077510954,0.004
7.147077510954,0.004
7.147114510954,0
7.147114510954,0
7.147114510954,0.004
7.147114510954,0
7.147114510954,0.20000000000000001
7.147364510954,0.004
7.147364510954,0.004
7.147364510954,0
7.147364510954,0.004
7.147364510954,0.004
7.147725341573,0.009999999999999998
7.147775341573,0.004
7.147875341573,0
7.147875341573,0
7.147875341573,0.004
7.147875341573,0
7.147875341573,0.20000000000000001
7.148125341573,0.004
7.148125341573,0.004
7.148125341573,0
7.148125341573,0.004
7.148125341573,0.004
7.148462673312,0
7.148462673312,0.019999999999999996
7.148512673312,0.004
7.148512673312,0.004
7.148663673312,0
7.148663673312,0
7.148663673312,0.004
7.148663673312,0
7.148663673312,0.20000000000000001
7.148913673312,0.004
7.148913673312,0.004
7.148913673312,0
7.148913673312,0.004
7.148913673312,0.004
7.149588376191,0
7.149588376191,0.019999999999999996
7.149638376191,0.004
7.149638376191,0.004
7.149882376191,0
7.149882376191,0
7.149882376191,0.004
7.149882376191,0
7.149882376191,0.20000000000000001
7.150132376191,0.004
7.150132376191,0.004
7.150132376191,0
7.150132376191,0.004
7.150132376191,0.004
7.150147018394,0
7.150147018394,0.019999999999999996
7.150181018394,0.004
7.150181018394,0.004
7.150191018394,0
7.150191018394,0
7.150191018394,0.004
7.150191018394,0
7.150191018394,0.20000000000000001
7.150349018394,0.004
7.150349018394,0.004
7.150349018394,0
7.150349018394,0.004
7.150349018394,0.004
7.150502018394,0
7.150502018394,0
7.150502018394,0.004
7.150502018394,0
7.150502018394,0.20000000000000001
7.150660018394,0.004
7.150660018394,0.004
7.150660018394,0
7.150660018394,0.004
7.150660018394,0.004
7.150907706823,0
7.150907706823,0.019999999999999996
7.150957706823,0.004
7.150957706823,0.004
7.151057706809,0
7.151057706809,0.019999999999999996
7.151107706809,0.004
7.151107706809,0.004
7.151387706809,0
7.151387706809,0
7.151387706809,0.004
7.151387706809,0
7.151387706809,0.20000000000000001
7.151545706809,0.004
7.151545706809,0.004
7.151545706809,0
7.151545706809,0.004
7.151545706809,0.004
7.151721171441,0
7.151721171441,0.019999999999999996
7.151767171441,0.004
7.151767171441,0.004
7.152299171441,0
7.152299171441,0
7.152299171441,0.004
7.152299171441,0
7.152299171441,0.20000000000000001
7.152457171441,0.004
7.152457171441,0.004
7.152457171441,0
7.152457171441,0.004
7.152457171441,0.004
7.152845928676,0
7.152845928676,0.019999999999999996
7.152891928676,0.004
7.152891928676,0.004
7.152937928676,0
7.152937928676,0
7.152937928676,0.004
7.152937928676,0
7.152937928676,0.20000000000000001
7.153095928676,0.004
7.153095928676,0.004
7.153095928676,0
7.153095928676,0.004
7.153095928676,0.004
7.153191151714,0
7.153191151714,0.019999999999999996
7.153241151714,0.004
7.153241151714,0.004
7.153416739175,0
7.153416739175,0.019999999999999996
7.153462739175,0.004
7.153462739175,0.004
7.153841739175,0
7.153841739175,0
7.153841739175,0.004
7.153841739175,0
7.153841739175,0.20000000000000001
7.153999739175,0.004
7.153999739175,0.004
7.153999739175,0
7.153999739175,0.004
7.153999739175,0.004
7.154213962028,0
7.154213962028,0.019999999999999996
7.154263962028,0.004
7.154263962028,0.004
7.154327747276,0
7.154327747276,0.019999999999999996
7.154377747276,0.004
7.154377747276,0.004
7.154801144869,0
7.154801144869,0.019999999999999996
7.154851144869,0.004
7.154851144869,0.004
7.154897144862,0
7.154897144862,0.019999999999999996
7.154947144862,0.004
7.154947144862,0.004
7.155078085716,0
7.155078085716,0.019999999999999996
7.155128085716,0.004
7.155128085716,0.004
7.155211109067,0
7.155211109067,0.019999999999999996
7.155261109067,0.004
7.155261109067,0.004
7.156607804409,0
7.156607804409,0.019999999999999996
7.156657804409,0.004
7.156657804409,0.004
7.157504712962,0
7.157504712962,0.019999999999999996
7.157554712962,0.004
7.157554712962,0.004
7.157985171771,0
7.157985171771,0.019999999999999996
7.158035171771,0.004
7.158035171771,0.004
7.158633188747,0
7.158633188747,0.019999999999999996
7.158683188747,0.004
7.158683188747,0.004
7.159792702969,0
7.159792702969,0.019999999999999996
7.159842702969,0.004
7.159842702969,0.004
7.160208814755,0
7.160208814755,0.019999999999999996
7.160258814755,0.004
7.160258814755,0.004
7.160446482488,0
7.160446482488,0.019999999999999996
7.160496482488,0.004
7.160496482488,0.004
7.160934480388,0
7.160934480388,0.019999999999999996
7.160984480388,0.009999999999999998
7.160984480388,0.009999999999999998
7.16103419281,0.004
7.161681893037,0
7.161681893037,0.019999999999999996
7.161723893037,0.004
7.161723893037,0.004
7.161733893037,0
7.161733893037,0
7.161733893037,0.004
7.161733893037,0
7.161733893037,0.20000000000000001
7.161767893037,0.004
7.161767893037,0.004
7.161767893037,0
7.161767893037,0.004
7.161767893037,0.004
7.162074893024,0
7.162074893024,0.019999999999999996
7.162116893024,0.004
7.162116893024,0.004
7.162126893024,0
7.162126893024,0
7.162126893024,0.004
7.162126893024,0
7.162126893024,0.20000000000000001
7.162160893024,0.004
7.162160893024,0.004
7.162160893024,0
7.162160893024,0.004
7.162160893024,0.004
7.162458893024,0
7.162458893024,0
7.162458893024,0.004
7.162458893024,0
7.162458893024,0.20000000000000001
7.162616893024,0.004
7.162616893024,0.004
7.162616893024,0
7.162616893024,0.004
7.162616893024,0.004
7.162684034529,0
7.162684034529,0.019999999999999996
7.162726034529,0.004
7.162726034529,0.004
7.162736034529,0
7.162736034529,0
7.162736034529,0.004
7.162736034529,0
7.162736034529,0.20000000000000001
7.162770034529,0.004
7.162770034529,0.004
7.162770034529,0
7.162770034529,0.004
7.162770034529,0.004
7.162798034529,0
7.162798034529,0
7.162798034529,0.004
7.162798034529,0
7.162798034529,0.20000000000000001
7.163048034529,0.004
7.163048034529,0.004
7.163048034529,0
7.163048034529,0.004
7.163048034529,0.004
7.163408022567,0
7.163408022567,0.019999999999999996
7.163458022567,0.004
7.163458022567,0.004
7.163594022567,0
7.163594022567,0
7.163594022567,0.004
7.163594022567,0
7.163594022567,0.20000000000000001
7.163844022567,0.004
7.163844022567,0.004
7.163844022567,0
7.163844022567,0.004
7.163844022567,0.004
7.164574022567,0
7.164574022567,0
7.164574022567,0.004
7.164574022567,0
7.164574022567,0.20000000000000001
7.164824022567,0.004
7.164824022567,0.004
7.164824022567,0
7.164824022567,0.004
7.164824022567,0.004
7.165181745949,0
7.165181745949,0.019999999999999996
7.165231745949,0.004
7.165231745949,0.004
7.16563345121,0
7.16563345121,0.019999999999999996
7.16567545121,0.004
7.16567545121,0.004
7.16588045121,0
7.16588045121,0
7.16588045121,0.004
7.16588045121,0
7.16588045121,0.20000000000000001
7.16613045121,0.004
7.16613045121,0.004
7.16613045121,0
7.16613045121,0.004
7.16613045121,0.004
7.16686945121,0
7.16686945121,0
7.16686945121,0.004
7.16686945121,0
7.16686945121,0.20000000000000001
7.16711945121,0.004
7.16711945121,0.004
7.16711945121,0
7.16711945121,0.004
7.16711945121,0.004
7.168745677094,0
7.168745677094,0.019999999999999996
7.168787677094,0.004
7.168787677094,0.004
7.168935407387,0
7.168935407387,0.019999999999999996
7.168969407387,0.004
7.168969407387,0.004
7.169264407376,0
