"radioMode:vector manet.host[0].wlan[0].radio ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-13:24:00-21284)",
11.159176269395,3
11.159334269395,2
11.159658269395,3
11.159816269395,2
11.16003064241,3
11.16020064241,2
11.16028164241,3
11.16045164241,2
11.162144999758,3
11.162314999758,2
11.162987372707,3
11.163157372707,2
11.164651372707,3
11.164821372707,2
11.169527909159,3
11.169697909159,2
11.171839909159,3
11.172009909159,2
11.172126909159,3
11.172376909159,2
11.172692909159,3
11.172942909159,2
11.173240909159,3
11.173490909159,2
11.174625909159,3
11.174875909159,2
11.176739909159,3
11.176989909159,2
11.179645909159,3
11.179895909159,2
11.184432909159,3
11.184682909159,2
11.188328909159,3
11.188486909159,2
11.189332909159,3
11.189490909159,2
11.191281909159,3
11.191439909159,2
11.197730909159,3
11.197888909159,2
11.200731437159,3
11.200889437159,2
11.201303437159,3
11.201461437159,2
11.201623437159,3
11.201781437159,2
11.204400437159,3
11.204650437159,2
11.204975437159,3
11.205225437159,2
11.213641437159,3
11.213891437159,2
11.218995437159,3
11.219245437159,2
11.228561437159,3
11.228811437159,2
11.230135437159,3
11.230385437159,2
11.237550437159,3
11.237800437159,2
11.239592437159,3
11.239750437159,2
11.247571437159,3
11.247729437159,2
11.25767929038,3
11.25783729038,2
11.25939429038,3
11.25955229038,2
11.26584329038,3
11.26600129038,2
11.26609129038,3
11.26624929038,2
11.27524029038,3
11.27539829038,2
11.28420929038,3
11.28445929038,2
11.29122829038,3
11.29147829038,2
11.29859829038,3
11.29884829038,2
11.30411429038,3
11.30436429038,2
11.30596729038,3
11.30621729038,2
11.31227529038,3
11.31252529038,2
11.312586659443,3
11.312744659443,2
11.313417028498,3
11.313575028498,2
11.314034028498,3
11.314192028498,2
11.314792028482,3
11.314950028482,2
11.315997028467,3
11.316155028467,2
11.318947156637,3
11.319105156637,2
11.323209156637,3
11.323367156637,2
11.323448156637,3
11.323698156637,2
11.324167156637,3
11.324417156637,2
11.325156156637,3
11.325406156637,2
11.326388156637,3
11.326638156637,2
11.328439156637,3
11.328689156637,2
11.328750525289,3
11.328908525289,2
11.329088525289,3
11.329246525289,2
11.329687525289,3
11.329845525289,2
11.330376525289,3
11.330534525289,2
11.330849525289,3
11.331007525289,2
11.33418234064,3
11.33434034064,2
11.343840018111,3
11.343998018111,2
11.344160018111,3
11.344330018111,2
11.344508386365,3
11.344758386365,2
11.345092386365,3
11.345342386365,2
11.345403754595,3
11.345561754595,2
11.346350244093,3
11.346508244093,2
11.346706244093,3
11.346864244093,2
11.347296931895,3
11.347454931895,2
11.349416612255,3
11.349574612255,2
11.350237980375,3
11.350487980375,2
11.350965980375,3
11.351215980375,2
11.351972980375,3
11.352222980375,2
11.353420980375,3
11.353670980375,2
11.355606980375,3
11.355856980375,2
11.356703980375,3
11.356953980375,2
11.358664980375,3
11.358914980375,2
11.359302980375,3
11.359460980375,2
11.359532980375,3
11.359690980375,2
11.360268348245,3
11.360426348245,2
11.361470348245,3
11.361628348245,2
11.362753348245,3
11.362911348245,2
11.365539348245,3
11.365697348245,2
11.368118348245,3
11.368276348245,2
11.368735348245,3
11.368985348245,2
11.369670348245,3
11.369920348245,2
11.377751348245,3
11.378001348245,2
11.383582348245,3
11.383832348245,2
11.384679348245,3
11.384929348245,2
11.391869348245,3
11.392119348245,2
11.392408348245,3
11.392658348245,2
11.396646348245,3
11.396804348245,2
11.402024348245,3
11.402182348245,2
11.406943348245,3
11.407101348245,2
11.407225714921,3
11.407475714921,2
11.407917714921,3
11.408167714921,2
11.408663714921,3
11.408913714921,2
11.409400714921,3
11.409650714921,2
11.411145714921,3
11.411395714921,2
11.413572493598,3
11.413822493598,2
11.413883860107,3
11.414041860107,2
11.414365860107,3
11.414523860107,2
11.414703860107,3
11.414861860107,2
11.415067226589,3
11.415237226589,2
11.415462226589,3
11.415632226589,2
11.415830226589,3
11.416000226589,2
11.417033593048,3
11.417203593048,2
11.418967593048,3
11.419137593048,2
11.420064593048,3
11.420234593048,2
11.422340593048,3
11.422510593048,2
11.422618593048,3
11.422868593048,2
11.423238593048,3
11.423488593048,2
11.424083593048,3
11.424333593048,2
11.425022959315,3
11.425272959315,2
11.427073959315,3
11.427323959315,2
11.431320959315,3
11.431570959315,2
11.435134325452,3
11.435384325452,2
11.437284325452,3
11.437442325452,2
11.441978325452,3
11.442136325452,2
11.449651886134,3
11.449809886134,2
11.458179886134,3
11.458337886134,2
11.458525251538,3
11.458775251538,2
11.459181251538,3
11.459431251538,2
11.460062251538,3
11.460312251538,2
11.461294251538,3
11.461544251538,2
11.461905251538,3
11.462155251538,2
11.466737251538,3
11.466987251538,2
11.467048616729,3
11.467206616729,2
11.467395616729,3
11.467553616729,2
11.468120616729,3
11.468278616729,2
11.468827616729,3
11.468985616729,2
11.469597616729,3
11.469755616729,2
11.473031616729,3
11.473189616729,2
11.474639072861,3
11.474797072861,2
11.474932072861,3
11.475182072861,2
11.47524343785,3
11.47540143785,2
11.475498802832,3
11.475748802832,2
11.476226802832,3
11.476476802832,2
11.477834167785,3
11.478084167785,2
11.479363167785,3
11.479613167785,2
11.481938257341,3
11.482188257341,2
11.484979257341,3
11.485229257341,2
11.494536257341,3
11.494786257341,2
11.495066257341,3
11.495224257341,2
11.495386257341,3
11.495544257341,2
11.495940257341,3
11.496098257341,2
11.496683257341,3
11.496841257341,2
11.497240621795,3
11.497410621795,2
11.497599621795,3
11.497769621795,2
11.498363621795,3
11.498533621795,2
11.499247986206,3
11.499417986206,2
11.500656986197,3
11.500826986197,2
11.503851358437,3
11.504021358437,2
11.511670010578,3
11.511840010578,2
11.511993010578,3
11.512243010578,2
11.512712010578,3
11.512962010578,2
11.513413010578,3
11.513663010578,2
11.513724374625,3
11.513882374625,2
11.514125374625,3
11.514283374625,2
11.514409374625,3
11.514567374625,2
11.514727738649,3
11.514977738649,2
11.515527738649,3
11.515777738649,2
11.516354738649,3
11.516604738649,2
11.517280738649,3
11.517530738649,2
11.519154023825,3
11.519404023825,2
11.524484671664,3
11.524734671664,2
11.526868671664,3
11.527118671664,2
11.527533671664,3
11.527691671664,2
11.528384318588,3
11.528634318588,2
11.528941318588,3
11.529191318588,2
11.529252682256,3
11.529410682256,2
11.529581682256,3
11.529739682256,2
11.530162682256,3
11.530320682256,2
11.530770682256,3
11.530928682256,2
11.532044682256,3
11.532202682256,2
11.53234504585,3
11.53259504585,2
11.53366604584,3
11.53391604584,2
11.53455604584,3
11.53480604584,2
11.53517604584,3
11.53542604584,2
11.53804440936,3
11.53829440936,2
11.53974440936,3
11.53999440936,2
11.54045440936,3
11.54070440936,2
11.54104740936,3
11.54120540936,2
11.541651409295,3
11.541809409295,2
11.542241409295,3
11.542399409295,2
11.542975409295,3
11.543133409295,2
11.544987409295,3
11.545145409295,2
11.545251772575,3
11.545421772575,2
11.545610772575,3
11.545780772575,2
11.546032772575,3
11.546202772575,2
11.547219772575,3
11.547389772575,2
11.548271772575,3
11.548441772575,2
11.550464135769,3
11.550634135769,2
11.560934716467,3
11.561104716467,2
11.561239716467,3
11.561489716467,2
11.561778716467,3
11.562028716467,2
11.562731716467,3
11.562981716467,2
11.563378716467,3
11.563628716467,2
11.564610716467,3
11.564860716467,2
11.569685716467,3
11.569935716467,2
11.571952716467,3
11.572202716467,2
11.573157716467,3
11.573315716467,2
11.573413079066,3
11.573663079066,2
11.574042079066,3
11.574292079066,2
11.574716079066,3
11.574966079066,2
11.576344079066,3
11.576594079066,2
11.577549079066,3
11.577799079066,2
11.580172418461,3
11.580422418461,2
11.581566418461,3
11.581816418461,2
11.582204418461,3
11.582362418461,2
11.582623418461,3
11.582781418461,2
11.583384418461,3
11.583542418461,2
11.584154418461,3
11.584312418461,2
11.584879418461,3
11.585037418461,2
11.585640418461,3
11.585798418461,2
11.592773418461,3
11.592931418461,2
11.602165418461,3
11.602415418461,2
11.605314418461,3
11.605564418461,2
11.605625780288,3
11.605783780288,2
11.606116780288,3
11.606274780288,2
11.606634780288,3
11.606792780288,2
11.607112142097,3
11.607270142097,2
11.609196469112,3
11.609354469112,2
11.610236469112,3
11.610394469112,2
11.612725469112,3
11.612883469112,2
11.613045469112,3
11.613295469112,2
11.613845469112,3
11.614095469112,2
11.614474469112,3
11.614724469112,2
11.615841469112,3
11.616091469112,2
11.618423469112,3
11.618673469112,2
11.619961469112,3
11.620211469112,2
11.621418469112,3
11.621668469112,2
11.624018469112,3
11.624176469112,2
11.632915469112,3
11.633073469112,2
11.633161830282,3
11.633331830282,2
11.633439830282,3
11.633609830282,2
11.634140830282,3
11.634310830282,2
11.634544830282,3
11.634714830282,2
11.635146453296,3
11.635396453296,2
11.635946453296,3
11.636196453296,2
11.636719453296,3
11.636969453296,2
11.637735453296,3
11.637985453296,2
11.640416453296,3
11.640666453296,2
11.642566453296,3
11.642816453296,2
11.643114453296,3
11.643364453296,2
11.643662453296,3
11.643820453296,2
11.64396281421,3
11.64421281421,2
11.64451981421,3
11.64476981421,2
11.645529074089,3
11.645779074089,2
11.646734074089,3
11.646984074089,2
11.647894074089,3
11.648144074089,2
11.651471123644,3
11.651721123644,2
11.657652864506,3
11.657902864506,2
11.658308864506,3
11.658466864506,2
11.658745864506,3
11.658903864506,2
11.659425864506,3
11.659583864506,2
11.660659272305,3
11.660817272305,2
11.661861272305,3
11.662019272305,2
11.666042272305,3
11.666200272305,2
11.669701272305,3
11.669859272305,2
11.677518272305,3
11.677768272305,2
11.686967272305,3
11.687217272305,2
11.689072272305,3
11.689322272305,2
11.691051272305,3
11.691301272305,2
11.700617272305,3
11.700867272305,2
11.702749272305,3
11.702999272305,2
11.705079272305,3
11.705329272305,2
11.713025272305,3
11.713183272305,2
11.721192877879,3
11.721350877879,2
11.727047877879,3
11.727205877879,2
11.729014877879,3
11.729172877879,2
11.738388877879,3
11.738546877879,2
11.745593877879,3
11.745751877879,2
11.746156877879,3
11.746314877879,2
11.751381877879,3
11.751631877879,2
11.754683877879,3
11.754933877879,2
11.758759877879,3
11.759009877879,2
11.760711877879,3
11.760961877879,2
11.770358877879,3
11.770608877879,2
11.776252877879,3
11.776502877879,2
11.783343877879,3
11.783593877879,2
11.783655235534,3
11.783813235534,2
11.784164235534,3
11.784322235534,2
11.784862235534,3
11.785020235534,2
11.785479235534,3
11.785637235534,2
11.786051235534,3
11.786209235534,2
11.788272593124,3
11.788430593124,2
11.796214181289,3
11.796372181289,2
11.796543181289,3
11.796713181289,2
11.797028181289,3
11.797198181289,2
11.797504181289,3
11.797674181289,2
11.798691181289,3
11.798861181289,2
11.800175181289,3
11.800345181289,2
11.803423181289,3
11.803593181289,2
11.806518181289,3
11.806688181289,2
11.809154181289,3
11.809192181289,2
11.815682181289,3
11.815932181289,2
11.823799181289,3
11.824049181289,2
11.831574181289,3
11.831824181289,2
11.839637181289,3
11.839887181289,2
11.841373181289,3
11.841623181289,2
11.849706181289,3
11.849956181289,2
11.851829181289,3
11.852079181289,2
11.852449181289,3
11.852607181289,2
11.852758537371,3
11.852800537371,2
11.852936537371,3
11.852978537371,2
11.853096537371,3
11.853134537371,2
11.853359537371,3
11.853397537371,2
11.853730537371,3
11.853768537371,2
11.855352124941,3
11.855390124941,2
11.855903124941,3
11.855941124941,2
11.858137124941,3
11.858175124941,2
11.861404929677,3
11.861442929677,2
11.861604929677,3
11.861642929677,2
11.861778929677,3
11.861816929677,2
12.647816041614,3
12.647858041614,2
12.648011041614,3
12.648053041614,2
12.648256381434,3
12.648290381434,2
12.648372381434,3
12.648414381434,2
12.649395381434,3
12.649437381434,2
12.651046873953,3
12.651088873953,2
12.651970873953,3
12.652012873953,2
12.660939270788,3
12.660981270788,2
12.661188270788,3
12.661438270788,2
12.661961270788,3
12.662211270788,2
12.662545270788,3
12.662795270788,2
12.663372270788,3
12.663622270788,2
12.66624362095,3
12.66649362095,2
12.668525934887,3
12.668775934887,2
12.678155793853,3
12.678405793853,2
12.684862207196,3
12.685020207196,2
12.685162546346,3
12.685412546346,2
12.685837807448,3
12.686087807448,2
12.686475807448,3
12.686725807448,2
12.687041807448,3
12.687291807448,2
12.687353146558,3
12.687511146558,2
12.687662485663,3
12.687912485663,2
12.688345485663,3
12.688595485663,2
12.689201545224,3
12.689451545224,2
12.690838545224,3
12.691088545224,2
12.691863545224,3
12.692113545224,2
12.694175545224,3
12.694425545224,2
12.700213545224,3
12.700463545224,2
12.700524884096,3
12.700682884096,2
12.701024884096,3
12.701182884096,2
12.701371884096,3
12.701529884096,2
12.701672222948,3
12.701922222948,2
12.702364222948,3
12.702614222948,2
12.702957222948,3
12.703207222948,2
12.703631222948,3
12.703881222948,2
12.704413222948,3
12.704663222948,2
12.70768036863,3
12.70793036863,2
12.71725536863,3
12.71750536863,2
12.71785736863,3
12.71801536863,2
12.71820436863,3
12.71836236863,2
12.71860536863,3
12.71876336863,2
12.718932707173,3
12.719102707173,2
12.719354707173,3
12.719524707173,2
12.720019707173,3
12.720189707173,2
12.721154760848,3
12.721324760848,2
12.721792760848,3
12.721962760848,2
12.722655760848,3
12.722825760848,2
12.724499760848,3
12.724669760848,2
12.724750760848,3
12.725000760848,2
12.725406760848,3
12.725656760848,2
12.726458760848,3
12.726708760848,2
12.727006760848,3
12.727256760848,2
12.728805760848,3
12.729055760848,2
12.731171760848,3
12.731421760848,2
12.73679989959,3
12.73704989959,2
12.74653689959,3
12.74669489959,2
12.74702789959,3
12.74718589959,2
12.751343237619,3
12.751501237619,2
12.754120237619,3
12.754278237619,2
12.757041237619,3
12.757199237619,2
12.764696237619,3
12.764854237619,2
12.773791237619,3
12.773949237619,2
12.776442237619,3
12.776692237619,2
12.781427237619,3
12.781677237619,2
12.784000237619,3
12.784250237619,2
12.784854237619,3
12.785104237619,2
12.790253237619,3
12.790503237619,2
12.798487237619,3
12.798737237619,2
12.798798574747,3
12.798956574747,2
12.799028574747,3
12.799186574747,2
12.799690574747,3
12.799848574747,2
12.800775574747,3
12.800933574747,2
12.802138950657,3
12.802296950657,2
12.804420950657,3
12.804578950657,2
12.804793287683,3
12.805043287683,2
12.805386287683,3
12.805636287683,2
12.806393287683,3
12.806643287683,2
12.807004287683,3
12.807254287683,2
12.807315624663,3
12.807473624663,2
12.807671624663,3
12.807829624663,2
12.808009624663,3
12.808167624663,2
12.809229624663,3
12.809387624663,2
12.811178624663,3
12.811336624663,2
12.813554780688,3
12.813712780688,2
12.813801117555,3
12.814051117555,2
12.814331117555,3
12.814581117555,2
12.815086117555,3
12.815336117555,2
12.816282117555,3
12.816532117555,2
12.818954117555,3
12.819204117555,2
12.820483117555,3
12.820733117555,2
12.829545117555,3
12.829795117555,2
12.830201117555,3
12.830359117555,2
12.830476117555,3
12.830634117555,2
12.830821454128,3
12.830991454128,2
12.831099454128,3
12.831269454128,2
12.83144779069,3
12.83169779069,2
12.83213979069,3
12.83238979069,2
12.83280479069,3
12.83305479069,2
12.83364979069,3
12.83389979069,2
12.833961127207,3
12.834119127207,2
12.834380127207,3
12.834538127207,2
12.835105127207,3
12.835263127207,2
12.836280127207,3
12.836438127207,2
12.837203127207,3
12.837361127207,2
12.841312127207,3
12.841470127207,2
12.847410127207,3
12.847568127207,2
12.847739127207,3
12.847989127207,2
12.848050463481,3
12.848208463481,2
12.848514463481,3
12.848672463481,2
12.849095463481,3
12.849253463481,2
12.850478573947,3
12.850636573947,2
12.852670573947,3
12.852828573947,2
12.855006573947,3
12.855164573947,2
12.857216573947,3
12.857374573947,2
12.857509573947,3
12.857759573947,2
12.857820910053,3
12.857978910053,2
12.858329910053,3
12.858487910053,2
12.858676910053,3
12.858834910053,2
12.859401910053,3
12.859559910053,2
12.859955910053,3
12.860113910053,2
12.862953246101,3
12.863111246101,2
12.865928246101,3
12.866086246101,2
12.866291582064,3
12.866541582064,2
12.866992582064,3
12.867242582064,2
12.867612582064,3
12.867862582064,2
12.868439582064,3
12.868689582064,2
12.870400582064,3
12.870650582064,2
12.874953582064,3
12.875203582064,2
12.884285582064,3
12.884535582064,2
12.884887582064,3
12.885045582064,2
12.885351582064,3
12.885509582064,2
12.885599582064,3
12.885757582064,2
12.886756582064,3
12.886914582064,2
12.887020917672,3
12.887190917672,2
12.887505917672,3
12.887675917672,2
12.887810917672,3
12.887980917672,2
12.889096917672,3
12.889266917672,2
12.891021705567,3
12.891191705567,2
12.892144063359,3
12.892314063359,2
12.896927041083,3
12.897097041083,2
12.897223041083,3
12.897473041083,2
12.897942041083,3
12.898192041083,2
12.898724041083,3
12.898974041083,2
12.899326041083,3
12.899576041083,2
12.900090041083,3
12.900340041083,2
12.901709041083,3
12.901959041083,2
12.905677041083,3
12.905927041083,2
12.915090041083,3
12.915248041083,2
12.918110041083,3
12.918268041083,2
12.920977041083,3
12.921135041083,2
12.926292041083,3
12.926450041083,2
12.927773041083,3
12.927931041083,2
12.936328041083,3
12.936486041083,2
12.938817041083,3
12.938975041083,2
12.942476041083,3
12.942726041083,2
12.942787375751,3
12.942945375751,2
12.943071375751,3
12.943229375751,2
12.943490375751,3
12.943648375751,2
12.943936375751,3
12.944094375751,2
12.945696375751,3
12.945854375751,2
12.950513475397,3
12.950671475397,2
12.952444475397,3
12.952602475397,2
12.952728475397,3
12.952978475397,2
12.953375475397,3
12.953625475397,2
12.954085475397,3
12.954335475397,2
12.954396809871,3
12.954554809871,2
12.954806809871,3
12.954964809871,2
12.955691144333,3
12.955941144333,2
12.956311144333,3
12.956561144333,2
12.957111144333,3
12.957361144333,2
12.958775144333,3
12.959025144333,2
12.960619144333,3
12.960869144333,2
12.964101144333,3
12.964351144333,2
12.971084144333,3
12.971334144333,2
12.971740144333,3
12.971898144333,2
12.972631225415,3
12.972789225415,2
12.973266225415,3
12.973424225415,2
12.974243225415,3
12.974401225415,2
12.975301225415,3
12.975459225415,2
12.975565559539,3
12.975735559539,2
12.975816559539,3
12.975986559539,2
12.976211559539,3
12.976381559539,2
12.977398559539,3
12.977568559539,2
12.977676559539,3
12.977846559539,2
12.979934559539,3
12.980104559539,2
12.980374559539,3
12.980544559539,2
12.980697559539,3
12.980947559539,2
12.981317559539,3
12.981567559539,2
12.982324559539,3
12.982574559539,2
12.983421559539,3
12.983671559539,2
12.984509559539,3
12.984759559539,2
12.989620559539,3
12.989870559539,2
12.992445559539,3
12.992695559539,2
12.995495559539,3
12.995653559539,2
13.002007559539,3
13.002165559539,2
13.005189559539,3
13.005347559539,2
13.014692632852,3
13.014850632852,2
13.015876632852,3
13.016034632852,2
13.020534632852,3
13.020692632852,2
13.020771966234,3
13.021021966234,2
13.021364966234,3
13.021614966234,2
13.022245966234,3
13.022495966234,2
13.023558966234,3
13.023808966234,2
13.024664966234,3
13.024914966234,2
13.028785966234,3
13.029035966234,2
13.031799966234,3
13.032049966234,2
13.032455966234,3
13.032613966234,2
13.032757966234,3
13.032915966234,2
13.033302966234,3
13.033460966234,2
13.034594966234,3
13.034752966234,2
13.035427966234,3
13.035585966234,2
13.038796299374,3
13.038954299374,2
13.047486299374,3
13.047644299374,2
13.047804632319,3
13.048054632319,2
13.048370632319,3
13.048620632319,2
13.048681965249,3
13.048839965249,2
13.048983965249,3
13.049141965249,2
13.04925729817,3
13.04950729817,2
13.04994029817,3
13.05019029817,2
13.05099229817,3
13.05124229817,2
13.05244929817,3
13.05269929817,2
13.05407729817,3
13.05432729817,2
13.05790129817,3
13.05815129817,2
13.06695429817,3
13.06720429817,2
13.06750229817,3
13.06766029817,2
13.06787629817,3
13.06803429817,2
13.06866429817,3
13.06882229817,2
13.06937129817,3
13.06952929817,2
13.07159029817,3
13.07174829817,2
13.07525829817,3
13.07541629817,2
13.08005129817,3
13.08020929817,2
13.08792229817,3
13.08809229817,2
13.09225929817,3
13.09242929817,2
13.101444630398,3
13.101614630398,2
13.107923630398,3
13.108093630398,2
13.112017630398,3
13.112187630398,2
13.116930630398,3
13.117100630398,2
13.121969630398,3
13.122139630398,2
13.122245962157,3
13.122495962157,2
13.122820962157,3
13.123070962157,2
13.123512962157,3
13.123762962157,2
13.124474962157,3
13.124724962157,2
13.124786293877,3
13.124944293877,2
13.125115293877,3
13.125273293877,2
13.125768293877,3
13.125926293877,2
13.126852605567,3
13.127010605567,2
13.128835337957,3
13.128993337957,2
13.129126669608,3
13.129376669608,2
13.129755669608,3
13.130005669608,2
13.130067001244,3
13.130225001244,2
13.130522001244,3
13.130680001244,2
13.130815001244,3
13.130973001244,2
13.132134001244,3
13.132292001244,2
13.133381001244,3
13.133539001244,2
13.135411001244,3
13.135569001244,2
13.141347001244,3
13.141505001244,2
13.141631001244,3
13.141881001244,2
13.142197001244,3
13.142447001244,2
13.143141001244,3
13.143391001244,2
13.144067001244,3
13.144317001244,2
13.145281001244,3
13.145531001244,2
13.146630001244,3
13.146880001244,2
13.147277001244,3
13.147527001244,2
13.149337001244,3
13.149495001244,2
13.149619332575,3
13.149869332575,2
13.150239332575,3
13.150489332575,2
13.151540663894,3
13.151790663894,2
13.152277663894,3
13.152527663894,2
13.153383663894,3
13.153633663894,2
13.153694995162,3
13.153852995162,2
13.154059995162,3
13.154217995162,2
13.154721995162,3
13.154879995162,2
13.156022995162,3
13.156180995162,2
13.156909995162,3
13.157067995162,2
13.157697995162,3
13.157855995162,2
13.165082995162,3
13.165240995162,2
13.165321995162,3
13.165491995162,2
13.165571326245,3
13.165821326245,2
13.166362326245,3
13.166612326245,2
13.167132326235,3
13.167382326235,2
13.167761326235,3
13.168011326235,2
13.169938326235,3
13.170188326235,2
13.172003766214,3
13.172253766214,2
13.173739766214,3
13.173989766214,2
13.174386766214,3
13.174544766214,2
13.174643766214,3
13.174801766214,2
13.174926097153,3
13.175176097153,2
13.175492097153,3
13.175742097153,2
13.176184097153,3
13.176434097153,2
13.178387097138,3
13.178637097138,2
13.179475097138,3
13.179725097138,2
13.180257097138,3
13.180507097138,2
13.185143097138,3
13.185393097138,2
13.185799097138,3
13.185957097138,2
13.186263097138,3
13.186421097138,2
13.186871097138,3
13.187029097138,2
13.188163097138,3
13.188321097138,2
13.188933097138,3
13.189091097138,2
13.193069097138,3
13.193227097138,2
13.196575097138,3
13.196733097138,2
13.196920427739,3
13.197170427739,2
13.197639427739,3
13.197889427739,2
13.198304427739,3
13.198554427739,2
13.199284427739,3
13.199534427739,2
13.201614427739,3
13.201864427739,2
13.203998427739,3
13.204248427739,2
13.210282123119,3
13.210532123119,2
13.210929123119,3
13.211087123119,2
13.211357123119,3
13.211515123119,2
13.211740123119,3
13.211898123119,2
13.212564123119,3
13.212722123119,2
13.212918453476,3
13.213168453476,2
13.213691453476,3
13.213941453476,2
13.214428453476,3
13.214678453476,2
13.215741453476,3
13.215991453476,2
13.217432453476,3
13.217682453476,2
13.219330453476,3
13.219580453476,2
13.228815453476,3
13.229065453476,2
13.229363453476,3
13.229521453476,2
13.229674453476,3
13.229832453476,2
13.229904453476,3
13.230062453476,2
13.23097778357,3
13.23113578357,2
13.231242113647,3
13.231412113647,2
13.23150044372,3
13.23175044372,2
13.232504773786,3
13.232754773786,2
13.233358064845,3
13.233608064845,2
13.233669394885,3
13.233827394885,2
13.233953394885,3
13.234111394885,2
13.234237394885,3
13.234395394885,2
13.235070394885,3
13.235228394885,2
13.2353527249,3
13.2356027249,2
13.2361347249,3
13.2363847249,2
13.237385724887,3
13.237635724887,2
13.238743724887,3
13.238993724887,2
13.241001724887,3
13.241251724887,2
13.245527724887,3
13.245777724887,2
13.248730724887,3
13.248980724887,2
13.249726054754,3
13.249884054754,2
13.249992054754,3
13.250150054754,2
13.250814054747,3
13.250972054747,2
13.251989054747,3
13.252147054747,2
13.253676012136,3
13.253834012136,2
13.256030012136,3
13.256188012136,2
13.259779012136,3
13.259937012136,2
13.263679693499,3
13.263929693499,2
13.272480693499,3
13.272730693499,2
13.272792022953,3
13.272950022953,2
13.273085022953,3
13.273243022953,2
13.273342022953,3
13.273500022953,2
13.273590022953,3
13.273748022953,2
13.274000022953,3
13.274158022953,2
13.277749022953,3
13.277907022953,2
13.286079022953,3
13.286237022953,2
13.286426022953,3
13.286676022953,2
13.287136022953,3
13.287386022953,2
13.287702022953,3
13.287952022953,2
13.288646022953,3
13.288896022953,2
13.291147022953,3
13.291397022953,2
13.293846022953,3
13.294096022953,2
13.303448022953,3
13.303698022953,2
13.304959022953,3
13.305117022953,2
13.312515022953,3
13.312673022953,2
13.321684969362,3
13.321842969362,2
13.328565969362,3
13.328723969362,2
13.336886969362,3
13.337044969362,2
13.345513969362,3
13.345671969362,2
13.353402969362,3
13.353560969362,2
13.356233969362,3
13.356403969362,2
13.365574969362,3
13.365744969362,2
13.370676969362,3
13.370846969362,2
13.377164969362,3
13.377334969362,2
13.381492969362,3
13.381662969362,2
13.387917969362,3
13.388087969362,2
13.393073969362,3
13.393243969362,2
13.39928222983,3
13.39953222983,2
13.40424022983,3
13.40449022983,2
13.404551557367,3
13.404709557367,2
13.404826557367,3
13.404984557367,2
13.405443557367,3
13.405601557367,2
13.405680884888,3
13.405930884888,2
13.406309884888,3
13.406559884888,2
13.406621212396,3
13.406779212396,2
13.406977212396,3
13.407135212396,2
13.407279212396,3
13.407437212396,2
13.408823120875,3
13.408981120875,2
13.410484679258,3
13.410642679258,2
13.411988679063,3
13.412146679063,2
13.414468679063,3
13.414626679063,2
13.414752679063,3
13.415002679063,2
13.415489679063,3
13.415739679063,2
13.416568679063,3
13.416818679063,2
13.416880006425,3
13.417038006425,2
13.417299006425,3
13.417457006425,2
13.417556006425,3
13.417714006425,2
13.418836262263,3
13.418994262263,2
13.419876910521,3
13.420034910521,2
13.420664910521,3
13.420822910521,2
13.429867910521,3
13.430025910521,2
13.430115910521,3
13.430365910521,2
13.430825910521,3
13.431075910521,2
13.431715910521,3
13.431965910521,2
13.432992910521,3
13.433242910521,2
13.434845910521,3
13.435095910521,2
13.437310910521,3
13.437560910521,2
13.442241910521,3
13.442491910521,2
13.442553237523,3
13.442711237523,2
13.442810237523,3
13.442968237523,2
13.443865131821,3
13.444023131821,2
13.445076131821,3
13.445234131821,2
13.445376458784,3
13.445546458784,2
13.44627178574,3
13.44644178574,2
13.44689178574,3
13.44706178574,2
13.44824978574,3
13.44841978574,2
13.44895978574,3
13.44912978574,2
13.44998478574,3
13.45015478574,2
13.45803878574,3
13.45820878574,2
13.45828978574,3
13.45853978574,2
13.45904478574,3
13.45929478574,2
13.45959278574,3
13.45984278574,2
13.46035678574,3
13.46060678574,2
13.46130078574,3
13.46155078574,2
13.46386478574,3
13.46411478574,2
13.46417611244,3
13.46433411244,2
13.46441511244,3
13.46457311244,2
13.46464511244,3
13.46480311244,2
13.46536111244,3
13.46551911244,2
13.46561811244,3
13.46577611244,2
13.467029359182,3
13.467187359182,2
13.471228359182,3
13.471386359182,2
13.471557359182,3
13.471807359182,2
13.472240359182,3
13.472490359182,2
13.473229359182,3
13.473479359182,2
13.473540685753,3
13.473698685753,2
13.473770685753,3
13.473928685753,2
13.474089012317,3
13.474339012317,2
13.474400338876,3
13.474558338876,2
13.474738338876,3
13.474896338876,2
13.475130338876,3
13.475288338876,2
13.476341338876,3
13.476499338876,2
13.478745893207,3
13.478903893207,2
13.483115893207,3
13.483273893207,2
13.491220893207,3
13.491378893207,2
13.491486893207,3
13.491736893207,2
13.492223893207,3
13.492473893207,2
13.492807893207,3
13.493057893207,2
13.493814893207,3
13.494064893207,2
13.496153893207,3
13.496403893207,2
13.498591893207,3
13.498841893207,2
13.500399893207,3
13.500649893207,2
13.508687893207,3
13.508845893207,2
13.512846760618,3
13.513004760618,2
13.513192086647,3
13.513362086647,2
13.513695086647,3
13.513865086647,2
13.514315086647,3
13.514485086647,2
13.515196086647,3
13.515366086647,2
13.517121086647,3
13.517291086647,2
13.518056086647,3
13.518226086647,2
13.523275086647,3
13.523445086647,2
13.523643086647,3
13.523893086647,2
